Id,SpeakerName,Phrase,translation
140791001,リリヤ,～♪,
140791002,リリヤ,気持ちいい。心まで洗われるよう……。/nふふふ。,
140791003,カミラ,いやー、シャワー浴びてるだけなのに絵になるねぇ～。,
140791004,静香,シリウスの人間にしたら見慣れた光景よ。,
140791005,静香,それより、どうして私が連れて来られた訳？,
140791006,カミラ,ほら、リリヤさんに取材ん時、アドバイスもらったっしょ？/nそのお礼的な？,
140791007,静香,なんでお礼がしりうす湯なの。ふたりとも部外者でしょ……。,
140791008,カミラ,それなー。ウケるー。/nや、まあ、話せば長くなるんだけどね。,
140791009,,,
140791010,リリヤ,取材はうまくいったのね。,
140791011,カミラ,いやガチでアドバイス効果テキメンでした！/nおかげでバチコリ自信持ってやれたんで！,
140791012,リリヤ,そう。,
140791013,カミラ,で！　せっかくですからお礼させてくださいよ！/n最近バズってるショップが裏原にあって――,
140791014,リリヤ,いい。,
140791015,カミラ,いっとーりょーだん！？　てか、お世話になったんですし！/n恩返しさせてもらえなきゃ、落ち着かないんですって！,
140791016,リリヤ,いらない。お礼はいい。,
140791017,カミラ,いやいや。,
140791018,カミラ,ガチで遠慮ムヨーです。,
140791019,リリヤ,またひとり、美しくあろうとする人が世界に現れた。/n感謝すべきは私じゃなくて、美を求めた過去の貴女自身。,
140791020,カミラ,ううん……？　えーと、要はがんばったのはウチで、/nやりたくてやったことだからお礼はいらない……で合ってます？,
140791021,リリヤ,そう。美しさを求めるカミラを励ましただけ。/n同じく美を追い求める、ビューティフルフレンドだから。,
140791022,カミラ,ヤッバ、リリヤさんの美意識鬼高くてマジリスペクト……。,
140791023,カミラ,あ……え、待って？　てかウチ、リリヤさんとビュッ友ってこと！？/nそれってチョー欣喜雀躍なんですけど！,
140791024,リリヤ,よくわからないけれど、これからも美を磨いてほしい。,
140791025,カミラ,おけまるでっす！　,
140791026,カミラ,――って、ちょ待っ！　だからってお礼しないとかマジありえないんで！,
140791027,リリヤ,お礼はいらないって言った。,
140791028,カミラ,ウザ絡みみたいになってますけど、恩返さないとかギャルが廃るんで！/nだから、なんでもいいからお礼させてくださいよっ！,
140791029,リリヤ,むう、ギャルは義理堅い……。,
140791030,リリヤ,なら、連れて行ってほしいところがある。,
140791031,,,
140791032,カミラ,んで、しりうす湯に連れてきたってぇワケ。,
140791033,静香,百歩譲って、リリヤさんへのお礼だって理解はするけど。/n私が巻き込まれたことの説明になってないじゃない。,
140791034,カミラ,そこはほら、お静にもお礼したくてさ！,
140791035,カミラ,ヤバ可愛かったなー、あの時のお静！　次は水着とかどう？,
140791036,静香,あんな恥ずかしいこともうやらないわよ……。/nだいたいリリヤさんはここに入り浸ってるでしょ。,
140791037,カミラ,そー。それにお風呂入ればバイブスアガる人じゃん？/nだからちゃんとお礼になってんのかわっかんなくてさ～。,
140791038,リリヤ,……ふう。やっぱりお風呂は開放的であるべき。/n銀河座に移築したい。,
140791039,カミラ,あの～、やっぱこれお礼になってない気がするんですけど？/nぶっちゃけ前も一緒に入ったし、いつものことですよね？,
140791040,リリヤ,今日は連れてきてもらったから。これはお礼。,
140791041,静香,じゃあどうして私まで巻き込まれてるの……。,
140791042,リリヤ,カミラがお礼したいみたいだから。/nあと、私の気分。,
140791043,静香,気分って……。,
140791044,リリヤ,むう。どうしてもお礼がしたいなら、これがいい。,
140791045,静香,ちょ、リリヤさん……！？,
140791046,リリヤ,体を見てもらう。磨き上げた美が熱視線に焦げるまで。,
140791047,カミラ,は！？　どゆこと！？,
140791048,リリヤ,私にとってのご褒美だから。,
140791049,カミラ,マ？　いいんですか！？　ガン見しますよ！？/nリリヤさんの美の秘訣、丸裸にしたい！！,
140791050,静香,他のお客さんもいるのよ！　リリヤさん上がっちゃダメ！/nカミラちゃんも止めて！,
140791051,カミラ,何照れてんの！　せっかく許可もらったんだし！/nほら、お静も目背けてないで！,
140791052,リリヤ,恥ずかしがる必要ない。銀河座では当たり前のこと。,
140791053,静香,し、シリウスにはシリウスの風紀があるのよ。/nだから大人しく浸かってて！,
140791054,リリヤ,むう。なら半身浴で妥協する。,
140791055,静香,ちゃんと肩まで！,
140791056,,,
140791057,リリヤ,しょんぼり。,
140791058,静香,カミラちゃんも！/nお礼って言いながら、また感謝する側になってる！,
140791059,カミラ,はっ、マジだ！？,
140791060,カミラ,やっば！　無為無策すぎてきまずぃ～！,
140791061,カミラ,なんかないんですか？/n見たいものとかやってほしいこととか！,
140791062,リリヤ,なら……今より美しくなったふたりの姿が見たい。,
140791063,静香,……え？　待って？　私も！？,
140791064,リリヤ,それぞれに、持って生まれた美しさを磨いてもらう。/n美しいものだけ見ていたい。それが私の望み。,
140791065,リリヤ,お礼は、ビューティーツアーについてくること。/nふたりは美しくなる。私も喜ぶ。ウィンウィン。,
140791066,カミラ,なる……ほど。リリヤさんのツアーとかウチ得すぎっけど。/n喜びとまで言われちゃ行くっきゃない！　ね、お静！,
140791067,静香,当たり前に私を巻き込まないで！？/nちょっと、なんで手握ってるのカミラちゃん！,
140791068,カミラ,いーじゃんいーじゃん！　ウチらビュッ友じゃん？/nキレーになってここにゃん釘付けにしちゃおーぜ！,
140791069,リリヤ,決まり。ビューティーツアーへ出発。,
title,请在此添加章节标题,,
info,翻译：XXX  校对：XXX,,
