Id,SpeakerName,Phrase,translation
2005207001,ここな,ごめんね、こんな遠くまで連れ出しちゃって。,
2005207002,千景,……いえ。,
2005207003,千景,ここって、劇場のボックス席ですよね？,
2005207004,ここな,うん。ここからなら、舞台も客席もよく見えるでしょ？,
2005207005,ここな,きっと、千景ちゃんにも気に入ってもらえるかなって。,
2005207006,千景,はい……？,
2005207007,ここな,ゆっくり、千景ちゃんと話がしたかったの。,
2005207008,千景,……先ほどの件ですか？,
2005207009,ここな,……うん。きっと、あのまま話してたら、/n千景ちゃんもぱんだちゃんも、みんなが傷ついちゃうんじゃないかって思って。,
2005207010,千景,傷つけるって……でも、/n……事実じゃないですか。,
2005207011,千景,いくらまだ稽古期間だからって、今日のはひどかったです。/nここなさんだって……見てましたよね？,
2005207012,千景,……一緒に見てた子たちも、がっかりしたと思います。,
2005207013,千景,ぱんださんも流石さんも、『ロミオとジュリエット』では/n素晴らしい演技をしたのに、今日はあんなの見せるなんて……裏切りです。,
2005207014,ここな,そんなことないよ。/nぱんだちゃんたちだって、今日の稽古に手を抜いてたわけじゃない。,
2005207015,千景,それは当然です！/nあれが実力なわけないじゃないですか！,
2005207016,ここな,そうだね。/n私も、ぱんだちゃんらしくなくてちょっとびっくりしちゃった。,
2005207017,ここな,ぱんだちゃん自身も、びっくりしてたみたい。/nなんだか上手くいかない日って、あるよね。それが今日だったのかも。,
2005207018,千景,でも……。,
2005207019,ここな,千景ちゃんは、ぱんだちゃんたちのお芝居が、/nシリウスの舞台が、本当に大好きなんだね。,
2005207020,千景,……はい。,
2005207021,ここな,ふふ、好きでいてくれてありがとう。/nねえ、どんなところが好きなのか、聞いてもいい？,
2005207022,千景,……一番好きなところは、観客に寄り添った作品作りをするところです。/nそれがシリウスの良さだと思います。,
2005207023,千景,たとえば『ロミオとジュリエット』では、エンディングを改変して、/n小学生にも受け入れられやすいハッピーエンドにしていましたよね。,
2005207024,千景,それでいて、演技そのものには一切手を抜かない。/nいつだって本物の芝居を届けてくれる。『オペラ座の怪人』もそうです。,
2005207025,千景,ここなさんのセンスによって拡張された舞台表現と、新妻氏の歌声が、/n全ての観客の魂を震わせたと思います。,
2005207026,千景,観客に、いつだって最高の演劇を届けてくれる。/nそういうのが、シリウスらしさだと思うんです。,
2005207027,ここな,うん。,
2005207028,千景,芸術鑑賞会で、ジュリエットを演じるぱんださんを観た時、/nこの人が、次のシリウスを作っていくのかもしれない、とすら思ったんです。,
2005207029,千景,なのに……。,
2005207030,ここな,なのに、今日は千景ちゃんが想像してた/nぱんだちゃんのお芝居じゃなかったんだね。,
2005207031,千景,はい。,
2005207032,ここな,そっか。/nねえ、千景ちゃん。これは、私の勝手な想像なんだけど――,
2005207033,ここな,千景ちゃんは、今日、お友達みんなにぱんだちゃんたちの演技が下手だって/n思われちゃうのが悲しくて、悔しかったんじゃないかな。,
2005207034,ここな,シリウスの舞台が、ぱんだちゃんたちのお芝居が大好きだから、/n今日はみんなにも大好きなものを知ってもらうチャンスだったんだもん。,
2005207035,千景,……。,
2005207036,千景,……多分、そうなんだと思います。,
2005207037,ここな,うん。だから、誤解されちゃうのが悲しくてつい『どうして』って/n言いたくなっちゃった気持ちはわかるよ。,
2005207038,ここな,でも、ぱんだちゃんは傷ついたと思う。,
