Id,SpeakerName,Phrase,translation
130661001,ぱんだ,はーい、みなさん！　/nそろそろ稽古場に行かないとですよー！　,
130661002,静香,えっ、もうそんな時間？,
130661003,ここな,でも、テレーゼさんと全然話し足りないよ～！,
130661004,八恵,そうですね。お聞きしたいこと、まだまだあるのに……。,
130661005,テレーゼ,あらあら、どうしましょう……。/nそんなこと言われたら、私も引き止めたくなっちゃうわ！　,
130661006,カトリナ,ママ、そういうこと言ってみんなを惑わせないで。/n公演が終わった後も、みんな基礎練習で忙しいんだから。,
130661007,テレーゼ,はーい……。,
130661008,カトリナ,それに、ママこそ時間は大丈夫なの？　/n映画の撮影だってあるんでしょ？　,
130661009,テレーゼ,ふふふ……それがね？　今日はまだフリータイムなの！　/nだから、もう少しだけのんびりしていくわ。,
130661010,八恵,えっ？　このしりうす湯で……ですか？,
130661011,テレーゼ,ええ。ジャパニーズ・銭湯の空気、もっと味わっておきたくてね。/nシャモにお願いしたら、好きにしていいって言ってくれたの。,
130661012,八恵,そうなんですか……。,
130661013,ぱんだ,はいはーい！　そろそろマジで時間ヤバいです！　/nみんな、行きますよー！　,
130661014,知冴,これ以上遅くなると、ボスの堪忍袋が大爆発するよ。/nこのあたり一面が、消滅の危機……！　,
130661015,ここな,あわわ……それは怖いなぁ……！,
130661016,静香,名残惜しいけど、ここまでね。/nテレーゼさん、今日はありがとうございました。,
130661017,ここな,また機会があったら、お話させてください！,
130661018,テレーゼ,ええ、もちろん！　みんなも頑張ってね！,
130661019,,,
130661020,テレーゼ,は～……楽しかった。/nやっぱり、シリウスには素敵な役者が揃ってるわね。,
130661021,テレーゼ,ここであの子を預かってもらえて、本当に良かった……。,
130661022,八恵,わぁ……綺麗……。,
130661023,テレーゼ,あら、今の声……もしかして、八恵？,
130661024,八恵,ご、ごめんなさい！　覗くような真似をして……。,
130661025,テレーゼ,謝ることなんてないわ。/n役者は見られることが仕事ですもの。,
130661026,テレーゼ,練習はどうしたの？　/n休憩するには、まだ早い時間よね？　,
130661027,八恵,柊さんにお願いして、私だけこっそり抜けてきたんです。/nテレーゼさんにお願いしたいことがあって……。,
130661028,テレーゼ,あら、何かしら？,
130661029,八恵,……今ここで、私の演技を見てくださいませんか？,
130661030,テレーゼ,えっ？,
130661031,八恵,勝手なお願いなのは承知しています……。/nでも、どうしてもテレーゼさんの意見を聞かせてほしいんです。,
130661032,八恵,もっともっと、良い演技をするために……！,
130661033,テレーゼ,…………。,
130661034,八恵,…………。,
130661035,テレーゼ,（揺らぐことのない真っすぐで真剣な眼差し……。/n　軽い気持ちで言ってるわけじゃなさそうね）,
130661036,テレーゼ,わかったわ。じゃあ、見せてくれる？,
130661037,八恵,ありがとうございます！,
130661038,テレーゼ,演じる内容は任せるわ。自由にやってみて。,
130661039,八恵,はい！　,
130661040,八恵,では、始めます……！　,
130661041,,,
130661042,八恵,――以上です。/n見ていただき、ありがとうございました。,
130661043,八恵,……どうでしたか、私の演技……？,
130661044,テレーゼ,……正直、驚いたわね。/nここまでのものを見せてくれるだなんて。,
130661045,テレーゼ,自分なりにどう演じるかを考え抜いた、/nダイスターに相応しい、芯の通った素敵な演技だったわ。,
130661046,八恵,嬉しいです。/nテレーゼさんにそんな風に言ってもらえるなんて……。,
130661047,八恵,でも私……自分ではそう思えなくて……。,
130661048,テレーゼ,あら、どうして？,
130661049,八恵,私……今の演技で、オーディションに落ちてしまったんです……。,
130661050,テレーゼ,え？,
