Id,SpeakerName,Phrase,translation
141371001,ここな,は～……良い舞台だったねえ、カトリナちゃん！,
141371002,カトリナ,小さい劇団だったけど、熱量がすごかったわね。/n人数が少ないからこその工夫も面白かったし。,
141371003,ここな,うんうん！　観に行って大正解だったよ！　,
141371004,ここな,あ、そういえば！　主役の役者さんがさ――,
141371005,,,
141371006,ここな,あう……。,
141371007,カトリナ,あら、可愛らしいお腹の音。,
141371008,ここな,そ、そこは聞き流してよ～！,
141371009,カトリナ,それはそれで恥ずかしいかと思って。,
141371010,カトリナ,お腹空いちゃった？　,
141371011,ここな,だって、舞台が11時開演だったから……。/nお昼もまだ食べられてないし……。,
141371012,カトリナ,取れたチケットが午前公演のだったものね。/n話の続きは、ご飯を食べながらにしましょうか。,
141371013,ここな,そうしよう！,
141371014,,,
141371015,ここな,あれ、メッセージだ。,
141371016,カトリナ,アタシにも来た。/n同時にってことは、シリウスのグループチャットかしら。,
141371017,カトリナ,流石からのメッセージね。,
141371018,カトリナ,『華麗なるダイスターをご覧あれ』……？　,
141371019,ここな,わあ、八恵ちゃんの写真だ！　/nなんだかカッコいい仮面を付けてるね。,
141371020,カトリナ,これ……たぶんヴェネツィアのカーニバルで使う仮面よね？,
141371021,ここな,八恵ちゃんと流石ちゃんのふたりだけで遊んでるのかな？,
141371022,カトリナ,なんだか珍しい組み合わせね。,
141371023,カトリナ,……新妻、流石に振り回されてないといいけど。,
141371024,ここな,きっと大丈夫だよ/n写真の八恵ちゃん、すっごく楽しそうな笑顔だし。,
141371025,カトリナ,そうよね……そうだといいんだけど……。,
141371026,ここな,そんなに気になるの？,
141371027,カトリナ,アタシは散々振り回されてる側だからね……。/nいきなり釣りに連れて行かれたり、クリスマス料理を作らされたり……。,
141371028,カトリナ,ダイスターとはいえ、新妻はまだ小学生よ。/n流石に付き合わされたら、きっと無事じゃ済まないわ……！　,
141371029,ここな,流石ちゃんだって、八恵ちゃん相手に無茶なことはしないと思うけどなぁ。,
141371030,カトリナ,そうと言い切れないのが、流石の怖いところなの！,
141371031,カトリナ,うぅ……考えれば考えるほど不安になってきた……！　,
141371032,カトリナ,ちょっと新妻に電話してみるわ。,
141371033,,,
141371034,八恵,もしもし？　カトリナさんですか？　/nお電話ありがとうございます。さっきの写真、見てくださいました？　,
141371035,カトリナ,よかった……新妻、無事なのね？,
141371036,八恵,え、ええ……私はいつも通りですけど……。/nどうかしたんですか？　,
141371037,カトリナ,さっきの写真見て、気になったの。/nアンタたち、いったいどこで何してるのよ……？　,
141371038,,,
141371039,八恵,流石さんに誘われて、イタリアフェアに来てるんです。/nいろんなものが見られて楽しいです！　,
141371040,カトリナ,なるほどね……そういうイベントがやっていたのね。,
141371041,八恵,イタリアの美味しい食べ物もたくさん食べました♪/nさっきの仮面も、流石さんに買ってもらったんですよ。,
141371042,知冴,新妻にバッチリ似合ってて、カッコよかったでしょ。,
141371043,カトリナ,その声は流石ね？　/n新妻に無茶なことさせてないでしょうね。,
141371044,知冴,ちゃんとエスコートしてるよ。/n今日の私は、イタリアの伊達男なので。,
141371045,八恵,はい！　流石さんにはとっても良くしてもらってます！,
141371046,,,
141371047,カトリナ,……そっか、それならいいわ。,
141371048,八恵,実物の仮面、帰ったらみなさんに見せますね♪,
141371049,知冴,お土産にお菓子も買ってくから。期待してて。,
141371050,カトリナ,あんまり変なものは買ってこないでよ？　/nそれじゃ。,
141371051,,,
141371052,カトリナ,……ひとまずは問題なさそう。,
141371053,ここな,ねっ、大丈夫だったでしょ？,
141371054,カトリナ,ええ。無駄に心配しちゃったみたい。,
141371055,,,
141371056,カトリナ,うっ……。,
141371057,ここな,あははっ、カトリナちゃんも可愛いお腹の音！,
141371058,カトリナ,不覚だわ……ホッとして気が抜けたのかしら……。,
141371059,カトリナ,今度こそお昼ご飯にしましょう。何がいい？,
141371060,ここな,なんでもいいよ！,
141371061,カトリナ,そういうのが一番困るんだけど？,
141371062,ここな,あはは……ごめんごめん。,
141371063,カトリナ,じゃあ、あそこのファミレスはどうかしら？　/nまだそこまで混んでなさそうだし。,
141371064,ここな,うん！　行ってみよう！,
title,意外と心配性,,
info,翻译：XXX  校对：XXX,,
