Id,SpeakerName,Phrase,translation
2003505001,容,初魅とケンカしたぁ……？,
2003505002,仁花子,ケンカしたかったわけじゃないんですけど……！/n結果的にケンカっぽくなったというか……！,
2003505003,仁花子,私、なんか熱くなっちゃって、だーちゃんもつらそうで、/n今のEdenなんとかしなきゃって思って……！,
2003505004,容,今のEdenって？/n何があったの？,
2003505005,仁花子,それが、ずーっとピリピリしてて。しぐれちゃんもちょっと元気ないし……。,
2003505006,仁花子,なんだか変なんですよ～！,
2003505007,仁花子,だからなんとかしたいと思って、レンさんと話したんです。/nでも聞いてもらえなくて、イヤなら出ていけって言われちゃって……。,
2003505008,容,おぉ……。,
2003505009,仁花子,もう、どうすればいいのか……。,
2003505010,容,昔も似たようなことはあったけど、/nなんで仁花子にそんなこと？　自分からスカウトしたくせに。,
2003505011,容,あの時追い出されたメンバーたちと、仁花子は全然違う感じだけどなぁ。,
2003505012,仁花子,私もびっくりです……。/nまさか自分が、レンさんにあんなこと言っちゃうなんて……。,
2003505013,仁花子,劇団やめたら私、青ヶ島に帰ることになるんですかね……。/n短かったな、都会のハッピー女子高生ライフ……。,
2003505014,容,ちょいちょい、勝手に終わらせないの！,
2003505015,容,ん～……初魅の様子がなんかおかしいのはわかったよ。/n普段だったらアタシが話つけるって言えるけど、どうしたもんかね。,
2003505016,仁花子,……あの。いるるんは、いつEdenに戻ってくるんですか？/nこのまま辞めちゃったりしないですよね？,
2003505017,容,あはは。/nいつにしようかねぇ。決めてなくてさ～。,
2003505018,容,……ま、さっきの件、初魅も本気じゃないと思うよ～。,
2003505019,容,仁花子には相当期待してるの、見ててわかるし。/n大方、ものの弾みで言っちゃっただけだと思う。,
2003505020,仁花子,でも……すごく怒ってましたよ。/n明日も公演あるけど、どんな顔して行ったらいいのかわかんないです。,
2003505021,容,何食わぬ顔して行けばいいよ。本人も『嫌なら辞めろ』ってだけで、/n出て行ってほしいとは思ってないでしょ。,
2003505022,容,いくら初魅だからって、言うことぜーんぶ鵜呑みにしてたら耐えられない。/n仁花子はもうちょっと世間を知んないとだねぇ。,
2003505023,仁花子,うぅ……難しいですね。,
2003505024,容,ふふ。まあ、そこが仁花子の良いとこでもあるんだけど。/n……もう遅いし、帰ろうか。途中まで送っていくよ。,
2003505025,,,
2003505026,仁花子,はぁ……。/n今夜はぐっすり寝れる気がしないな～。,
2003505027,容,そんな落ち込まないの。/nこんな時こそ上を向いてさ。,
2003505028,容,ほら、星。/n今日はすっごく綺麗だよ。,
2003505029,仁花子,――あ、本当ですね！/nすごい……！,
2003505030,容,本当、都会なのに今日はよく見えるよね。/nあれなんかすごく明るい。,
2003505031,,,
2003505032,仁花子,ですね。,
2003505033,仁花子,ん～……あれは土星かな？,
2003505034,容,すご、わかるんだ。,
2003505035,容,ここから見えるもんなの？,
2003505036,仁花子,はい！/nあっちが南だから、多分。それに輪っかがあるし。,
2003505037,容,へぇ、そうなんだ。,
2003505038,容,綺麗だよねぇ、あの輪っか。昔図鑑で見たなぁ。,
2003505039,仁花子,不思議ですよね！/nあれは、太陽の光を反射して光って見えるんですって。,
2003505040,仁花子,でも……土星の輪っかって、/n羊飼い衛星がないと崩壊しちゃうんですよ。,
2003505041,容,羊飼い衛星？,
2003505042,仁花子,はい。輪っかの中に衛星がいくつかあって。/nぐるぐる土星の周囲を回ってるんです。,
2003505043,仁花子,土星の輪っかはほとんど氷や塵でできてるんですけど、/nその星が持つ重力のおかげで、今の形を保ってるんですよ。,
2003505044,容,そうなんだ。羊飼い衛星かぁ……。/n初めて知ったや。,
2003505045,仁花子,はい。プロメテウスとか、パンドラとか。,
2003505046,仁花子,まるでいるるんみたいですよね。,
2003505047,容,え？,
2003505048,仁花子,私は、羊飼い衛星がいるるんみたいだなー、って思って。,
2003505049,仁花子,レンさんが土星で、その輪っかが私たちなら、/n形を保つにはやっぱりいるるんが必要なんじゃないかって。,
2003505050,容,……。,
2003505051,仁花子,だからやっぱり、戻ってきてほしいです。,
