Id,SpeakerName,Phrase,translation
140861001,要,……。,
140861002,叶羽,要。,
140861003,要,おかえり叶羽。/nはい、エナドリ。,
140861004,叶羽,おっとそうだった預けてたんだった。/nごめんねー待たせちゃって。,
140861005,要,いいのよ。,
140861006,要,それより大丈夫だったの、いろはは――,
140861007,叶羽,ん。,
140861008,いろは,要さん……。,
140861009,叶羽,多分大丈夫。,
140861010,いろは,ごめんなさい、僕……。/n皆さんにご迷惑をおかけしてしまって。,
140861011,いろは,僕……『コードギアス』が本当に大好きな作品で。/n舞台に立てて、がんばらなきゃって思って、それで……。,
140861012,要,……いろは。/nいいのよ、謝らないで？,
140861013,要,むしろごめんね。私はあなたを指導する立場なのに、/nそこまで抱え込んでたって全然わかってなかった。,
140861014,いろは,いえっ、当然です。/n僕が勝手にやったことですし……！,
140861015,叶羽,ホントそうだよ。/nもう勘弁してよね。,
140861016,叶羽,今度はアタシもついてるからさ。,
140861017,いろは,――はいっ。/nありがとうございます、叶羽ちゃん。,
140861018,,,
140861019,要,……叶羽。/nはい、これ。,
140861020,叶羽,え、何？/nさすがにエナドリ５本も飲めないって。,
140861021,要,ちーがーう。,
140861022,要,シール、集めてるのよね？　５枚集まればアイテムが貰えるって。,
140861023,要,ジュースは責任持って私が飲むわ。,
140861024,要,……お礼って言うには安すぎだけど、今はこれで許してちょうだい。,
140861025,叶羽,へー、意外。/n要にもそういう律儀なとこあったんだ。,
140861026,要,意外とはなによ～？/n私は監督者なんだから、叶羽に頼りっぱなしじゃよくないでしょ。,
140861027,要,改めてありがとね、いろはのこと。,
140861028,叶羽,別にお礼言われるようなことじゃないでしょ。,
140861029,要,そうかしら？,
140861030,要,叶羽にしては熱かったわよ。追いかけて走っていく姿、カッコよかった。,
140861031,叶羽,や、やめてよね……。,
140861032,叶羽,あそこでほっとくほど薄情じゃないわよ。/n自分でも……らしくないとは思ったけどさ。,
140861033,要,やっぱり叶羽にナナリー役を頼んで正解だったわ。,
140861034,叶羽,こっちはくたびれたわよ～。/n初演と同じ役だから、てっきり楽できると思ってたのに。,
140861035,叶羽,ま……いいけどさ。/nアタシも色々思うところあったし……。,
140861036,要,ん？,
140861037,,,
140861038,叶羽,稽古の最初のほうでさ……。/nいろはと話したんだよね。,
140861039,叶羽,いろはが電姫に入ったきっかけって、/n『コードギアス』の初演観たからじゃん。,
140861040,要,ああ、そんなこと言ってたわね。/nだから今回ルルーシュ役に選ばれた時も喜んでた。,
140861041,叶羽,うん。座長ですんごい気合い入ってたんだけど……/nアタシがいるとほっとするって言ってたの。,
140861042,要,ふふ。/nさすが叶羽先輩、頼られて嬉しかったんだ？,
140861043,叶羽,う……。/n頼られるのは当然よ、アタシは天才子役なんだからね。,
140861044,,,
140861045,叶羽,まあ、だから、/nちょっとは面倒みてやるかーって思ってたわけ。,
140861046,叶羽,でも……。/nいろははどんどん、思い詰めちゃって……びっくりしたわ。,
140861047,要,そうね。/n普段のあの子らしくはなかったわね。,
140861048,叶羽,……。,
140861049,,,
140861050,いろは,叶羽ちゃんの足を引っ張らないように、/n叶羽ちゃんが楽できるように、僕、がんばりますから。,
140861051,,,
140861052,叶羽,あれ……。/nアタシも悪かったのかなって。,
140861053,要,え？,
