Id,SpeakerName,Phrase,translation
141532001,ここな,さぁ、静香ちゃん！/n流石ちゃんを笑わせるための企画会議を始めるよ！,
141532002,静香,本当にやるのね……。,
141532003,静香,でも、こういう時のここなの勘って馬鹿にできないし……。/n他に当てがあるわけでもないし、希望を託してみるのもありね。,
141532004,ここな,静香ちゃんなら、そう言ってくれると思った！,
141532005,ここな,じゃあ、さっそく笑わせる方法を考えないとね！,
141532006,ここな,ここはやっぱり漫才かな？それとも大喜利とか？,
141532007,静香,あとは、モノマネとかコントとかかな。/nお笑いっていうと、やっぱりそういうイメージよね。,
141532008,ここな,じゃあ、コントやってみたい！/n前から興味あったんだ！,
141532009,静香,例に出しといて何だけど、今回は却下。/n即興でするにしても、準備が全く出来てないもの。,
141532010,ここな,そっかぁ……。/nコントするなら、確かに小道具とかセットとか用意したいもんね……。,
141532011,ここな,だったら、ここは大喜利かな。ちょっと待っててね。,
141532012,ここな,えーっと……鞄の中に、新品のノートがあったはず……。,
141532013,ここな,あった！これをフリップにして、試しに大喜利やってみよう！,
141532014,静香,わざわざ、ノート持ってこなくても……。,
141532015,ここな,こういう時は、ちゃんと形から入らないとだよ！/nさぁ静香ちゃん、お題を出して！,
141532016,静香,私が出題者なんだ……。,
141532017,静香,そうね……じゃあ、これでどう？/n『柊さんが悲しそうにしている。その理由は？』,
141532018,ここな,うーん……あ、そうだ！,
141532019,ここな,はい！できました！,
141532020,静香,はい。じゃあ、ここなさん。,
141532021,静香,『柊さんが悲しそうにしている』、その理由は？,
141532022,静香,（柊さんがお題だし、演劇関係の回答かしら？）,
141532023,ここな,『いくらお酒を飲んでも酔えなくなった！』,
141532024,静香,あれっ！？,
141532025,ここな,どうかした？,
141532026,静香,あ、いや、なんでもないわ……。,
141532027,静香,どうしてその答えにしたの……？,
141532028,ここな,柊さん、お酒を飲むと楽しそうに酔っ払ってるでしょ？/nああいう気分になれなくなったら、辛いだろうなって思って……。,
141532029,静香,それは確かに辛いだろうけど……ここはボケなきゃダメじゃない？,
141532030,静香,本当に悲しくなるような答えを書いたら、意味ないでしょ。,
141532031,ここな,じゃあ、静香ちゃんならどう答えるの？,
141532032,静香,私だったら？そうね……。,
141532033,静香,『タンスの角に足の小指をぶつけたから』……とか？,
141532034,ここな,それも、普通に悲しいだけで笑えないやつだよ！,
141532035,静香,だ、だって、他に思いつかなかったんだもの……。,
141532036,ここな,うぅ……私にも静香ちゃんにも、大喜利の才能はなさそう……。,
141532037,静香,そうね……私達じゃ、下手に考えすぎても逆に良くないかも……。,
141532038,ここな,だったら、もっと勢いで笑わせるしかないよね……。,
141532039,ここな,例えば、見た瞬間に笑っちゃうような一発ギャグとか！,
141532040,静香,それはそれで、かなりハードル高くないかしら……？,
141532041,ここな,でも、ハマったら強いはず！/n今の私達がお笑いを突き詰めるには、きっとこれしかないよ！,
141532042,ここな,生み出そう、静香ちゃん！/n流石ちゃんが爆笑するような、一発ギャグを！,
141532043,静香,何だか妙に重い話になってる気がするけど……。/n今は、試してみるしかないわね……。,
141532044,,,
141532045,静香,戻ってきたみたいよ……！,
141532046,ここな,じゃあ、打ち合わせの通りに！,
141532047,知冴,（ここなと静香、何話してるんだろ……？）,
141532048,,,
141532049,知冴,お風呂、行ってきた――。,
141532050,ここな,ジュゴンの頭突き！,
141532051,静香,ゴンゴーン！！,
141532052,知冴,…………。,
141532053,ここな・静香,…………。,
141532054,知冴,……何してるの？,
141532055,ここな・静香,……今のは忘れてっ！,
141532056,知冴,あ……もしかして、一発ギャグか。,
141532057,ここな,うっ……！,
141532058,知冴,良かったよ。ゴンゴーンの勢いとか、特に。,
141532059,静香,やめて！これ以上は追い打ちよ！,
141532060,知冴,本当に良かったのにな……。,
title,ここなと静香、渾身の一撃,,
info,翻译：XXX  校对：XXX,,
