Id,SpeakerName,Phrase,translation
2006108001,蕾,肩を叩くな。今、本巣と話し中だ。,
2006108002,,,
2006108003,蕾,話し中だと言っているだろう。,
2006108004,叶羽,そろそろ後ろ見た方がいいんじゃない？,
2006108005,蕾,『なに？』,
2006108006,叶羽,いちいち懐中電灯で顔照らさなくていいから。いいから後ろ見なさいってのよ。,
2006108007,蕾,嫌だ。,
2006108008,叶羽,嫌だじゃないっつーの。,
2006108009,蕾,断る。,
2006108010,叶羽,言い方変えろって意味じゃなくてさ。,
2006108011,叶羽,ほら、後ろで美兎が困ってんでしょ。,
2006108012,美兎,『……聞いてよ。私の声を聞いて……？』,
2006108013,蕾,……数多の悪霊と対峙してきたこの私が戦慄しているだと？,
2006108014,叶羽,言ったでしょ、今日の真打だって。,
2006108015,美兎,『ねえっ！！　後ろにいるの気づいてるでしょ……？』,
2006108016,美兎,『ねえ、写真撮ろう……？』,
2006108017,美兎,『カメラ越しにしか“写らない”手って、あるんだよ。/n　――知ってた？』,
2006108018,美兎,『……だから。写真に写るあなたの右手、ちょうだい！！！』,
2006108019,蕾,うおっ。相手が白丸だと頭では理解していても、/n常人離れした速さで詰め寄られては戦慄せざるを得ん！,
2006108020,美兎,『ねえ……私、写ってたよねぇ……？』,
2006108021,叶羽,スマホあるから写真撮る？　ファンサよ、ファンサ。/nあ、アタシは撮る側でいいから。,
2006108022,蕾,やめろ、撮らんでいい！　そうか、これは組織の陰謀だな！！,
2006108023,蕾,私が恐怖している表情を撮影することで、弱みを握ろうという魂胆か！！/nそうはさせんぞ！！！,
2006108024,,,
2006108025,美兎,『あ、待って、写真……』,
2006108026,叶羽,逃げちゃった……。まあ、なんにしても、/n怖がらせたことにかわりはないみたいだからさ！,
2006108027,叶羽,怪談でビビらされたアタシも、/nいろはのかたき討ちをしたかった美兎もリベンジ成功ってわけで！　いぇーい！,
2006108028,美兎,『右手……？　くれるの？』,
2006108029,叶羽,違うから！　もう役に入り込まなくていいから！　顔近づけないで！　/nあ、こわいわけじゃないけど！　ほんとに全然こわくないんだからねっ！,
2006108030,叶羽,ハイタッチよ、ハイタッチ！　いぇーい！,
2006108031,美兎,い、いぇーい……！,
2006108032,,,
2006108033,,,
2006108034,いろは,楽しかったですね、ファンミーティング！　感情の洪水でした！,
2006108035,美兎,うん……！　みんなでテントにお泊まりするのも、非日常って感じで……、/nちょっと夢みたいだった。,
2006108036,カミラ,準備はダンチで大変だったけどね～！　でもファンのみんなの笑顔が見れて、/n参加してよかったって思ったわ～。,
2006108037,叶羽,アタシはもう次は、のーさんきゅーで。/n次やるときは、感想まとめだけPDFで提出してほしい。,
2006108038,劇団員B,逃げようとするな、選ばれし主演よ……。/nおまえは“夏イベント常連枠”という運命からは逃れられんのだ……！,
2006108039,いろは,でもっ！　でもでも！　そのためにも！　/n次の公演、また良い公演にできるよう頑張らないとですねっ！,
2006108040,蕾,次の公演……それは“未来”の話……千寿、おまえは今、タブーに触れた……。,
2006108041,いろは,えっ？　タブー……？　えっ！？　……ハッ！！！,
2006108042,蕾,そう……気づいてしまったな。“夏休みが……明日で終わる”という、/n取り返しのつかない現実に……！,
2006108043,劇団員A,うわあぁぁぁぁぁぁああああああああ！！！！,
2006108044,劇団員B,いかん、発作だ！　落ち着け！/nっていうか、あんた社会人でしょうが！！,
2006108045,劇団員A,えへへ……！　でも“8月31日”って言葉だけで心拍数上がるの、/nわかるでしょ！？　これは本能！！,
2006108046,カミラ,それで叶羽の方はどうなん？/n絵日記にしっかり今日のこと書き残したん？,
2006108047,叶羽,当然でしょ？　もちろん完成済みよ。見せてあげよう、/nこの“叶羽的SUMMER FINAL CHAPTER”を！,
2006108048,カミラ,どれどれどれ！？　わー、ちゃんと描いてるー！　肝試しのときかー！/n良いじゃん！　この臨場感、筆圧がすべてを物語ってる！,
2006108049,劇団員B,あれっ、この絵……蕾が思いっきり逃げてるんだけど。,
2006108050,叶羽,ふふふ、あれこそがこの夏のハイライトよ。/n“猫足蕾を退ける”の実績解除、でかいでしょ？,
2006108051,叶羽,うん、いい夏休みだったわ～。ポテチもおいしかったし。完ッ！,
title,夏の終わり綴る絵日記,,
info,翻译：XXX  校对：XXX,,
