Id,SpeakerName,Phrase,translation
2006803001,ぱんだ,さっすーだけじゃなくて、ここちゃんにおシズちゃん！/n4人で遊べば、きっとすごく盛り上がると思うんです！,
2006803002,ぱんだ,シリウスの役者同士の普段見れない顔を見せるって意味でも、/n興味を持っている人は多いでしょうし！　きっと喜ばれます！,
2006803003,静香,えぇ……、別に流石とぱんだだけでも良いんじゃない？/nそれでもきっとぱんだのリスナーは喜ぶはずよ。,
2006803004,静香,別に遊園地のイベントに参加することは良いわ。/nでも撮られるのはちょっと……。,
2006803005,ぱんだ,それはそうなんですけど！　やっぱりふたりが加われば、/nもっと盛り上がること間違いないんですよ！,
2006803006,ぱんだ,それにアクティビティがエッグハントなので、/n大人数で探すこと想定っぽいんです！,
2006803007,ぱんだ,なにとぞ！　なにとぞお願いします～～～！！,
2006803008,静香,えぇ……。,
2006803009,ここな,でも、確かに面白そうだよね。/nそれにあんなに困ってたんだし、ぱんだちゃんの助けになるなら……。,
2006803010,静香,ここな……！？,
2006803011,知冴,ここななら、そう言ってくれると思ってたよ。/nそれで、静香は……。,
2006803012,静香,うっ……！,
2006803013,ぱんだ,おシズちゃん……！,
2006803014,静香,い、いやよ！　動画に出るだなんて、恥ずかしいじゃない！,
2006803015,ここな,大丈夫だよ、静香ちゃん！　カメラは意識せずに！/nVlogを見てる人はいつも通りの静香ちゃんが見たいんだから！,
2006803016,静香,ここなの励ましを重く感じる時がくるなんて……っ。,
2006803017,知冴,ここな、よもや……Vlogを撮った経験が……！？,
2006803018,ここな,うん！！　一度もないよ！！！,
2006803019,ぱんだ,ですよね～～！,
2006803020,ここな,でも、みんなでVlogを撮って、/nファンのみんなに楽しいって思ってもらえたら、それが一番かなって。,
2006803021,ここな,それに静香ちゃんのこと、ファンのみんなにも知って欲しいし！,
2006803022,静香,ここな……。,
2006803023,知冴,謎の役者、静香。隠されし一面に迫る……だね。,
2006803024,ぱんだ,はい、これは視聴者……もとい、/nファンの注目を集めること間違いなしです……！,
2006803025,静香,はぁ～～～、わかった。わかったわよ……。/nただし、条件があるわ！,
2006803026,知冴,条件？,
2006803027,静香,これでもシリウスの舞台に立つときは、/n謎の役者として出てたもの！,
2006803028,静香,Vlogに出演することで/nシリウスの役者としての活動に支障がないとも限らない。,
2006803029,静香,口頭でもなんでも、柊さんの許可がもらえれば、/n私は出演するわ！　どうかしら！！,
2006803030,静香,（これなら、そう簡単に許可が出ないはず……！）,
2006803031,,,
2006803032,静香,……。,
2006803033,知冴,なんか、あっさり許可が出たね。/n『いいわよ』って。,
2006803034,静香,なぜかしら……どうしてこんなことに。/n柊さん、それで本当に良いの……？,
2006803035,ぱんだ,まぁ、あの時はおシズちゃんを役者として舞台に立たせるならって話ですから。/n今は状況が違いますからね～。,
2006803036,知冴,すでに静香はシリウスの仲間。/nそれはファンのみんなも分かってることだからね。,
2006803037,ここな,よかったね、静香ちゃん！,
2006803038,静香,よかったのかしら……？/nいや、嬉しい事だし、良い事なのは確かなんだけど……。,
2006803039,静香,……はぁ、もういいわ。/nどうせやるなら、徹底的に。,
2006803040,静香,良い動画、届けるわよ……！,
2006803041,ぱんだ,お、腹をくくってくれましたか！！/nなら、ぱんだたちも覚悟しないとですね……！,
2006803042,知冴,ふふっ、燃えてきたね……！,
2006803043,ここな,頑張ろうね！　ふぁいと、おー！！,
title,一緒に撮ろう！,,
info,翻译：XXX  校对：XXX,,
