Id,SpeakerName,Phrase,translation
120191001,ここな,あっ、カトリナちゃん。/nそろそろカミラちゃんの配信が始まるよ。,
120191002,カトリナ,待って、すぐに行くから。,
120191003,カトリナ,お待たせ。ねえ、ちょっとそっち詰めて。見えないわ。,
120191004,ここな,はい、どうぞ。/n楽しみだね～。,
120191005,カトリナ,そうね、どんなものなのか気になるわ。,
120191006,ここな,……。,
120191007,カトリナ,……。,
120191008,カトリナ,…………。,
120191009,ここな,…………。,
120191010,カトリナ,……………………。,
120191011,カトリナ,……ちょっと、始まらないんだけど！？,
120191012,カミラ,『……ふわぁ、みんなおっはー。/n　いっけね。アラーム止めてなかった』,
120191013,カミラ,『んでー……今日は約束通り初心者むけの……/n　あー、ごめん。さすがに顔は洗ってくる。ちょっと待ってて』,
120191014,カトリナ,ぐ、ぐだぐだじゃないの。,
120191015,ここな,それがカミラちゃんの配信のいいところなんだよ～。,
120191016,カトリナ,アタシを騙してるんじゃなくて？,
120191017,ここな,本当だよ。ほら、コメント見てみて。,
120191018,コメント,『あはは、カミラちゃんらしい～』『寝起きカミラたん、尊みある～』/n『滋養強壮に効きそう』『ナイス寝ボケ』『アラームまだ鳴ってない？』,
120191019,カトリナ,……いくらなんでも民度高すぎない？/n理解力が底知れないんだけど？,
120191020,ここな,だから居心地がいいんだよね～。/nコメントを見てるだけでも、ニコニコできちゃう。,
120191021,カトリナ,そう……まあ、リスナーも一緒にいい空気を作ってくれるのは、/nとてもありがたいことよね。,
120191022,カトリナ,……それにしても、戻ってこないんだけど大丈夫なの？,
120191023,ここな,きっと顔を洗いながらうとうとしてるんだと思うよ。/nいつものことだから、大丈夫。,
120191024,カトリナ,……コメントで誰一人心配していないのが、逆に心配になるわ。,
120191025,カミラ,『ごめーん、歯ブラシ持ったまま寝てたー』,
120191026,コメント,『お帰りー』『歯磨き粉ついてるよー』『私も顔洗い直してきた～』/n『歯磨きまでできるなんて、えらい！』『えらいから、ウルチャします』,
120191027,カトリナ,歯を磨いただけでほめられた上に、投げ銭までもらえちゃうのおかしくない！？,
120191028,カトリナ,この子を取り巻く社会、チョロすぎるでしょ！？,
120191029,ここな,まあまあ、始まるみたいだよ。,
120191030,,,
120191031,カミラ,『ふわぁ……ねむ……あー、でも配信しないとね。/n　それじゃ、初心者向けメイク配信、始めるよー』,
120191032,カトリナ,こんなやる気のない始まり方でいいわけ……？,
120191033,カトリナ,……でも、まだメイクをしていないんでしょう？/nなのに、もう十分画面映えしてるじゃない。素地がいいのね。,
120191034,カミラ,『えーと、まずはベースだけどー。/n　下地効果のある日焼け止め使えばいいよー』,
120191035,コメント,『そういう日焼け止めを選ぶコツってありますか？』/n『カミラちゃんは何を使ってるの？』,
120191036,カミラ,『ウチ？　ウチは……なんだっけ。/n　あー、コレ。コレ使ってる』,
120191037,コメント,『言葉で教えてくれないんだｗ』　『画面に見せるの！？』/n『同じの使ってる～』『寝ぼけカミラちゃん可愛い！』,
120191038,カトリナ,……嘘でしょ。/nこんなローテンションな配信なのに、みんな楽しんでるなんて……。,
120191039,ここな,これこそが、カミラちゃんの配信の真髄！,
120191040,ここな,朝カミラを知らず、カミラを語るな。と言われてるくらいなんだよ？,
120191041,カトリナ,……こっわ。,
120191042,カミラ,『とにかく……下地を……しっかり……するのがじゅーよーで……ふわぁ』,
120191043,カミラ,『肌の……キープ力が変わるって……ゆーのもあるし……。/n　パウダー……のノリ……も…………』,
120191044,カトリナ,……ん、あれ？/nもしかして、寝てない？,
120191045,コメント欄,『寝てる……？』『起きろー！』/n『寝たな、よし風呂行ってくる』『いｗつｗもｗのｗ』,
120191046,カトリナ,ほら、コメントでもツッコまれてる！,
120191047,ここな,大丈夫だよ。うとうとカミラちゃんは、/nこの配信の人気コンテンツのひとつだからね。,
120191048,カトリナ,……奥が深いどころの話じゃないわね。,
