Id,SpeakerName,Phrase,translation
1050104001,スタッフ,……時間となりましたので、ここからは全体での通し稽古に入ります。/n皆さん準備をお願いします。,
1050104002,八恵,（とうとうやって来ました……。/n　主役であるゼウスは、どうしても一番、出番が多い……）,
1050104003,演出家,では、いきましょう。/n……主演のゼウス役、新妻八恵さんから。,
1050104004,八恵,『はあ……ヘラも悪くはないが、/n　こうして長い間一緒にいると、さすがに飽きてくるものだ』,
1050104005,八恵,『僕の冷めた心を燃え上がらせる、/n　そんな乙女が、どこかに居ないものだろうか？』,
1050104006,八恵,『……よし。気晴らしに、地上でも眺めてみるとしよう……。/n　ん？　海辺に少女が立っている？　どれどれ……』,
1050104007,八恵,『なんて麗しい乙女なんだ……！/n　場所はポセイドンの神殿、兄上のところの巫女か……？』,
1050104008,八恵,『これは作戦を考えねばな……』,
1050104009,演出家,ふむ……いいですね。/nではこのまま、歌唱の場面へ移りましょう。,
1050104010,八恵,『～～～♪　～～～♪』,
1050104011,役者たち,おおお……！,
1050104012,暦,（流石は、この中で主演に抜擢されただけの事はありますわね。/n　新妻八恵さん……その歌唱力、圧倒的ですわ）,
1050104013,暦,（しかも、センスの力によって、/n　その魅力が最大限にまで引き出されている……）,
1050104014,暦,（この年齢にして、この才能……いつ見ても恐ろしいですわね）,
1050104015,暦,（ですが、私も幼少期より役者の道を歩み、/n　己を研磨し続けてきた身……）,
1050104016,暦,（千寿家の役者として、銀河座を率いる星として、/n　そしてダイスターとしてこの場に居るのですから）,
1050104017,暦,（全身全霊で、八恵さんの演技に応えてみせますわ）,
1050104018,暦,『へぇ……ゼウスは彼女を、私の神殿の巫女と勘違いしているのか。/n　ははっ、それは滑稽だな』,
1050104019,暦,『ヘラもまさか、神としての職務の為に若返りの泉に入ったら、/n　自分の夫に熱烈に思われるようになるとは』,
1050104020,暦,『それも……ふふっ、まさか自分の妻に気づいていないとは。/n　まったく、ゼウスは我が弟ながら、愉快がすぎるな？　ヘルメス』,
1050104021,演出家,……千寿暦、噂通りの逸材ですね。,
1050104022,演出家,ポセイドンという役の人物像が見えてくるような、説得力のある演技……。/n千寿家の役者というのも納得がいきます。,
1050104023,美兎,（みんな、いきなりの通し稽古なのに、凄い……）,
1050104024,美兎,（普段と全然変わらない……。/n　ううん、普段以上に、いい演技をしてる……）,
1050104025,演出家,次、ヘルメス役の白丸美兎さん、出番ですよ。,
1050104026,美兎,は、はいっ……！,
1050104027,美兎,（美兎も、みんなに置いて行かれないように、頑張らなきゃ……！/n　せっかくダイスターになれたんだもん……）,
1050104028,美兎,（いろはちゃんたちだって、応援してくれてる……。/n　いつも通り……練習した通りに、やればいいんだ……）,
1050104029,美兎,『ええ、まったくですよ、ポセイドン様！』,
1050104030,美兎,『ゼウス様が惚れた頃のうら若い姿だから……ってことですかね？/n　なんにせよ、我らが主神様の珍しいお姿』,
1050104031,美兎,『どうでしょう？　我々は普段、ゼウス様には振り回されてますし……、/n　ここはひとつ、悪戯をするというのは。他の神々も乗り気なのですが……』,
1050104032,演出家,うーん……まぁ、悪くはないですが……。/nセンスも発揮出来ていないようですし、本調子ではなさそうですね……。,
1050104033,スタッフ,聞くところによると、彼女は憑依型の役者らしいですし……。/nもしかしたら、これからもっと化けるのかもしれません。,
1050104034,美兎,はぁ……はぁ……。,
1050104035,美兎,（な、なんとか、乗り切れたの……かな……）,
1050104036,美兎,（……でも、このままじゃダメ……だよね。/n　稽古が再開する前に、きちんと調子を取り戻さないと……！）,
title,選ばれし星の中の輝き,,
info,翻译：XXX  校对：XXX,,
