Id,SpeakerName,Phrase,translation
130652001,ラモーナ,……ならばこのラモーナ、一肌脱ごう！,
130652002,暦,ラモーナさん！？,
130652003,ラモーナ,みんな……この後、私の部屋に集合だ！,
130652004,,,
130652005,暦,それで？/n何を企んでらっしゃいますの？,
130652006,ラモーナ,緋花里、『あの衣装』は持っているよな？,
130652007,緋花里,……！,
130652008,緋花里,うん、わかった！　持ってくるね！,
130652009,雪,なんだ？,
130652010,リリヤ,わからないけど、通じ合ってる。,
130652011,緋花里,ラモさん持ってきたよ！　えへへ……。,
130652012,雪,おい、それ……！,
130652013,ラモーナ,ああ、奏坂学園の制服だ。,
130652014,ラモーナ,緋花里は文化祭実行委員もやって、有志も企画してくれた功労者なんだ。/n労いのためにも見せてやらねばなるまい。,
130652015,暦,ここで着るんですか……！？,
130652016,雪,おい、文化祭はもう終わったんだぞ……？,
130652017,緋花里,そこをなんとか、お願い！,
130652018,リリヤ,私も見たい。,
130652019,雪,おい、乗っかってくるな！,
130652020,暦,……。,
130652021,ラモーナ,緋花里のためにも、どうか頼む。,
130652022,暦,……はあ、わかりました。/n一度も二度も変わりませんものね。,
130652023,雪,暦サン！？,
130652024,暦,着替えはどうします？　劇団内の方に見られて騒ぎになるのは避けたいので、/nあまり人目につく場所は嫌なのですけれど。,
130652025,ラモーナ,ああ！　それでは緋花里とリリヤは外に出ていてくれ。,
130652026,ラモーナ,と、私も出たほうが良いか？,
130652027,暦,舞台の時も一緒に着替えてますし、構いませんけれど……。,
130652028,雪,……。,
130652029,雪,はあ、わかったよ。,
130652030,雪,貸しにするからなドイツ！,
130652031,,,
130652032,雪,……これで良いか？,
130652033,暦,舞台以外でいつもと違う服装をするって緊張しますわね……。/nいろはさんはいつもこういうことをされているのだと思うと……。,
130652034,ラモーナ,どうだ、緋花里？,
130652035,雪,何照れてんだ。,
130652036,雪,お前、文化祭じゃ誰よりノリノリだったろ……。,
130652037,ラモーナ,はは。/nパフォーマンスの時はそうでもなかったが、少し照れるな。,
130652038,緋花里,うぅ……ありがとう、ありがとう！/nずびっ……。,
130652039,暦,ちょっと緋花里さん、/nこれくらいのことで泣かないでくださいな。,
130652040,リリヤ,うん。/n……良い。,
130652041,雪,そんな下から上までじっくり見るな……。/nお前に見せてるわけじゃないぞ……。,
130652042,ラモーナ,少しは気持ちも晴れたか？,
130652043,雪,さすがにここで踊れとか言うなよ？,
130652044,雪,いくら銀河座の寮でも下の階に響くだろうからな。,
130652045,緋花里,いっ、言わないよ！,
130652046,緋花里,まあ本当は見たいけど……。,
130652047,緋花里,大丈夫。今、頭の中で流れてるから！/n『撩乱乙女†無双劇』！,
130652048,ラモーナ,脳内再生というやつか。,
130652049,緋花里,えへへ。わがまま聞いてくれてありがとうね、ラモさん。,
130652050,緋花里,有志のダンスだって、私がやりたいって言ったの助けてくれたのに。,
130652051,ラモーナ,いいや。こちらこそ、緋花里のおかげで素敵な思い出を作れたよ。/nクラスとだけじゃなく、あんなに多くの生徒と一体感を得られた。,
130652052,ラモーナ,あの日、間違いなく体育館は感動でいっぱいだったよ。/n皆のエールが飛び交って、もちろんその中にはお前がくれた応援もあった。,
130652053,緋花里,ラモさん……。,
130652054,緋花里,うぅ、ラモさ～ん！　ひしっ！,
130652055,ラモーナ,おっと、衣装が汚れないよう気をつけてくれよ？,
130652056,リリヤ,良いシーン。,
130652057,リリヤ,写真、撮る？,
130652058,暦,えええ、この衣装のまま撮りますの……！？,
130652059,ラモーナ,おお、良いな。,
130652060,ラモーナ,せっかくだから撮るとしよう！,
130652061,雪,映るのはお前だけにしろよ。/n撮影料はもらってないからな。,
130652062,ラモーナ,つれないじゃないか雪。/nここまで乗ってくれたというのに。,
130652063,雪,ったく、浮かれやがって。,
130652064,雪,実は緋花里よりも文化祭楽しんでたんじゃないか、お前？,
130652065,ラモーナ,はは……まあ、そうかもな。/n思い出に残る文化祭だった。,
130652066,ラモーナ,……こうして形に残せば、忘れずにいられるかもしれん。,
130652067,ラモーナ,リリヤ、さっそく一枚撮ってくれ。/nドイツの仲間にも送りたいしな。,
title,请在此添加章节标题,,
info,翻译：XXX  校对：XXX,,
