Id,SpeakerName,Phrase,translation
130161001,女子生徒A,さあ、いよいよ最終問題です！/nひかりん、意気込みは！？,
130161002,緋花里,絶対、当てるさー！,
130161003,女子生徒B,それでは利きクレープの香り選手権！/nふたつ同時に、匂いを嗅いで当ててみよっ！,
130161004,緋花里,くんくん、くんくんくん……。,
130161005,緋花里,……うんうん、分かりました。,
130161006,緋花里,……右はキャラメルナッツチーズ！/n左はシナモンアップルジェラート添え！,
130161007,女子生徒B,結果発表！　目を開けてください！,
130161008,,,
130161009,女子生徒A,さっすがひかりん、大正解！/n相変わらず嗅覚すごいね、野生って感じ！,
130161010,緋花里,えっへん。嗅覚には自信あるよ！,
130161011,緋花里,友達みんな嗅いだら分かるし！,
130161012,女子生徒A,えっ、匂いで分かるの？　マジか。,
130161013,女子生徒B,せめていい匂いであってほしい……。,
130161014,緋花里,えへへ、やっぱりクレープは原宿に限る～！,
130161015,緋花里,もう一個おかわりしよっと。,
130161016,女子生徒A,ホント気持ちのいい食べっぷりだね、ひかりんらしい。,
130161017,女子生徒B,クレープってけっこうカロリーあるよ？/nこんだけ食べたら太るんじゃない？,
130161018,緋花里,今朝はずーっとトレーニングしてたわけ！,
130161019,緋花里,だから５個ぐらいなら食べても平気！,
130161020,女子生徒B,クレープ５個ぶんのトレーニングって何……？,
130161021,女子生徒A,でも、あながち冗談じゃないかもね。/n稼いだお金はすべて食費に消えるんだっけ？,
130161022,緋花里,トレーニング代にも消えるよ？,
130161023,緋花里,……３割くらいは。,
130161024,女子生徒A,７割食費じゃん！　ひかりんらしいね、あはは。,
130161025,女子生徒B,ねえ？　この際、ご飯食べるだけ配信やってみたら？/nひかりんといっしょにご飯食べたい人多そうだよ。,
130161026,女子生徒A,うんうん。むしろ私らすごい贅沢！/n未来のダイスターとクレープ食べられるなんて～。,
130161027,緋花里,むう、学校では芸能人じゃなくて与那国緋花里。,
130161028,緋花里,普通の友達として仲良くしてほしい……。,
130161029,女子生徒A,ああーっ、スネてるひかりん可愛い！/n一生推す！　っていうか一生友達！,
130161030,女子生徒B,アンタ、この間ぱんだちゃん推しって言ってたじゃん。/n舌の根も乾かぬウチに推し変とか。,
130161031,女子生徒A,ぱんだちゃんは別腹……。/n私……ぱんだ中毒なとこあるから……。,
130161032,緋花里,そういえば今度ぱんだちゃんとコラボするさー。/n電姫のカミラちゃんもいれて３人で！,
130161033,女子生徒B,え、すっごい！　絶対見る絶対見る！/nこないだのコラボ配信も楽しかったし！,
130161034,緋花里,うん、私もすっごく楽しみ！,
130161035,緋花里,きっと、ファンのみんなより配信楽しんでる！,
130161036,女子生徒A,ふむ、だからひかりんは愛されキャラなのか。/nなるほどなるほど……。,
130161037,女子生徒B,本気で楽しんでる人って、見てるこっちまで楽しくなって、/n元気もらえちゃう気がするもんね。,
130161038,緋花里,えへへ……！　なら、元気いっぱい楽しむさー！,
130161039,緋花里,えいえいおーッ！,
