Id,SpeakerName,Phrase,translation
2004207001,叶羽,じゃあ、対戦よろしくお願いします。,
2004207002,リリヤ,優勝決定戦の課題曲は――,
2004207003,ラモーナ,『Transcend Lights』だな。/n直訳すれば、光を超越する、のような意味になるが……。,
2004207004,緋花里,あっ！　この曲！/n私でーじ好き！　きれいでかっこいいんだ～！,
2004207005,叶羽,ついに来た、『Transcend Lights』の難易度LUNATIC……。,
2004207006,叶羽,（この前変な癖ついた曲……。/n　いやでも、リリヤに撮ってもらった動画も観たし、運指も覚えた……）,
2004207007,叶羽,（落ち着いてやれば、すくなくとも戦えるくらいにはなったはず）,
2004207008,叶羽,（……ここで負ければ、/n　欲しかったゲーミングパッドがもらえるのか……）,
2004207009,叶羽,（わざと負ける？　いやー、でもなあ……）,
2004207010,リリヤ,……。,
2004207011,,,
2004207012,緋花里,始まった！　がんばれー、叶羽ちゃん！,
2004207013,リリヤ,LUNATICって？,
2004207014,緋花里,いっちばん難しいやつ、って感じ！/n難しかったり、不思議だったり、楽しかったりいろいろある！,
2004207015,ラモーナ,優勝決定戦にふさわしく、最高難易度というわけだな。,
2004207016,叶羽,（6/8拍子、６ボタン、レバーもあっちこっちいく難曲……。/n　とりあえず落ち着いて、来たやつを冷静に処理）,
2004207017,叶羽,（６個全部押すし横のボタンも使うのが厄介ね……。/n　アタシがもっとデカければ余裕で届いたんだろうけど……！）,
2004207018,緋花里,すごいすごい！　叶羽ちゃんも相手の人もずっとノーミス！,
2004207019,ラモーナ,キャラクターが右に左に、手元もあちこちに行って、/nたしかにこれはすごいな……。,
2004207020,叶羽,よしっ。,
2004207021,叶羽,（１番はなんとか抜けた！　ここまでノーミスだしいい感じじゃない？）,
2004207022,叶羽,（同時押し地帯もいけたし……一瞬休憩。,
2004207023,叶羽,　相手のスコアは――）,
2004207024,叶羽,（勝ってる！　よしよし、このまま引き離してやるわ）,
2004207025,ラモーナ,おお。また曲が盛り上がるのか！,
2004207026,叶羽,このままなら勝て――,
2004207027,リリヤ,あっ。,
2004207028,緋花里,手、届かなかった！？,
2004207029,叶羽,（外した！,
2004207030,叶羽,　でも、スコアならまだアタシの方が上のはず……！）,
2004207031,緋花里,頑張れ、叶羽ちゃん……！,
2004207032,ラモーナ,スコアは互角か……？,
2004207033,リリヤ,……。,
2004207034,叶羽,（マジで体格差で負けるとか、ありえないでしょ！/n　わざと負けるとか言ってる場合じゃない）,
2004207035,叶羽,（ここまで来て、負けてたまるかっ！）,
2004207036,リリヤ,頑張って、叶羽……！,
2004207037,,,
2004207038,叶羽,ごめん、後半完全に崩れた。,
2004207039,リリヤ,うん。観ててわかった。,
2004207040,叶羽,いや、そんな直球で言う？,
2004207041,叶羽,（あそこで届いてれば、後半集中できたか……？/n　いや、でも集中力関係なく単純にミスったとこあったしな……）,
2004207042,叶羽,（……もっかいやれば、今度は絶対あそこで外さないし、/n　ワンチャン勝てるのに）,
2004207043,リリヤ,叶羽。,
2004207044,叶羽,なに？,
2004207045,リリヤ,悔しい？,
2004207046,叶羽,そりゃね。負けて悔しくなかったらゲームじゃないわよ。,
2004207047,叶羽,次があったら絶対勝つ。,
2004207048,叶羽,約束してたドライヤーはアタシがなんとかしてネットで買うから、/nそっちは許して。期待させたのに結果出せなかったのは……悪かったわ。,
2004207049,叶羽,ゲーミングパッドは……もらうのも悪いし、誰かにあげてよ。/n銀河座にゲーマーいないかもしれないけど、いいやつだからさ。,
2004207050,リリヤ,ううん。叶羽がもらっていい。/n準優勝したのは叶羽だから。,
2004207051,叶羽,いやいや、アタシは負けたんだからもらうわけには――,
2004207052,？？？,あの……！,
2004207053,叶羽,え？,
2004207054,緋花里,あっ、さっきの優勝した人！,
2004207055,DragonM,はい。DragonMです。/n先ほどはありがとうございました。,
2004207056,叶羽,あー、ご丁寧にどーも。/nこちらこそありがとうございました。,
2004207057,DragonM,さっきの優勝決定戦、すっごく楽しませてもらいました！/nまさか、この大会でこんなに盛り上がれると思わなかったので……。,
2004207058,叶羽,そりゃどーも。アタシも楽しかったわ。,
2004207059,ラモーナ,こら、叶羽。/n礼儀はきちんとしないと。,
2004207060,叶羽,もー、うるさいなー。,
2004207061,叶羽,それで、その挨拶をしに来たの？,
2004207062,DragonM,はい！/n最後にいい試合をさせてくれたお礼をしたくて。,
2004207063,叶羽,最後？,
2004207064,DragonM,私事で恐縮なのですが、実は引っ越す予定でして。/n今日がこのゲームセンターの大会に出る最後の日だったんです。,
2004207065,緋花里,えっ！　引っ越しちゃうの？,
2004207066,DragonM,そうなんです。/n今日の試合で、名残惜しくなっちゃいましたが……。,
2004207067,DragonM,でも、今日、やっと同じレベルでやりあえる相手とプレイ出来て/n嬉しかったです！　ずっとひとりで寂しかったんで……。,
2004207068,DragonM,だから、お礼と言ってはなんなんですけど、これを。,
2004207069,ラモーナ,って、これは……。,
2004207070,リリヤ,エアマスターブロードライヤー？/n今日の優勝賞品の？,
2004207071,DragonM,はい。今日は思い出作りに参加しただけで、賞品はいらなかったんです。/n引っ越し荷物も増えちゃいますし！,
2004207072,DragonM,なので、よければ受け取ってください。,
2004207073,叶羽,……。,
2004207074,リリヤ,叶羽？,
2004207075,叶羽,いいの？,
2004207076,DragonM,もちろん。,
2004207077,叶羽,これ、すっごく高いのよ？,
2004207078,DragonM,なら尚のこと、宝の持ち腐れになっちゃいますんで！,
2004207079,叶羽,……ありがとう。/nこれからも、がんばってね。,
2004207080,DragonM,こちらこそ、最後にいい思い出をありがとうございました。/n頑張ります！,
title,请在此添加章节标题,,
info,翻译：XXX  校对：XXX,,
