Id,SpeakerName,Phrase,translation
2004601001,静香,私はここなから、たくさんの物をもらっている。,
2004601002,,,
2004601003,ここな,――姉様……竹の花は、やはり綺麗でした。,
2004601004,,,
2004601005,静香,初めてあの子が舞台を成功させたとき、安堵したし、/n頑張ってたここなが報われたことが嬉しかった。,
2004601006,,,
2004601007,ここな,だから、私はもう一度静香ちゃんと舞台に立ちたい。,
2004601008,,,
2004601009,静香,私があの子に気持ちを返したとき、/nあの子はそれでも、私に手を伸ばしてくれた。,
2004601010,,,
2004601011,ここな,静香ちゃん……改めてデビューおめでとう。/nこれからも、一緒に舞台に立とうね。,
2004601012,静香,ええ……！　/n私も、もっともっとここなの隣で演じたい！　,
2004601013,,,
2004601014,静香,そして、私がセンスだからと心の奥底に押し込めていた願いすら、/nここなは叶えてくれた。,
2004601015,静香,ここなは、私にいつも与えてくれている。,
2004601016,静香,だから私も……。/nここなに何か返したい。,
2004601017,静香,与えられてばかりなんて、嫌だから。,
2004601018,,,
2004601019,通行人A,僕ね、クリスマスプレゼントはベルトが欲しい！　/n変身ベルト！！　,
2004601020,通行人B,ふふっ、だったら良い子にしてないとね。/nサンタさんは悪い子にはプレゼントをあげないのよ？　,
2004601021,静香,クリスマス……か。,
2004601022,,,
2004601023,幼いここな,……。,
2004601024,ここなの両親,ただいま～。,
2004601025,幼いここな,……！　,
2004601026,幼いここな,おかえりなさい！　お父さん、お母さん！　,
2004601027,ここなの父,ここな、ただいま。/n良い子にしてたか？　,
2004601028,幼いここな,うん！,
2004601029,ここなの母,ごめんなさいね……。/nせっかくのクリスマスなのにお留守番させてしまって……。,
2004601030,幼いここな,ううん、いいよ謝らないで！　,
2004601031,幼いここな,それよりご飯、もう出来てるよ！　,
2004601032,ここなの父,えらいな、ここな。/n今日はケーキをもらったんだ、一緒に食べよう。,
2004601033,幼いここな,ほんと！？　/nやった～！　,
2004601034,,,
2004601035,静香,（クリスマスの日、ここなはいつも健気に待っていた）,
2004601036,静香,（家の事情でプレゼントをもらえることなんてほとんどなかった。/n　それでもいつも笑顔でご飯を作って……）,
2004601037,静香,（両親を笑顔で迎えられても、/n　本当は家にひとりでいて寂しかったことを私は知っている）,
2004601038,静香,（気にしないようにしてたけど、プレゼントが欲しいって、/n　心の奥底で思っていたことも）,
2004601039,静香,（私は知ってる。/n　……知ってるだけ）,
2004601040,静香,（あんなに近くにいたのに、私は何もしてあげられなかった）,
2004601041,静香,サンタクロース……。,
2004601042,静香,サンタクロースの飾り……。/nクリスマスの時期には、ここなの実家にもあったな。,
2004601043,静香,（飾りはあっても、サンタは来ないってここなにはわかってた）,
2004601044,静香,（お母さんやお父さんもずっとここなに申し訳なくも感謝していたし、/n　それは私も同じ……）,
2004601045,静香,（ここなの、みんなのおかげで私はひとりの役者になれた）,
2004601046,静香,（私はセンスで、ここなを通してしか、/n　世界とつながれなかった。でも、今の私なら……）,
2004601047,静香,（何か、ここなにお返しがしたい。/n　こうしてシリウスの一員として過ごしているのだって……）,
2004601048,静香,（だからこそ、ここなに何かプレゼントを贈れたら……）,
2004601049,静香,ここなの欲しいものって何かしら……。,
title,请在此添加章节标题,,
info,翻译：XXX  校对：XXX,,
