Id,SpeakerName,Phrase,translation
1020116001,しぐれ,ねぇねぇ、聞いた？　例の噂！,
1020116002,容,この前のオムニバス劇を観て、/nオリンポスがEdenに興味持ったってやつ？,
1020116003,しぐれ,そう、それ！　信憑性、結構高いみたいよ！,
1020116004,仁花子,オリンポスって、そんなに凄いの？,
1020116005,容,Edenなんか目じゃないくらいの大劇団だよ。/n有名な役者もたくさん所属してるしねー。,
1020116006,しぐれ,今日、初魅さんが出かけてるのも、/nオリンポスと秘密の会議をしてるとかかも……！,
1020116007,大黒,我が主は、こそこそ動き回るようなことしないわ……。/nオリンポスと会うなら、どうどうと正面突破するはずよぉ……！,
1020116008,しぐれ,もし、本当にオリンポスが注目してるなら……,
1020116009,しぐれ,きっとしぐれもターゲットにされてるわよねぇ。,
1020116010,しぐれ,きっちり稽古に励んでる姿を見せて、印象良くするのもアリか……。,
1020116011,仁花子,もしスカウトが来たら、/nしぐれちゃんはオリンポスに行っちゃう……？,
1020116012,しぐれ,ふんっ。魅力的だけど、しぐれはパス。/nまずはこの劇団で、初魅さんを超えるのが先だもん。,
1020116013,大黒,ふふっ……それなら、ずっとEdenにいるってことね……。,
1020116014,しぐれ,なんですって！？,
1020116015,容,大黒は、もしスカウトが来たらどうする？,
1020116016,大黒,我が主のもとを離れるつもりはないわ。,
1020116017,容,おー、即答だね。,
1020116018,しぐれ,あはっ、大黒先輩にスカウトが来るなんて、/n絶対に有り得ないから安心ですねぇ。,
1020116019,大黒,黙れガキ……！,
1020116020,仁花子,いるるんはどうします……？　スカウト話が来たりしたら。,
1020116021,容,んー……オリンポスに行ってもなぁ。/nスカウトされた別の若手に、場所を取られちゃうかもだし……。,
1020116022,容,よっぽどのスター性がなかったら、オリンポスにはいられないよね。/nそれならEden一筋でいたほうが、将来も食いっぱぐれなさそう。,
1020116023,容,Edenに根を張って、引退後のポストまで確保できたほうが/nアタシ的にはよっぽどありがたいかな。,
1020116024,仁花子,へぇ～……要するに、Edenが大好きってことですね！,
1020116025,容,い、いや……そういう意味で言ったわけじゃ……,
1020116026,容,なんだか照れる～。,
1020116027,テトラ,そろそろ休憩終わりだよ！,
1020116028,テトラ,ん……？　容、あんた顔が真っ赤だよ？　どうしたんだい？,
1020116029,容,あはは……なんでもないので気にしないでくださーい……。,
1020116030,,,
1020116031,仁花子,（もし本当に、レンさんにスカウトが来たら……/n　レンさんはどう動くんだろう……）,
1020116032,仁花子,（……考えても仕方ないか。今は稽古に集中！）,
1020116033,テトラ,（浮足立ってるようなら叱ってやろうと思ってたけど、/n　どうやら大丈夫そうだね……）,
1020116034,テトラ,（まったく……若い連中の成長は早いねぇ……）,
