Id,SpeakerName,Phrase,translation
142031001,劇団員A,いろいろ聞いて下さってありがとうございました、ラモーナ先輩！,
142031002,ラモーナ,ああ、それではまたな。,
142031003,,,
142031004,ラモーナ,……ふう。,
142031005,ラモーナ,（皆、かなりフラストレーションを溜めているようだな。/n　無理もない……このところ、上からのプレッシャーがかなり厳しい）,
142031006,ラモーナ,（それは暦や緋花里だけでなく、全員が感じていることだろう。/n　まるで、私が入ったばかりの頃の銀河座に戻ったかのようだ……）,
142031007,ラモーナ,（このままでは……――）,
142031008,雪,わざわざご苦労なことだな。/n稽古が終わった後まで、他のヤツの面倒を見るなんて。,
142031009,雪,ただでさえ忙しいんだ。/n無理をして、お前が倒れたら本末転倒だぞ。,
142031010,ラモーナ,私は大丈夫だ。この程度、どうってことない！/n主演としての重圧を背負っている、暦と緋花里に比べればな。,
142031011,ラモーナ,それに、舞台というのは、皆で力を合わせて作り上げるもの。/nそのためなら、私はどんな苦労だっていとわないつもりだ。,
142031012,雪,まったく……ドイツは相変わらずだな。,
142031013,雪,だが、人の心配ばかりしてていいのか？/n公演が迫ってるんだ、今は自分の役に集中するべきだろ。,
142031014,ラモーナ,当然、舞台に支障は出さないよう気を付けている。,
142031015,ラモーナ,むしろ私としては、こんな大変な中でもバイトを続けている、/n雪に感心するよ。,
142031016,雪,ふん。そんなの今さらだな！/nワタシは銀河座に入ってから、ずっとバイトしてる。,
142031017,雪,だから、これくらいは大したことない！/nワタシはどんなに働いていても、最高のパフォーマンスを見せてみせる！,
142031018,ラモーナ,さすがだな、雪。/n演技もアルバイトも学校も、すべて両立し、何一つ怠らない。,
142031019,ラモーナ,その姿勢、私も見習わせてもらおう。,
142031020,雪,ようやくワタシのすごさを理解できたようだな！/n仕方ないから、勉強料は取らないでいてやる。,
142031021,ラモーナ,ははは、それは助かる。,
142031022,リリヤ,……ラモ、雪。/nこんなところで何をしているの？,
142031023,ラモーナ,おお、リリヤか。/nいや、大したことじゃない。ただの立ち話だ。,
142031024,リリヤ,そう……でも、ちょうど良かった。/nふたりに聞いて欲しいことがあったから。,
142031025,ラモーナ,私たちに聞いてほしいこと？/n悩みがあるのなら、なんでも聞くぞ。,
142031026,雪,おいドイツ。真面目に受け取るな。/n多分、大したことじゃないぞ。,
142031027,ラモーナ,いやいや、決めつけてかかるものじゃないぞ？/nさあリリヤ、ここで私たちに打ち明けてみろ。,
142031028,リリヤ,ううん、今日はちょっと疲れたから、部屋で休む。/n明日また、学校で。,
142031029,ラモーナ,そ、そうか……。/n私なら、いつでも構わないからな！,
142031030,リリヤ,ありがとう。じゃあ、明日の放課後……ふたりとも教室で待ってて。/nモイモイ、ラモ、雪。,
142031031,雪,お、おい待てっ！！/nまさか、ワタシまで付き合うことになってないか！？,
142031032,雪,フィンランドめ、また勝手なことを……。,
142031033,ラモーナ,しかし、今回は本当にリリヤにとって、重大な悩みなのかもしれない。/n疲れたと言って、部屋に戻って行ったほどだ……。,
142031034,雪,あいつはいつも、ああだぞ。/n稽古が終わればすぐに部屋に戻る。,
142031035,ラモーナ,これは『橋弁慶』の公演にも関わる、重大な事柄かもしれん。/n雪……明日は私たちの手で、必ずリリヤの悩みを解決へと導いてやろう！,
142031036,雪,だから、なんでワタシまで行くことになってるんだ！,
142031037,ラモーナ,では、頼んだぞ。,
142031038,雪,ああっ、待て……！/nったく……どいつもこいつも……。,
title,憂慮に堪えない,,
info,翻译：XXX  校对：XXX,,
