Id,SpeakerName,Phrase,translation
2005204001,ここな,まさか、あんなところで千景ちゃんと会うなんてびっくりしたよ！/nこの前はお手紙ありがとう！　劇団のみんなで読んだよ。,
2005204002,千景,あっ、は、はい。/nありがとうございます……。,
2005204003,知冴,千景の手紙にみんな、燃えてたよ。,
2005204004,知冴,……今度の、区の無料公演も観に来るの？　,
2005204005,千景,もちろんです！　舞台のチケットはもちろんのこと、/n公開稽古も観に行きます！,
2005204006,ここな,本当に！？　ありがとう！/nふふ、私たちも小学生の子たちの前で稽古するの楽しみなんだ。,
2005204007,ここな,千景ちゃんって、演劇がとっても好きなんでしょ？,
2005204008,ここな,いっつも、シリウスの舞台観に来てくれてるって聞いたよ。,
2005204009,千景,はい。シリウスのみならず、/n各地で上演される舞台は欠かさず観に行きたいと思ってます。,
2005204010,千景,それが、なにか……？,
2005204011,ここな,そんなに演劇が好きなら、/n千景ちゃんは演じてみたいって思わないの？,
2005204012,千景,えっ！？　私が、演じる側に！？,
2005204013,千景,ないない、ないですよ！　そんなの！,
2005204014,千景,自分はそういうタイプじゃないですし、/n第一上手くできるはずないじゃないですか！,
2005204015,ここな,そうかなあ？/n私も、シリウスに入る前は本当にへたっぴだったよ。,
2005204016,ここな,『恋。これが本当の恋！』,
2005204017,ここな,なーんて。/nふふ、笑っちゃうよね。,
2005204018,千景,その台詞、『ロミオとジュリエット』の……。,
2005204019,ここな,そう！　/n今考えると、すっごく下手だけど、当時はこれが私の全力だったの。,
2005204020,千景,……さっきの演技は確かにひどかったですけど、/n普段のシリウスの舞台では、全然そんな感じはしませんね。,
2005204021,ここな,ふふ、やったあ。いっぱい練習したから、嬉しいな～。/n千景ちゃんもきっと、練習したらとっても上手になれるよ。,
2005204022,ここな,そうだ、千景ちゃん。さっきの台詞の続き、覚えてる？,
2005204023,千景,えっ？,
2005204024,千景,ええと……。/nここはロミオが初めてジュリエットを見たシーンで……。,
2005204025,千景,……私の心は……今まで、真実の恋をしていたのか？,
2005204026,千景,『私は初めて本当に美しい人を見たのだ！　恋。これが本当の恋！』,
2005204027,ここな,そうそう！　上手上手！,
2005204028,ここな,続けちゃおう！　ここで、ジュリエットの手を取って……。,
2005204029,千景,ええと……。,
