Id,SpeakerName,Phrase,translation
130432001,いろは,――以上、布教タイムでしたっ。/n後半は自分の目で楽しんでくださいっ！,
130432002,美兎,お疲れ様、いろはちゃん。/n前に一緒に観た時とは違った見方ができて、すっごく楽しかったよ。,
130432003,叶羽,はあ、はあ……くぅっ、いろはの巧妙な語り口のせいで、/nまんまと観たくなってる自分が悔しい……っ！,
130432004,カミラ,んじゃ、次はエントリーナンバー４番、白丸美兎！,
130432005,叶羽,助かった。美兎ならヤバいものはないでしょ……。,
130432006,美兎,美兎はね、テリヤキチキンサンド……作ってきたんだ。,
130432007,叶羽,おお～。疲れた体に照り焼きの甘みは沁みそう～。/nんじゃ早速、いっただっきまーす。もぐもぐ……。,
130432008,叶羽,――ぐひえぁあああぁかっ辛～～～～～～～～っ！？/nみ、水！　誰か水ちょうだい！,
130432009,蕾,本巣、命の水だ。,
130432010,叶羽,あんがと……ごくごく……。,
130432011,叶羽,っていうか、なんで激辛！？/n美兎、あんただけはそういうことはしないと思っていたのに……！,
130432012,美兎,えっ、えっと、いつも……眠そうだったから。/n目が覚める料理がいいかな……って。,
130432013,叶羽,やりすぎだよ！,
130432014,美兎,センブリ茶の方が……良かったかな？,
130432015,叶羽,それ前にテレビで飲んだけどめっちゃ苦いヤツ！,
130432016,美兎,あ、でもね、そのチキンサンドは……。,
130432017,叶羽,こんな辛いのもう一口も食べられ――……食べられ…………ぱくり。,
130432018,叶羽,ウヒィ、やっぱりからーい！　でも、うまーい！/nからーい！　うまーい！　水ー！　このループが止まらなーい！,
130432019,美兎,ほっ、良かった～。/n旨味と辛さの限界に挑戦したかいがあったよ。,
130432020,叶羽,はぁ、はぁ、辛くて涙も出てきているのに一気に食べきっちゃった……。,
130432021,叶羽,……これ、ヤバいものとか入ってないよね？,
130432022,美兎,ないよ、ないない。いつもと違う材料は、/n知り合いの中華料理屋さんに教わった秘伝のタレくらいかな？,
130432023,叶羽,それに変な材料入ってないよね！？,
130432024,美兎,大丈夫、お店で買えるものだけだから。,
130432025,叶羽,……本当に大丈夫なんだよね。,
130432026,叶羽,異常に体がポカポカしてきて、さっきまで感じていた疲労感が/nスッキリ抜けすぎていて、むしろ怖くなってきてるんだけど……。,
130432027,衣装部,汗かいちゃった？　新しいおべべ着る？,
130432028,叶羽,着ないっての！　持ってくるな、にじりよってくるなー！,
130432029,叶羽,でもまあ、チキンサンドは美味しかった。美兎、ありがと。,
130432030,美兎,えへへ、良かったぁ。,
130432031,カミラ,えーと、次はウチなんだけど……ごめん、コレ……なんだ。,
130432032,叶羽,乳液？,
130432033,カミラ,うん、最近おすすめのやつでさ。/nプチプラだから、使い切っても叶羽が買いやすいかなって。,
130432034,カミラ,でも、ゴメン！　めっちゃ考えたつもりだったんだけど、/n他のみんなに比べるとフツーすぎた！　配信者として失格だわ！,
130432035,カミラ,今からでもなんかすっごいの探してくる！　待っててね、叶羽！,
130432036,叶羽,いやいやいやいやいや！　行かないでいいからっ！/nその気持ちだけで既に今日の怒りが浄化しそうだわっ！,
130432037,カミラ,でも……。,
130432038,叶羽,ありがとう……大事に使うから……。/n……多分、うちの親が。,
130432039,カミラ,や、できれば叶羽に使ってもらいたいんだけど。,
130432040,カミラ,……でも、へへ。そんなに喜ばれてウチも歓喜踊躍。,
130432041,叶羽,カミラ……。,
130432042,カミラ,叶羽……。,
130432043,叶羽・カミラ,だきっ！,
130432044,,,
130432045,叶羽,……なんで拍手？,
130432046,いろは,なんとなくエモいのでっ。,
130432047,,,
130432048,カミラ,ついに本日最後になってしまいました！/nお時間的にも、そろそろ終わらないと要さんが怖いです！,
130432049,カミラ,というわけで、ラストを締め括りますのは、このお方！/n猫足蕾先輩です！,
130432050,叶羽,（まさか最後に残るとはね……きっと蕾のことだから、/n　何か珍妙なものを持ってきたに違いないわ。気合を入れて、迎え撃つ！）,
130432051,蕾,私のお礼は、これだ。,
130432052,叶羽,これって……木箱？　なんでお札貼ってあるの？,
130432053,蕾,うむ、幸運を呼ぶ箱だ。,
130432054,叶羽,（う、ウッソだあ……見るからにヤバい雰囲気プンプンしてんじゃん……）,
130432055,叶羽,……これ、呪いのアイテムとかじゃないよね？/nコトリバコ的なアレじゃないよね？,
130432056,蕾,そのようなS級呪物ではないから、安心しろ。,
130432057,叶羽,そ、そっか……。,
130432058,,,
130432059,叶羽,ッ！？,
130432060,叶羽,……ね、ねえ、蕾。/nこれ、中に変なモノ入ってる？　イキモノてきな……。,
130432061,蕾,？　入っていないが。,
130432062,叶羽,……何が入ってるの？,
130432063,蕾,…………？,
130432064,叶羽,なんとか言えよぉ！/nなんで何もわかってないような顔してるんだよぉ！,
130432065,蕾,……私から言えることは、家に帰るまで決してお札を剥がしてはいけない。/nそれだけだ。,
130432066,叶羽,やっぱり呪物じゃん！,
130432067,蕾,いいや、幸運を呼ぶ箱だ。,
130432068,叶羽,いらないよぉ、怖いよぉ、返すよぉ！,
130432069,蕾,本巣が受け取った時点で、既に因果は結ばれてしまった。/n今更私が受け取るわけにはいかない。,
130432070,叶羽,説明が完全にヤバいブツなんだよぉ！！,
130432071,蕾,家に帰ったら、眠る前にお札を剥がすといい。,
130432072,叶羽,よくないよ！　その説明に大丈夫な要素が微塵もないんだよぉ！,
130432073,蕾,良い夢を。,
130432074,叶羽,うえぇえぇえぇぇ……。,
130432075,,,
130432076,叶羽,…………。,
130432077,木箱,…………。,
130432078,叶羽,…………開ける、か。,
130432079,木箱,…………。,
130432080,叶羽,ゴクリ…………。,
130432081,,,
130432082,叶羽,…………何も……起きない？,
130432083,叶羽,よ、よーし、蓋も……。,
130432084,叶羽,あ……。,
130432085,叶羽,これって、ポプリ……？　と、手紙……？,
130432086,蕾,『ラベンダーはリラックス効果が高い。/n　本巣に安眠をもたらしてくれるだろう』。,
130432087,叶羽,そーいうことは、先に口で言えよぉ……はぁ～……。,
130432088,叶羽,でも、これが蕾なりのサプライズ……だったのかな。,
130432089,叶羽,ま、おかげで気持ち良く眠れそうではある。ふわぁ。,
130432090,叶羽,にしても、構われすぎるのも考えものだわ～。,
130432091,,,
130432092,いろは,『あの箱の中身、ポプリだったんですね！』,
130432093,蕾,『うむ、例の店で出物を見つけてな』,
130432094,いろは,『っと、そろそろ深夜のアニメタイムが始まりますよ！/n　実況準備はOKですか？』,
130432095,チャットメンバー,『イエー！』,
130432096,,,
130432097,美兎,……ポプリ、だったんだ。,
130432098,美兎,…………でも、だったらあの時。,
130432099,,,
130432100,叶羽,ッ！？,
130432101,叶羽,……ね、ねえ、蕾。/nこれ、中に変なモノ入ってる？　イキモノてきな……。,
130432102,,,
130432103,美兎,なんだったんだろ……,
130432104,美兎,――あ、アニメ、始まっちゃう。,
title,请在此添加章节标题,,
info,翻译：XXX  校对：XXX,,
