Id,SpeakerName,Phrase,translation
140402001,蕾,言霊という言葉を知っているか。,
140402002,叶羽,いやまあ、そりゃ役者だし。そのくらいは知ってるけど。,
140402003,叶羽,言葉には喋った人の魂が宿るってヤツだよね？,
140402004,蕾,うむ、それだ。,
140402005,叶羽,残念だけど、今回のは書き取りのテストなんだよ。/nお手本通りに書いて覚えるだけなんだから、魂とかないでしょ。,
140402006,蕾,いいや、文字にも魂が宿っている！,
140402007,蕾,言葉からのメッセージ……いわば『文字魂』！,
140402008,叶羽,待って待って。書道家レベルの話なら分からんでもないけどさ。,
140402009,叶羽,求めているのはそういうもんじゃ――,
140402010,蕾,例えば、小学６年生で習う漢字であれば討伐の『討』の字。,
140402011,叶羽,聞いてくれない！？,
140402012,蕾,この字をじっと見てみろ。心に訴えかけてくるものがあるはずだ。,
140402013,叶羽,そんなものあるわけないでしょ……。,
140402014,蕾,文字魂と真摯に向き合え！,
140402015,叶羽,ひぇっ！？　わ、わかったわよ……。,
140402016,蕾,心のままに、思ったことを受け止めろ。/nじっと見ていれば伝わってくるものはあるだろう。,
140402017,叶羽,はあ、なんかゲシュりそう……。,
140402018,叶羽,………言われてみれば。,
140402019,叶羽,言偏が人で、寸の部分が武器に見えてきた気がする……？,
140402020,叶羽,そっか、この文字は戦いに向かう戦士なんだ。,
140402021,叶羽,『討伐に向かう人』って思えば覚えられそう……！,
140402022,蕾,違う！,
140402023,叶羽,ええええ……？　そういうことじゃないの……？,
140402024,蕾,文字魂とはそのような表意的なものではない。/n言葉からのメッセージと言っただろう。,
140402025,叶羽,こんな明朝体から何を受け取れって！？,
140402026,叶羽,アタシ、フォントフェチとかじゃないんだけど！,
140402027,蕾,本巣、本当に感じられないのか？,
140402028,蕾,討の字から伝わってくる、悪を許さぬという不壊の意志が！,
140402029,蕾,耳を澄ませ。心を傾けろ。素直な目で見つめるんだ。,
140402030,蕾,聞こえてくるはずだ。そう――！,
140402031,蕾,正義の刃で悪を討て！　と！,
140402032,叶羽,じゃすてぃすすらっしゅぅ？,
140402033,蕾,討伐という漢字を書きながら、繰り返しイメージしろ！,
140402034,蕾,ジャスティス・スラッシュ！,
140402035,叶羽,い、いやいや、それむしろ覚えにくい……。,
140402036,蕾,魂の底から叫べ！/nジャスティス・スラッシュ！,
140402037,叶羽,無理無理！　そんな恥ずかしいの……！,
140402038,蕾,ジャスティス・スラッシュ！,
140402039,叶羽,ああもうわかったよ！,
140402040,叶羽,じゃ――ジャスティス・スラッシュ！,
140402041,蕾,そうだ、正義の刃で悪を討つ！！,
140402042,蕾,魂に響いた叫びを具現化し『討つ』という文字にするのだ！,
140402043,叶羽,ぜ、絶対許さねぇ！,
140402044,蕾,その調子で、悪を憎め！,
140402045,叶羽,一筆確殺っ！,
140402046,蕾,『討伐』の字も喜んでいるぞ！,
140402047,叶羽,アンタの意志は受け取ったぁぁぁぁぁぁ！！,
140402048,いろは,す、すごい……。/nジャスティス・スラッシュだけで会話をしていますよ！,
140402049,美兎,ね……ねえ、いろはちゃん。,
140402050,いろは,どうかしましたか？,
140402051,美兎,言って……いいか、分からないんだけど……。,
140402052,美兎,……討伐の『伐』の字って、小学校じゃ習わないよね。/n『討論』……とかで、勉強した方がいいんじゃない……かな？,
140402053,いろは,みとちゃん。,
140402054,いろは,僕たちが、何か言えると思いますか？,
140402055,蕾,ジャスティーーーース！！,
140402056,叶羽,スラーーーーーッシュ！！,
140402057,美兎,……蕾さんのやり方のほうが、印象に残って覚えやすいかもね。,
140402058,,,
140402059,叶羽の担任,はーい、予告していたとおり、テストをするぞー。/nプリントを真面目にやっていれば簡単だからなー。,
140402060,叶羽,……お、おお。,
140402061,叶羽,（か、書ける……！　あれも、これも、真剣蕾塾でやったところだ！/n　苦手な書き問題が全部スラスラと書けてしまう……！）,
140402062,叶羽,（け……けど…………）,
140402063,？？？,討！,
140402064,？？？,穴！,
140402065,？？？,暑！,
140402066,叶羽,（頭の中で、蕾がうっせえええええええっ！！/n　そのせいで読み問題がわけわからなくなってるぅぅぅっ！！）,
140402067,叶羽,（どーーーーーーすりゃいーんだコレー！？）,
140402068,,,
140402069,叶羽,………。,
140402070,美兎,か、漢字テストで、あんなになっちゃうなんて……。,
140402071,カミラ,で、テストはどうだったって？,
140402072,いろは,目標点には達したそうですよ！/n要さんもニッコリです！,
140402073,蕾,うむうむ。/n文字魂は、本巣の心に届いたようだな。,
140402074,叶羽,もう、無理……勤労……限界……。,
title,请在此添加章节标题,,
info,翻译：XXX  校对：XXX,,
