Id,SpeakerName,Phrase,translation
141261001,初魅,そういえば、ふたりは電姫の舞台を観に秋葉原に来たら迷子になったと/n言っていたが、そもそも、秋葉原には初めて来たのか？,
141261002,ダイヤ,いえ、ここ秋葉原はスクールアイドルの聖地ですから。/n何度か訪れたことはありますわ。,
141261003,ルビィ,う、うん……！/nラブライブ！　の大会とか、優勝祈願とかでも来たことがあって。,
141261004,暦,ああ、大きな神社もありますものね。,
141261005,ダイヤ,それで、スクールアイドルの聖地で最近話題の劇団がある、と/n伺ったものですから。実態を確かめねばと思いまして。,
141261006,初魅,なるほど、それで秋葉原に来たが、/n劇場の位置がわからなかった、というわけだな。,
141261007,ダイヤ,……お恥ずかしながら、その通りですわ。,
141261008,暦,ですが、わざわざ内浦から秋葉原まで、なんて、/nそう簡単に何度も来られる距離ではないでしょう？,
141261009,ダイヤ,ええ。ですが、この秋葉原で何かが起きていると聞けば、/nスクールアイドル好きなら誰しも確認に訪れたくなるものかと。,
141261010,暦,なるほど、そうでしたか……。,
141261011,暦,そういえば、おふたりの所属するAqoursはスクールアイドルたちが競い合う、/nラブライブ！　の本大会でも優勝したことがあるとか。,
141261012,ルビィ,あっ！　そうなんです！/nえへへ、知ってくれてたんですね。,
141261013,暦,いえ、妹が以前話していたものですから……。,
141261014,ダイヤ,まあ、それは見込みある妹さんですのね。,
141261015,ダイヤ,まあでも、当然ですわよね。秋葉原はスクールアイドルの聖地ですし、/nその聖地で活動する劇団が知らないはずもない。,
141261016,ダイヤ,そもそも！　スクールアイドルとは尊いもの！/nそしてスクールアイドルの憧れとも言える『ラブライブ！』参加を目指し――,
141261017,暦,（語りだしましたわね……）,
141261018,暦,（いくら、Aqoursがラブライブ！　の優勝経験があるとはいえ、/n　この詳しさと熱量は異様……）,
141261019,ダイヤ,そして、スクールアイドルと秋葉原を語る上で絶対に外せない存在！/nこちらもご存知ないはずありませんわよね、暦さん！,
141261020,暦,えっ？　ええ、そうですわね。/nその……秋葉原でスクールアイドルといえば……ええと……。,
141261021,ダイヤ,ぶっぶー！　時間切れですわ！/n正解は『μ's』！,
141261022,暦,なっ、なんのクイズなんですのそれは！,
141261023,ダイヤ,この程度、一般教養にすらなりませんわ！,
141261024,暦,なっ……！　そんなはずありませんわよ！/nでしたら、この時代、演劇のことだって一般教養ですわよね！,
141261025,ダイヤ,そっ、それは……！,
141261026,暦,ご存知でないとは言わせませんわよ……！,
141261027,暦,それに！　秋葉原を語るうえで絶対に外せない存在、と言いますけれど、/nその秋葉原の盛り上げに大きく貢献しているのは劇団電姫ですわ！,
141261028,暦,なのに、その劇団電姫がどこにあるかすら知らないのだって/n大きな問題ではありませんこと！？,
141261029,ダイヤ,それは……！,
141261030,ルビィ,お、お姉ちゃん、喧嘩はよくないよ……！,
141261031,ダイヤ,いいえ、ルビィ。これは喧嘩ではありませんわ。/nわたくしたちの矜持をかけた果し合いですの。,
141261032,初魅,ははっ、面白くなってきたな。/nこんなに熱くなる暦は珍しい。,
141261033,暦,口を挟まないでください、初魅さん。/n私にも譲れないものがありますから。,
141261034,ダイヤ,勝負ですわ！　暦さん！/nどちらが真の智慧者か、見極めようではありませんか！,
141261035,暦,ええ、もちろん。/n受けて立ちますわよ……！,
title,请在此添加章节标题,,
info,翻译：XXX  校对：XXX,,
