Id,SpeakerName,Phrase,translation
140852001,カミラ,んじゃ、教室戻ってきたから、そろそろ本番始めるね！,
140852002,カミラ,ってやっば！　シェシェのおかげでコメ欄ちょー光速なんだけど！/nウケる読めんわ。あ、ウルチャありがとねー！,
140852003,カミラ,って、シェシェ～。コラボなんだからもっとこっち寄ってってば。/n画面から見切れちゃってるって。,
140852004,雪,……本当に受け取るんだろうな？,
140852005,カミラ,ほらほら、シェシェが顔見せてくれただけでコメ欄ブチ上がってる！/n観てくれてる皆のためにも、アゲてこ！,
140852006,雪,……ぐぬぬ。銀河座の王雪だ――,
140852007,雪,な、なんだ？　画面がアイコンで埋まったぞ？/nコメント欄も同じ絵文字ばかり流れてる！　壊れたのか！？,
140852008,カミラ,シェシェだから雪なんじゃね？　愛されてんね～！,
140852009,カミラ,つか、ヒカりんの配信もこんな感じだったっしょ。,
140852010,雪,流れで出ただけだ、いちいち覚えてなんて……ん？,
140852011,雪,……おい、ワタシの顔おかしくないか？/n普段より目がデカい気がする。いや絶対大きいだろ。,
140852012,カミラ,このデカ目フィルター、めっちゃ盛れて可愛くね？/nノープランだし色々遊んでこーよ。,
140852013,雪,盛っていいのか、配信って……。,
140852014,カミラ,他にもデフォで面白いの結構あるんだよね～。/nんじゃ、こーゆーのはどうよ。,
140852015,雪,なんだこのそばかす面は！　ムズムズする……！,
140852016,カミラ,え、かわちいと思わん？　思わんかー。シェシェ的にはナシかー。,
140852017,カミラ,……あーね。シェシェに似合うって言うと、こっちかも！,
140852018,雪,おお、パンダの耳まで生えるのか……。,
140852019,雪,……じゃない！　勝手に妙な加工するな！,
140852020,カミラ,それそれ。ノリツッコミもこなせるとかマジエグい！/nヒカりんの配信でもケーミョーシャダツだったし！,
140852021,雪,こんなの配信して誰が喜ぶんだよ……。,
140852022,カミラ,いやいや、みんなめっちゃ喜んでるからね？/nじゃー次は、ウチとシェシェの顔交換フィルター。ほいっと。,
140852023,カミラ,あはははは！　おもろ！/nやっばシェシェ、めっちゃ盛れてるし！,
140852024,雪,お前の顔になってるんだよ！　違和感の塊だ！,
140852025,カミラ,ツッコミの反射神経エグすぎ、ウケる！,
140852026,カミラ,ねね、他にもあるけど次どーする？,
140852027,雪,ただ顔イジって遊んでるだけじゃないか！/nもういい配信は終わりだ！　散れ視聴者ども！,
140852028,カミラ,うわマ？　同接数やっば！/nウルチャ鬼ヤバなんですけど！,
140852029,雪,何が面白いんだこいつらは。ド平日の昼間だぞ……。,
140852030,カミラ,そんなんシェシェが出てくれてるからっしょ！,
140852031,カミラ,ん？　えーと、フィルタだけじゃなくてもっと絡んで……か。,
140852032,雪,ほら、客も飽きている。とっととエフェクト外して配信終わるぞ。/n顔だけでも売らんと出た意味がない……。,
140852033,カミラ,たしかに。せっかくのコラボだし、これで終わりじゃもったいない……。,
140852034,カミラ,――そーだ！　シェシェ、ちょいスマホ預かっといて。,
140852035,雪,忙しいヤツだな……。/nええと、フィルターは確かこうやって……。,
140852036,雪,……ふう。やっと見慣れた顔だ。/nお前ら、ワタシの顔拝んで満足したな？　配信終わるぞ。,
140852037,カミラ,や、終わらんから！　お昼休みはまだあるし！,
140852038,カミラ,つーワケでシェシェ、メイクしてアゲてこ！,
140852039,雪,はあ！？　メイクなんて舞台だけで充分だろ！,
140852040,カミラ,メイクすれば気分アガるし楽しくなるって！,
140852041,カミラ,てことで、センセにバレにくいメイク講座やってくよー！,
140852042,雪,要らんことを――うお、コメント欄が目で追えん！,
140852043,カミラ,今日紹介するこのコスメは色付きの日焼け止めなんだけど。,
140852044,カミラ,ベース代わりになるしタイパ最高だからマジ推せる！,
140852045,カミラ,しかもこれ、テクスチャが良いんだよね！/nほら、日焼け止めってベタつくイメージあるっしょ？　でも――,
140852046,雪,お、おい、勝手に塗るな！,
140852047,カミラ,シェシェ、塗られてみてど？/nベタベタする？,
140852048,雪,ワタシの意思を無視して塗りやがって……。,
140852049,雪,まあ、意外とサラサラしているが……。,
