Id,SpeakerName,Phrase,translation
2001005001,いろは,……。,
2001005002,美兎,ほつれてた衣装……直したよ。,
2001005003,美兎,ノワールのリボン。美兎、縫っておこうか？/n素材届いてたから……。,
2001005004,いろは,みとちゃん、ありがとうございます。/n助かります。,
2001005005,美兎,……いろはちゃん、/n目の下にクマ、できてない？,
2001005006,いろは,わかりますか？/n当日お化粧で隠せたらいいんですけど。,
2001005007,美兎,……家でも、遅くまで作業してるの？,
2001005008,いろは,自分でやるって言った以上、/n完成させないとカッコ悪いじゃないですか。,
2001005009,いろは,それにカリューは、絶対に仲間を見捨てたりしません。,
2001005010,美兎,こんな時にも、ヒーローみたいなこと言うんだね……。,
2001005011,美兎,だけど……美兎も……。/nカリューの相棒役なんだもん。,
2001005012,美兎,いろはちゃんのこと、/n全力でサポート……させてほしいな。,
2001005013,,,
2001005014,カミラ,……。,
2001005015,カミラ,いろっち、昼休みにも叶羽の衣装縫ってるぽいっす。,
2001005016,蕾,よっぽど５人で出場したいんだな。,
2001005017,カミラ,ウチもなんか手伝いたいけど、コス詳しくないし、/n今は足手まといになりそうだなぁ……。,
2001005018,蕾,ああ、私たちの出番はなさそうだな。,
2001005019,蕾,しかし、できることはあるんじゃないか？,
2001005020,カミラ,へっ？,
2001005021,蕾,千寿に優勝をプレゼントするんだ。,
2001005022,蕾,あいつはそれを目指しているのだろう？　/nなら私たちも、期待に応えられるだけの鍛錬に励まねば。,
2001005023,カミラ,……そうっすね！,
2001005024,カミラ,ウチ、『カリュー』めっちゃ観て勉強して、/n滴水嫡凍がんばります！,
2001005025,蕾,ああ。あいつの願いを叶えるためにも、/n電子の姫として全力を注ぐぞ！,
2001005026,,,
2001005027,要,おはよう、叶羽。/nコンテストの準備は順調そう？,
2001005028,叶羽,アタシに聞く……？,
2001005029,要,だって、いろはに聞いても大丈夫としか言わないんだもの。,
2001005030,要,ボスは心配するなって言うけど……。/nなんか忙しいみたいだし、少し気になってね。,
2001005031,叶羽,お、噂をすれば。,
2001005032,いろは,要さん。/n今日もあちらの部屋、お借りしますね。,
2001005033,要,いいわよ。,
2001005034,要,衣装、届いたのよね？/nまだ作業けっこう残ってるの？,
2001005035,いろは,はいっ、でも前日には終わりますのでっ！,
2001005036,要,負担をかけてすまないわね。/n何かあれば言ってちょうだいね？,
2001005037,叶羽,（いろは……サイズ直しのこと話してないな？/n　４人で出ろって言われんのを見越して……？）,
2001005038,,,
2001005039,いろは,僕が……どうにかします！/nそれで、叶羽ちゃんの衣装を間に合わせます！,
2001005040,いろは,５人で、ぜっったいにコンテスト出場しますからっ！！,
2001005041,,,
2001005042,叶羽,はぁ……。/nああ言ったけど、間に合わない気がするんよな。,
2001005043,叶羽,ヘタに無茶されてコンディション崩されてもアレだし。/n今から説得すっかー？,
2001005044,叶羽,……あー、もうっ！,
2001005045,,,
2001005046,いろは,よし……。,
2001005047,いろは,肩幅の調整は終わり、次は腰回り……ですね。,
2001005048,いろは,……。,
2001005049,いろは,絶対、最高のユークリッドにしてみせますからね、/n叶羽ちゃん……！,
2001005050,叶羽,（……部屋、ドア開けてんのに気づいてないし。/n　てか聞こえてるし）,
2001005051,叶羽,（なんでよ……。/n　なんでそこまでがんばんのよ……）,
2001005052,叶羽,（そこまでされたら……）,
2001005053,いろは,いたっ！,
2001005054,叶羽,いろは！？,
2001005055,いろは,いてて……。,
2001005056,いろは,あれ……叶羽ちゃん？,
2001005057,いろは,そうだ、衣装！！,
2001005058,いろは,良かった……。,
2001005059,いろは,血、ついてませんでした。,
2001005060,叶羽,指ケガしたんでしょっ！？/n救急箱持ってくる！,
2001005061,いろは,大丈夫ですよ、ちょっと針でチクっとしただけなので。,
2001005062,叶羽,寝ずに作業してんだって、美兎から聞いた。/n疲れてんじゃないの……？,
2001005063,いろは,えへへ……お恥ずかしいところを見せちゃいましたね。/n縫うのに熱中してたら、朝になってて。,
2001005064,いろは,でも大分進んだんですよ！　きっとコンテストにも間に合いますから。/n本番当日の予定、空けておいてくださいねっ！,
2001005065,叶羽,それでアンタが無理して倒れたりしたら、意味ないでしょうがっ！,
2001005066,いろは,叶羽ちゃん？,
2001005067,叶羽,マチコサマに頼みに行くわよ。,
2001005068,いろは,どうしてボスのところに……？,
2001005069,叶羽,……電姫の衣装担当に手伝ってもらうの！,
2001005070,いろは,衣装さんに！？,
2001005071,いろは,次の公演の準備もあるだろうし、こんな急なお願い、/n申し訳ないですよ……。,
2001005072,叶羽,そこをなんとかやってもらう！/n５人で出て、成功させたいんでしょ！？,
2001005073,叶羽,なら手段は選ばない！/nアタシが言ってあげるから。,
2001005074,叶羽,ほら行くわよ！,
