Id,SpeakerName,Phrase,translation
1040401001,審査員A,本当にこの劇団に？/n例年ではありえない……上層部も思い切ったわね。,真的是这个剧团吗？/n按理说不太可能……上层也下了很大决心啊。
1040401002,ひばり,演劇とは常に変化しつづけていくもの……。/n界隈の隆盛や発展のためには新たな形も受け入れていかなくてはなりません。,戏剧总是不断变化的……/n为了业界的繁荣和发展，我们必须接受新的形式。
1040401003,審査員B,なるほどね。演劇界にも大きな変容が訪れているということね。/n……なかなか面白いじゃない。,原来如此。看来戏剧界正在发生巨大的变革啊/n……还真有点意思。
1040401004,審査員A,まあ、それが上の見解なら仕方ないわね。,嘛，如果那是上级的意见，也没办法吧。
1040401005,審査員A,果たして、彼女たちがどれほどのものを私たちに見せてくれるのか……。/nお手並み拝見といきましょうか。,究竟她们能给我们带来什么样的表演呢……/n让我们好好看看吧。
1040401006,ひばり,異論がある方は……いませんね？/n……それでは通達をお願いいたします。,不同意见……没有呢？/n……那么，请通知吧。
1040401007,ひばり,――『劇団電姫』に。,——『剧团电姬』。
1040401008,,,
1040401009,ひばり,『世界演劇リーグまで、１年を切りました！』,『距离世界演剧联赛，只剩一年了！』
1040401010,ひばり,『会場はここ東京、上野に新設されます『アストロラーべホール』！』,『会场就在这里，位于东京上野，是新设立的『天文台大厅』！』
1040401011,ひばり,『……そして、演劇ファンの皆様ならばもうお分かりのことでしょう！』,『……而且，作为戏剧爱好者，你们应该已经明白了！』
1040401012,ひばり,『ホロスコープシーズンの到来です！』,『占星季（Horoscope Season）的到来！！』
1040401013,いろは,おおおお……！　とうとう来ましたね、この時期が！/nいつかは電姫にも、審査の人が来るかもしれないですよね……！,哇哇哇……！ 终于来了啊，这个时候！/n总有一天，电姬也会有审查人员来吧……
1040401014,美兎,そ、そうなの……かな！？/nどうしよう……審査なんて、緊張しちゃうな……。,是、是这样吗……？/n怎么办……审查，好紧张啊……
1040401015,叶羽,いや～、それはないから安心しなよ。/nだって世界演劇リーグなんて、どうせお堅い連中の集まりでしょ？,哎呀，别担心，那种情况不会发生的哦。/n毕竟世界演剧联盟是那种死板的人聚集的地方。
1040401016,叶羽,うちの舞台は2.5次元メインで、ああいう人たちの好みじゃないだろうし、/n劇団の規模もそこまで大きいわけじゃないからね。,我们的舞台主要是2.5次元的，那种人可能不太喜欢，/n而且剧团规模也不大。
1040401017,叶羽,はなから選外でしょ。来るわけないない。/nってか劇団なんて、この世に腐るほどあるんだし。,根本不可能被选中。反正剧团在这个世界上有很多啊。
1040401018,電姫劇団員たち,「そうだよね～」「うちら電姫には関係ない世界かぁ～」/n「古き良き演劇って感じの舞台しか、好まなそうだもんね」,“是啊～”“我们电姬和那个世界无关啊～”/n“感觉只有那种’古老的优秀戏剧’的舞台才会被喜欢呢”
1040401019,いろは,う～ん、たしかにそうかもしれませんが……。/nでもでも、僕たちだって最近、けっこう注目されていますし！,嗯～，确实可能是这样，但是……/n但是，我们最近也受到了一定的关注呢！
1040401020,いろは,この間の舞台も、かなり評判良かったですからね！/nもしかしたら、もしかするかもしれないじゃないですか！,上次的舞台评价非常好啊！/n说不定，说不定会发生呢！
1040401021,カミラ,この『世界演劇リーグ』の審査が来ると、具体的にはどーなるわけ？/nすごい劇団って認められる感じ？,如果这个『世界演剧联盟』的审查来，具体会怎么样呢？/n会被认可为优秀的剧团吗？
1040401022,いろは,はい、そうなんですっ！　世界演劇リーグの方たちは、/n次期ダイスターを選出すべく、色んな劇団を回るそうなんですよ！,是的，就是这样！世界演剧联盟的人员，/n是为了选拔未来的明星，会去拜访各种剧团的！
1040401023,いろは,それが『ホロスコープシーズン』と言って、この期間中に審査が来ると、/nダイスターにも選ばれやすい、ダイスター強化期間らしいんですっ！,那个被称为『占星季』，在这个期间如果审查来，/n更容易被选为明星，是明星强化期！
1040401024,いろは,だから、もし審査が来たら、今よりももっといろんな人たちが、/n電姫の舞台を観に来てくれるようになると思うんです！,所以，如果审查来，我想会比现在更多的人，/n会来看电姬的舞台！
1040401025,蕾,ふむ……たしかに、審査員が訪れたというのは、ひとつの宣伝材料となり、/n今まで電姫を知らなかった人たちも観に来てくれる可能性は大いにあるな。,嗯……确实，审查人员的到访，可以成为一种宣传材料，/n之前不了解电姬的人，也有可能来看。
1040401026,劇団員A・B,「そしたらさ、お金もいっぱい稼げるようになるよね？」/n「それマ！？　ついに貧乏劇団を脱出ってこと！？」,“这样一来，我们也能赚很多钱了吧？”/n“是吗！？终于要摆脱贫穷剧团了吗！？”
1040401027,劇団員C・D,「じゃあシアタールーム欲しい！　みんなで応援上映会したい！！」/n「いやいや、それより撮影会用のスタジオでしょ！　コス会できるし！」,“那我们想要一个排练室！大家一起做应援活动！！”/n“不不，比那个更重要的是拍摄用的录影棚吧！可以举办Cosplay活动！”
1040401028,美兎,みんな、すごく楽しそう……。/nでも本当に、今より電姫が盛り上がるなら、たしかに嬉しいけど……。,大家看起来都好开心……/n但是，如果电姬真的会变得更受欢迎，我也很开心……
1040401029,叶羽,えー、世界演劇リーグの目に留まったところで、/nいいことなんて何もないっての。真面目で堅苦しくなるだけよ。,哎呀，被世界演剧联盟注意到，也没有什么好处。只会变得死板和拘谨。/n如果那样，大家就不能一起开心地活动了。
1040401030,叶羽,そしたら今までみたいに、みんなで楽しく、なんて言ってられなくなるし。/nだったらこのまま、自由にゆるーくやれてるほうが、ラクでいいじゃない。,不如继续自由轻松地活动，这样更舒服。
1040401031,電姫劇団員たち,「うわっ、それは盲点だったわ……」「だったら今のままがいいかも……」/n「だね。オタトークできなくなるのは死活問題だし……」,“哇，原来是这样啊……”“那还是现在这样比较好……”/n“是啊。不能说OTATALK是生死攸关的问题啊……”
1040401032,叶羽,まっ、なんにせよ来るわけないんだし、話すだけムダムダ！/nだったらもっと別の楽しい話を――。,总之，反正不会来的，说这些没用！/n不如聊点更有趣的话题……
1040401033,要,みんな！　集まって！,大家！集合！
1040401034,蕾,どうしたんですか、要さん？　何を慌てて……はっ！/nまさか組織の奴らが何か仕掛けて……！？,要小姐，怎么了？ 慌张什么……啊！/n难道是组织的家伙搞什么阴谋……！？
1040401035,要,……来たのよ、遂に。,……来了哦，终于来了。
1040401036,叶羽,は？,哈？
1040401037,カミラ,えっ、これって……マジ？,欸，这……是认真的吗？
1040401038,美兎,い、いやいや……まさか……。/n噂をすれば……なんて、そんなこと……あるわけ……ない、ですよね？,不、不是……难道……/n‘谣言是会应验的’……那种事情……不可能吧？ 真的吗？
1040401039,いろは,もしかして……！,难道是……！？
1040401040,要,そうよ。/nあの世界演劇リーグから直々に、電姫へ手紙が届いたのよ！,是的。/n是来自世界戏剧联盟，直接发给电姬的信哦！
1040401041,劇団員たち,え……ええーー！？,欸……欸——！？
title,意外的消息,,
info,翻译：TranslateGemma:12b  修正：Huang207,,
