Id,SpeakerName,Phrase,translation
1010210001,望有,『人魚姫』の公演も近づいてきたわ。/nいよいよ、今日からゲネプロもスタートするわよ。,『美人鱼』的公演迫在眉睫。/n从今天起，我们终于要开始彩排了。
1010210002,望有,ゲネプロでは稽古とは思わず、/nすべて本番と思って挑むように。わかったわね。,不要把彩排当作练习，/n而要把一切都按照正式上场对待。知道吗。
1010210003,一同,はい！,是！
1010210004,望有,カトリナ、少しいい？,卡特琳娜，可以来一下吗？
1010210005,カトリナ,今じゃなきゃダメ？/n稽古に集中したいから、あとにしてほしいんだけど。,非得是现在吗？/n我想专注练习，可以待会再说吗。
1010210006,望有,なら、ひとつだけ。/n自分自身を信じなさい。,那么，我只给你一句忠告/n相信你自己。
1010210007,カトリナ,え……？,欸……？
1010210008,望有,それだけよ。じゃあ、始めましょう。,就这样。好了，开始吧。
1010210009,,,
1010210010,望有,では、続いて王子と隣国の姫が出会うシーン。/n人魚姫の嫉妬心を煽る大事な場面よ、そこを意識して。,接下来，是王子和邻国公主相遇的一幕。/n这是使美人鱼燃起妒火的重要场景，你们要对此有所意识。
1010210011,ここな・八恵,よろしくお願いします！,请多多指教！
1010210012,ぱんだ,やっぱあのふたり、いい演技するなー。,果然那两人的表演很出色啊—。
1010210013,知冴,ステージの使い方も上手い。/nボスの演出も上手く自分のものにしてるね。,对舞台的使用也得心应手。/n巧妙地将老大的演出为己所用了呀。
1010210014,カトリナ,演出も、自分のものに……。,将演出，为己所用……
1010210015,カトリナ,（アタシの演技は、自分のものになってる……？,（我的演技，化为自己所有了吗……？
1010210016,カトリナ,　大丈夫、そうなってるはずだわ。選ばれたのはアタシなのよ）,没事，应该有做到。我才是被选中的人呀）
1010210017,カトリナ,（台本を読み込んで、アタシなりに構築した人魚姫。/n　それを柊さんは認めて、舞台の中に盛り込んでくれた）,（将剧本读透，构筑出属于我自己的美人鱼。/n柊姐也认可了我的努力，将其加入舞台中）
1010210018,カトリナ,（だったら、あとは求められた演技をアップデートしていくだけ。/n　それはちゃんとできてる。これ以上ないくらい完璧に）,（既然如此，接下来该做的就只有不断寻求演技的精进。/n而这我已经做到了。甚至可以说做得不能更好）
1010210019,カトリナ,（でも、それってアタシの演技なの？/n　なぜ、柊さんはあんなこと言ったの？）,（但是，那真的是我自己的演技吗？/n柊姐又为什么会说那样的话？）
1010210020,カトリナ,（アタシが演じたかった人魚姫って……）,（我想要扮演的美人鱼是……）
1010210021,カトリナ,アタシって、どんな人魚姫になりたかったのかしら。,我到底想要成为怎样的美人鱼呢。
1010210022,ぱんだ,……カトりん、なんか言いました？,……卡特琳，你说什么？
1010210023,カトリナ,なんでもないわ……。/n次、アタシの出番よね。行ってくる。,没什么……/n马上就轮到我出场了吧。我走了。
1010210024,,,
1010210025,カトリナ,（あれ、ここってどこだっけ。/n　アタシ、どこにいるんだっけ）,（咦，这是哪儿。/n我现在，在哪里来着）
1010210026,カトリナ,（……ダメ！　今は舞台の上なのよ！/n　もっと集中を……センスを磨いて……！）,（……不对！我现在还在舞台上呢！/n要更加专注……磨练我的个性……！）
1010210027,カトリナ,（そうよ、アタシは人魚姫！/n　この舞台の……主役……）,（没错，我是美人鱼！/n是这个舞台上的……主角……）
1010210028,カトリナ,（どうして……？/n　センスが……上手く使えない……）,（为什么……？/n我的个性……用起来那么迟滞……）
info,录制：ylaie  翻译：null  校对：潮留开,,
title,渐渐丢失的事物,,
