Id,SpeakerName,Phrase,translation
1040403001,劇団員A・B,「オーディションってことは、今まで主要キャラやった子は有利だよね？」/n「逆でしょ、逆！　もっと広く、色んな子にチャンスがあるってこと！」,「既然要试镜，那以前演过主角的人会比较有优势吧？」/n「正相反，正相反！这说明机会变多了，大家都有可能上位！」
1040403002,劇団員C・D,「『オズの魔法使い』っていったら、何人くらい受かるかな？」/n「私、ドロシー狙い！　カカシとかでもいいけど、せっかくならね」,「说到《绿野仙踪》，会有多少人入选呢？」/n「我瞄准的是多萝西！虽然演稻草人之类的也可以，但难得有这种机会嘛。」
1040403003,カミラ,うわ～、さっそくみんなオーディション意識してるねー。/nなんつーか、今までの電姫っぽくない感じ……。,哇～大家立刻就开始在意起试镜了呢。/n总觉得，有一种不太像以往电姬的感觉……。
1040403004,蕾,ああ、自由を愛する電姫の雰囲気とは異なるように思えるが……、/nボスの言っていた『絶好の機会』というのは、私も同意見だ。,啊啊，虽然这股气氛确实与热爱自由的电姬格格不入……/n但对于老大所说的“绝佳机会”，我也持相同意见。
1040403005,蕾,いつまでも同じ場所に留まり、停滞していては、/nいつかは世界から取り残されてしまうだろう……。,如果总是停留在原地止步不前，/n总有一天会被世界抛弃的吧……。
1040403006,蕾,そうなれば、またもや電姫は財政難に陥ることも止む無し……。/nつまり我々電姫には、常に進化が求められるということだ。,那样的话，电姬再次陷入财务危机也是无可奈何的事……/n也就是说，我们电姬被要求必须不断进化。
1040403007,蕾,我ら電子の姫は、この機会を逃すことなく……/n革命的進歩を起こし続けなければならない……ということだな。,我们电子公主，绝不能错过这次机会……/n必须持续引起革命性的进步……就是这么回事吧。
1040403008,カミラ,うーん……進化かぁ。/nたしかに、同じことばっかしてても、つまんないですもんね。,嗯……进化吗。/n也对，要是总做同样的事情，确实挺无聊的。
1040403009,カミラ,もちろん今までだって、お客さんを楽しませるために、/n色々と試行錯誤はしてきたつもりだけど。,当然直到现在，为了让观众们开心，/n我们也做了各种各样的尝试。
1040403010,カミラ,もっともっと良くなるんなら、それに越したことはないし！/n新しいことにチャレンジするってドキドキだけど、ワクワクもする！,但如果能变得越来越好，那是再好不过了！/n挑战新事物虽然让人紧张，但也让人兴奋！
