Id,SpeakerName,Phrase,translation
1010211001,,,
1010211002,望有,どうぞ、開いてるわよ。,门没锁，请进。
1010211003,,,
1010211004,カトリナ,……ちょっといいかしら。,……可以打扰一下吗。
1010211005,望有,ええ、大丈夫よ。/n私以外は帰ってしまったけど、それでもいい？,当然没问题。/n除我以外的人都回去了，这样可以吗？
1010211006,カトリナ,そのほうがありがたいわ。/nアナタと、ふたりっきりで話したかったから。,这样反而正合我意。/n我想和您单独谈谈。
1010211007,望有,……悩み事でもあるの？,……是有所烦恼吗？
1010211008,カトリナ,ゲネプロでのアタシの演技……どうだった？,我在彩排时的表演……怎么样？
1010211009,カトリナ,柊さんの率直な感想を聞かせて。,我想听柊姐真实的感想。
1010211010,望有,よかったわよ。,很好哦。
1010211011,望有,これはお世辞なんかじゃないわ。本心からそう思ってる。,这不是客套话。我是真心这么认为的。
1010211012,カトリナ,自分がどうするべきかわからないような人間が演じてたのに？,哪怕那是一个不知道自己该如何是好的人所表演的？
1010211013,望有,……。,……
1010211014,カトリナ,アタシは、自分が信じられなくなっちゃった。,我现在，变得无法相信我自己了。
1010211015,カトリナ,こんな役者が主演の舞台なんて、おかしいわ。,由这种演员作为主演的舞台，也太奇怪了。
1010211016,カトリナ,何より、ほかの演者に失礼よ。,更重要的是，这对其他演员也很失礼呀。
1010211017,望有,ここなたちがそう言ってたの？,心菜她们有说什么吗？
1010211018,カトリナ,そんなこと、言うわけないじゃない。/n……でも、アタシ自身が許せないのよ。,她们当然没有说这种话。/n……可是，我不能原谅我自己。
1010211019,カトリナ,こんな状態で演じてたら、近いうちにアタシは破綻する。/nみんなを巻き込んで、全部壊しちゃう……！,如果在这种状态下继续表演，不久之后我一定会露出破绽。/n牵连到大家，然后将一切化为乌有……！
1010211020,カトリナ,だから、そうなる前に……柊さんに決めてほしいの。,所以，在事态发展成那样之前……我希望柊姐能做出决断。
1010211021,望有,……何を？,……什么决断？
1010211022,カトリナ,アタシを……主役から下ろすかどうかよ。,是否要将我……卸任主角。
1010211023,望有,……その判断は、然るべき時にするわ。/nそれは今じゃないと思ってる。,……在需要的时候，我自然会下判断。/n但我不觉得那是现在。
1010211024,カトリナ,でも――,可是——
1010211025,望有,あなたを主役から下ろすつもりはない。,我不打算将你卸任主角。
1010211026,カトリナ,それ、本気……？,你这是，认真的……？
1010211027,カトリナ,慰めで言ってるなら怒るわよ。,如果是为了安慰我而说的这话，我可要生气了。
1010211028,望有,シリウスの舞台に、そんな感情は持ち込まないわ。,在天狼星的舞台上，我不会带有个人的情感。
1010211029,カトリナ,なら、どうして！？　どうしてアタシなの！？,那么，为什么！？为什么是我！？
1010211030,カトリナ,なんで、アタシにそこまで期待してるのよ！？,为什么，会对我抱有如此高的期待啊！？
1010211031,望有,今のシリウスで、最高の人魚姫を演じられるのはあなただけ。/nそう確信しているからよ。,因为我确信着，/n现在的天狼星中，能演出最好的美人鱼的人，只有你一个。
1010211032,望有,私は、常に最高の舞台を作り上げることだけを考えてる。/n妥協も忖度もする気はないわ。,我永远只会为了如何打造最好的舞台而思考。/n既不打算妥协，也不会在乎你们的心情。
1010211033,カトリナ,……わかった。柊さんのその言葉を信じるわ。,……我知道了。我会相信柊姐所说的话。
1010211034,カトリナ,自分のことは信じられなくてもね……。,就算无法相信自己……
1010211035,カトリナ,夜遅くにごめんなさい。,抱歉这么晚还来打扰你。
1010211036,カトリナ,……ありがとう。,……谢谢。
1010211037,,,
1010211038,望有,……。,……
info,录制：ylaie 翻译：null  校对：潮留开,,
title,这样的自己,,
