Id,SpeakerName,Phrase,translation
2004406001,ここな,あっ、千歌ちゃんからだ。,啊，是小千歌发来的。
2004406002,静香,この前の、旅行の件？,之前说的旅行的事情？
2004406003,ここな,そうかも！　えーと……。/nあっ！　旅館のお部屋、空いてるって。他の人の予約もあるみたいだけど。,说不定是呢！呃……/n啊！ 说是旅馆有空房间。虽然是预约取消的。
2004406004,静香,そう、よかった。/nじゃあ今度の週末は沼津の内浦に旅行ね。,这样啊，太好了。/n那么这个周末就去沼津的內浦旅行了。
2004406005,ここな,うん！,嗯！
2004406006,ここな,はぁ～、静香ちゃんとふたりで旅行かぁ、楽しみだなぁ。,哈~和小静香两个人旅行吗，真期待啊。
2004406007,静香,そんなに？/n青森に帰る時だっていつもふたりじゃない。,这么期待吗？/n回青森的时候不也一直是两个人吗。
2004406008,ここな,そうだけど、帰省と旅行は違うよ！,虽然是这样，但回乡和旅行不一样嘛！
2004406009,ここな,ふたりっきりで夜を過ごすなんて、今住んでる寮じゃ滅多にないし、/n旅行だからこそ話せることだってあると思う。,两个人一起过夜，现在住在宿舍里基本没机会了，/n而且也有正因为在旅行才能聊的东西。
2004406010,ここな,それに静香ちゃんと一緒に出掛けられるんだもん。/n楽しい思い出、作りたいよ。,而且能和小静香一起出门啊。/n想创造开心的回忆。
2004406011,静香,そう言われたら……。/nわかった。私も楽しみにしてる。,你这么说的话……/n我知道了。我也很期待。
2004406012,ここな,うん！　今度一緒に旅行グッズの買い出しに行こうね！,嗯！ 下次一起出门买旅行用品吧！
2004406013,,,
2004406014,ここな,すう……。むにゃむにゃ……。,嘶……嗯嗯……
2004406015,,,
2004406016,静香,……相変わらず、子どもみたいな寝顔。,……还是老样子，像孩子一样的睡脸。
2004406017,静香,はぁ……。『悪魔の友人』ももうすぐ千秋楽、かあ。/n私のデビュー計画なんてもうずいぶん前みたい。,哈……《恶魔的朋友》也马上要终演了，吗。/n我的出道计划感觉已经是很久之前的事了。
2004406018,静香,『悪魔の友人』は、普通の高校生の女の子・ひよりが悪魔と出会い、/n友達になり、そして命を狙われた女の子を守るため、悪魔が犠牲となる物語。,《恶魔的朋友》是，普通的高中生女孩・日和与恶魔相遇，/n成为了朋友，恶魔为了守护被盯上性命的女孩而牺牲的故事。
2004406019,静香,その関係性が、ここなと私みたいだって思って、/n悪魔『アスモデウス』役として駆け抜けてきた。,想着这就像我和心菜的关系呢，/n以恶魔“阿斯摩太”的角色追了上去。
2004406020,静香,あれも、海辺の町の物語。砂浜で貝殻を拾ってるシーンから始まる。/nだから、演じ終える前に海を見に行けるのは嬉しい。,那也是，海边小镇的故事。是从在沙滩上捡贝壳的情节开始的。/n所以，能在终演前去看海我很开心。
2004406021,静香,……なんだか、あっという間だったな。,……总感觉时间过得真快呢。
2004406022,,,
2004406023,千歌,お別れのシーンはすごくさみしかったけど、/n静香ちゃんの表情がすっごーく切ないの！,道别的情节虽然很寂寞，/n但小静香的表情好—悲伤啊！
2004406024,梨子,あっ、私も！　私も、あのシーンで泣きそうになっちゃった。/nたったひとりの友達を守りたいって想いがすごく伝わってきて……。,啊，我也是！ 我也因为那个情节快哭出来了。/n想保护唯一的朋友的信念也很好的传达了……
2004406025,千歌,だよねだよね！/nこの前会ったときは知らなかったけど、ふたりともすっごい役者さんなんだね！,对吧对吧！/n之前遇到的时候还不知道，但两个人都是很厉害的演员呢！
2004406026,,,
2004406027,静香,……舞台で演じる私を観たお客さんがいるんだって、/n頭ではわかってるのに、全然信じられないな。,……有观众在看着在舞台上演出的我，/n虽然脑子里清楚，却完全无法相信呢。
2004406028,静香,これまでの私は、ここなのことばっかりで。/nどうすれば、ここなはいい演技ができるかって考えてきた。,至今为止的我，只想着心菜的事情。/n想着怎么样才能让心菜有更好的演技。
2004406029,静香,だって、私は……ここなのセンスだから。,因为我是……心菜的个性。
2004406030,静香,ここなの特別な力によって生み出された、ここなのための存在。/nそしてここなが失ったものを引き受けていた存在。,由心菜特别的力量而诞生，为了心菜而存在。/n也是接收心菜失去的东西的存在。
2004406031,静香,私はここなのファントム。/nこの子を舞台で輝かせるために生まれた。,我是心菜的魅影。/n为了让那孩子在舞台上闪耀而诞生。
2004406032,静香,アスモデウスが消えて、ひよりが生き延びるみたいに、/nここなが舞台で輝けるなら、私は消えたってよかった。,就像是阿斯摩太消失，而日和活下去一样，/n只要心菜能在舞台上闪耀，我就算消失也无所谓。
2004406033,静香,ここなが認められれば、それで私は嬉しかった。/n……はずだったのに。,只要心菜能被认同，我就很高兴了。/n……本应是这样的。
2004406034,静香,いつしか『自分も舞台に立ちたい』と祈るようになってしまった私を、/nここなが導いてくれた。,不知道从什么时候开始，祈愿着“我也想站在舞台上”，/n是心菜指引了这样的我。
2004406035,静香,今の私は、ひとりの役者『静香』として、/nここなとは関係なく、私自身がほめられてる。,现在的我作为演员“静香”，/n和心菜没有关系，是我自身被称赞了。
2004406036,静香,ずっとこうなりたかったはずなのに。/nずっと願って、ここなが叶えてくれたのに。,我明明一直想成为演员。/n我一直期望着的事，心菜却为我实现了。
2004406037,静香,……ねえ、ここな。,……呐，心菜。
2004406038,ここな,……。,……
2004406039,静香,私……役者になっちゃった。/n……これって、喜んで、いいんだよね。,我……成为了演员。/n……可以为此而高兴吧。
2004406040,ここな,……静香ちゃん。,……小静香。
2004406041,静香,わっ、もしかして起きてたの……？,哇，难道醒了吗……？
2004406042,ここな,も～……静香ちゃん、旅行にお風呂は持って行けないよ～……。,真是的~……小静香，旅行的时候没法带浴缸啦~……
2004406043,静香,……寝言か。,……在说梦话吗。
2004406044,静香,ふふっ、夢に見るくらい楽しみにしてるの？,呵呵，期待到做梦了啊？
2004406045,静香,……それは私も、か。/nせっかくの旅行なんだし、素直に楽しまなきゃね。,……我也是这样，吗。/n难得的旅行，不坦率的享受可不行。
