Id,SpeakerName,Phrase,translation
1010207001,ここな,では、改めて……主演決定おめでとう、カトリナちゃん！,那么，再次恭喜你……小卡特琳娜，恭喜你得到主角！
1010207002,,,
1010207003,静香,あの演技を見せられたら納得するしかないわ。/n主演は任せたからね。,在看过你的演技之后，也只能接受这个结果了吧。/n主角就交给你了。
1010207004,静香,ほかの配役は……ここなが王子様で、海の魔女役が流石。/n隣国の姫役が八恵ちゃん、人魚姫の姉役がぱんだか。,其他角色的分配……心菜是王子，由流石饰演海之魔女。/n小八惠饰演邻国公主，潘达饰演美人鱼的姐姐。
1010207005,ここな,面白いキャスティングになったよね。,这角色分配得好有意思呀。
1010207006,カトリナ,ここなたちの王子様も楽しみにしてるわ。,我也期待着心菜演的王子哦。
1010207007,ここな,うん！　頑張るよ！,嗯！我会努力的！
1010207008,ここな,人魚姫を演じられなかったのは悔しいけど……、/n入団テストと違って、今度は最初から最後まで王子様を演じられるんだ。,虽然没能演上美人鱼有点不甘心……/n和入团测试时不一样，这次能完整地演一次王子啊。
1010207009,静香,カトリナの人魚姫に負けないくらい、かっこいい王子様をやらないとね。,必须要表演一位不输于卡特琳娜的美人鱼的，帅气的王子才行呀。
1010207010,ここな,だね！　本当にすごかったよ、カトリナちゃんの人魚姫！/nがむしゃらに夢に向かっていく姿が、頭にビシッ！　て浮かんだもん！,对呀！小卡特琳娜的美人鱼，真的很厉害哦！/n拼命奔向梦想的姿态，让我的大脑也为之震撼！
1010207011,静香,自分の想いに振り回されても、前に進むイメージが良かったわね。/n見ていて不安になるけど、それ以上に応援したくなる人魚姫だった。,即使被自己的梦想所摆布，前进时的形象依然十分动人心弦/n虽然注视着她会感到有所不安，但更多的是想要为她加油的心情。
1010207012,カトリナ,そう言ってもらえるとうれしいわ。/nアタシなりの人魚姫、しっかり最後まで演じきってみせる。,谢谢你能这么夸我。/n我一定会把我的美人鱼演到最后。
1010207013,ここな,……カトリナちゃん、落ち着いてるなぁ。,……小卡特琳娜，很冷静啊。
1010207014,カトリナ,はしゃいだところで演技が良くなるわけじゃないもの。/n『好事魔多し』とも言うしね。こういうときこそ気をつけなきゃ。,就算表现得欢呼雀跃也不会让演技变好。/n俗话说，『好事多磨』。正是在这种时候才更应该谨慎。
1010207015,ここな,こ、こうじ……な、なに？,好，好……什，什么？
1010207016,カトリナ,日本語で話してるつもりなんだけど……？,我说的是日语啊……？
1010207017,ここな,日本語だったの……？,那原来是日语吗……？
1010207018,静香,難しい言葉、知ってるのね……。,你还知道这么多复杂的成语啊……
1010207019,カトリナ,どうしてアタシのほうが日本語に詳しいのよ……まったくもう……。,为什么我反而会比你更懂日语啊……真是的……
1010207020,カトリナ,はー……なんだかのどが渇いちゃったわ。/nちょっと飲み物を取ってくるわね。,唉—……感觉有点口渴了。/n我去拿点饮料。
1010207021,ここな,いってらっしゃーい。,慢走哦—。
1010207022,,,
1010207023,カトリナ,ううっ！　うぅ～……！,呜呜！ 唔~……！
1010207024,ここな,この声、カトリナちゃん……？,这声音，是小卡特琳娜……？
1010207025,静香,急に飲み物を取りに行ったし……、/nもしかして、具合でも悪いのかしら……？,她刚才突然跑去拿饮料……/n会不会是身体不太舒服……？
1010207026,ここな,えっ！？　もしそうなら大変だよ！/n様子見にいかないと！,欸！？如果真是这样可就不好了！/n我们得去看看她！
1010207027,,,
1010207028,ここな,カトリナちゃん！　大丈――,小卡特琳娜！你没事——
1010207029,カトリナ,ウフフ、ウフフフフフ♪/nアタシが主役……主役……。,唔哼哼，唔哼哼哼哼哼♪/n我是主角……主角……
1010207030,ここな,カトリナ……ちゃん？……。,小卡特……琳娜……
1010207031,カトリナ,へっ……？　こ、ここな！？,欸……？心，心菜！！？
1010207032,静香,あらあら、そういうこと。/nカトリナのニヤケ顔だなんて、レアなもの見れたわね。,唉呀，原来是这么一回事。/n没想到能看见卡特琳娜少有的得意的笑容。
1010207033,カトリナ,これは、その……。,这是，那个……
1010207034,静香,そんなにニヤニヤするほど嬉しかったなら、/nもっと素直に喜べばいいじゃない。,既然你在背后笑得这么开心，/n不如坦诚点，把开心表现出来就好了嘛。
1010207035,ここな,カトリナちゃん、喜んでたの！？/nうめき声上げてると思って、びっくりしちゃったよ～。,原来小卡特琳娜，很高兴的吗！？/n我还以为是你的呻吟声，吓了一跳欸~。
1010207036,カトリナ,しょ、しょうがないじゃない！/nこんなにほめてもらえるとは思わなかったのよ！,没，没办法嘛！/n我也想不到你们会这么夸我！
1010207037,静香,胸を張ればいいのよ。/nみんな、あなたの人魚姫を認めたんだから。,你只要自豪地挺起胸膛就好。/n大家可都认同了你的美人鱼。
1010207038,カトリナ,う……柊さんにもそう言われた……。,呜……柊姐也说过这样的话……
1010207039,ここな,静香ちゃんや柊さんの言うとおりだよ。/nカトリナちゃんは、すごい役者なんだから！,就如小静香和柊姐所说。/n小卡特琳娜已经是一位很了不起的演员了！
1010207040,カトリナ,……そうね、アタシは主役なのよね。/nだったら、それに相応しい態度を心がけなきゃ！,……对啊，我是主角啊。/n既然如此，那就必须努力拿出相应的表现才行。
1010207041,静香,その意気よ。主演はドーンと構えててくれなきゃ困るわ。,就得要这种气势。如果主演不能尽快做足准备，那我们会很头疼的。
1010207042,ここな,うんうん！　頑張ろうね、カトリナちゃん！,嗯嗯！一起加油吧，小卡特琳娜！
1010207043,カトリナ,ええ……必ず、最高の舞台にしてみせる。,当然……我一定会打造出最棒的舞台。
info,录制：ylaie  翻译：null  校对：潮留开,,
title,喜悦,,
