Id,SpeakerName,Phrase,translation
1010110001,心菜,それでは、カトリナちゃんおススメのドイツの家庭料理、/nしゅにっちゅるん！　の調理を開始します！,接下来，开始做卡特莉娜推荐的德国家常菜，/nShunichun！
1010110002,卡特莉娜,シュニッツェルよ。,是Schnitzel。
1010110003,心菜,シュニッツェル！！,Schnitzel！！
1010110004,心菜,ええと……要はドイツのとんかつなんだよね？,那个......简而言之就是德国的炸猪排吧？
1010110005,卡特莉娜,まぁ……そうね。/n日本のとんかつもシュニッツェルに負けないくらい美味しいわよね。,嘛......是呢。/n日本的炸猪排也有不输于Schnitzel的美味呢。
1010110006,心菜,カトリナちゃん、本当に揚げ物好きだよね……。,卡特莉娜，你是真的很喜欢煎炸的东西啊......。
1010110007,卡特莉娜,野菜ジュースも好きよ？,蔬菜果汁也很喜欢哟。
1010110008,心菜,それじゃ、早速作ろっか！,那么，赶快来做吧！
1010110009,卡特莉娜,ええ……。,诶嗯......。
1010110010,卡特莉娜,で、どうやって作るの？,那么，要怎么做呢？
1010110011,心菜,えっ？/nカトリナちゃんの、おススメなのに……？,欸？/n明明是卡特莉娜推荐的啊......？
1010110012,卡特莉娜,おススメだからって、作り方を知ってるわけじゃないわよ？,又不是推荐的就一定会知道做法啊？
1010110013,心菜,……た、たしかに！,......确，确实！
1010110014,心菜,えーっと、ネットで見たレシピによると、/n次はお肉に下味をつけてコーティング……だって！,那—个，根据网上搜到的食谱，/n接下来是将调味料涂抹在肉表面......这样！
1010110015,卡特莉娜,へえ。,哦哦。
1010110016,心菜,さっと卵液にお肉をくぐらせて～……。,用鸡蛋液把肉粘一下~......。
1010110017,心菜,パン粉をまぶして……よし！,再用面包粉盖住......好了！
1010110018,心菜,後はフライパンの油が温まったら投入っと。,之后就等平底锅里的油温升高后放进去。
1010110019,卡特莉娜,料理、得意なんだ？,你很擅长做菜吗？
1010110020,心菜,得意って訳じゃないけど、両親が共働きで帰りが遅くて。,擅长说不上，因为父母都要外出工作很迟才回来。
1010110021,心菜,夕飯当番は私だったんだ。,所以晚饭都是我负责的。
1010110022,卡特莉娜,ふぅん……。,哼......。
1010110023,心菜,うん。準備完了！　揚げ焼きはカトリナちゃんにお願いしていいかな？,嗯。准备做好了！可以拜托卡特莉娜来负责油炸吗？
1010110024,心菜,揚げ具合とか、カトリナちゃんの方がわかると思うし。,感觉卡特莉娜会比较懂得油炸的状态。
1010110025,卡特莉娜,え？,欸？
1010110026,心菜,その間に付け合わせ作っちゃうね。,这段时间我负责弄一下配菜。
1010110027,心菜,ふんふ～ん。まずはレタスをちぎって～……。,哼~哼。首先摘一下生菜~......。
1010110028,卡特莉娜,あ……。/nふん……まあ、料理人の演技だって勉強したことあるし。,啊......。/n哼......嘛，毕竟我也有学习过厨师的演技。
1010110029,卡特莉娜,ここは舞台の上。アタシは料理人……。,这里是舞台之上。我是厨师......。
1010110030,卡特莉娜,さあ、いくわよっ！,好，我上了！
1010110031,心菜,あー。美味しい音。匂いもいいね。,啊—。是好吃的声音。味道也不错。
1010110032,心菜,さすがカトリナちゃん――って煙？,不愧是卡特莉娜— —有烟？
1010110033,心菜,え？　なんで――,欸？为什么— —
1010110034,火灾报警器,火事です。火事です。,发生火灾。发生火灾。
1010110035,心菜,えーーーーー！？,欸— — — — —！？
1010110036,卡特莉娜,このままでいいのか、いけないのか、それが問題だ……。,这样下去可以吗，不行吗，这是问题所在......。
1010110037,心菜,ハムレット！？,哈姆雷特！？
1010110038,心菜,はあ……どうにか火が消えてよかった……。,哈啊......总之幸好是把火灭了......。
