Id,SpeakerName,Phrase,translation
1010201001,ここな,よし……これで台本の読み合わせが一通りできた。,好……对这样就对完了一次剧本。
1010201002,ここな,カトリナちゃん、稽古に付き合ってくれてありがとね！,小卡特琳娜，谢谢你陪我练习呀！
1010201003,カトリナ,これくらい、なんてことないわ。/nワールドダイスターを目指すなら、稽古はまだまだ足りないくらいだし。,这点小事，没什么大不了的。既然想当世界大明星，练习量还远远不足。
1010201004,静香,カトリナの言うとおりよ。/n私たちに休んでるヒマなんてないんだから。,卡特琳娜说的对。/n我们可没有休息的空闲。
1010201005,ここな,そうだね……もっともっと、頑張らなきゃ！,说的是呢……我得，再加把劲才行！
1010201006,知冴,おお～、ここなたちがメラメラ燃え盛ってる。,噢噢~，大家燃起来了。
1010201007,ぱんだ,『オペラ座の怪人』が大好評で、シリウスの評判も急上昇したしね～。/nそりゃ気合も入りまくりでしょ。,因为《歌剧魅影》大受好评，天狼星的评价也大幅上升了呢~。/n大家当然有干劲啦。
1010201008,八恵,劇団シリウス全体の空気もとてもいいですね。,天狼星整体的氛围都很棒呢。
1010201009,八恵,みなさんのやる気が伝わってきて、私もつい稽古に熱が入ってしまいます。,我也感受到了大家的干劲，不小心投入练习了。
1010201010,ぱんだ,ぱんだとしては、公演期間じゃない今くらいは、/nもうちょっとゆる～い空気でもいいと思うんですけどね～。,对潘达来说，在非公演时期/n还是更悠闲~点的氛围比较好呢~。
1010201011,ここな,あはは……みんなも、居残りに付き合わせちゃってごめんね。/n台本のチェックだけって思ってたんだけど、盛り上がっちゃって。,啊哈哈……让大家陪我留下来练习真不好意思。/n本来只想对剧本的，结果起劲了。
1010201012,カトリナ,うぬぼれないで。アンタのためにしたわけじゃないから。/n自分たちの稽古にもなると思ったから付き合ったのよ。,别太嚣张了。我才不是为了你留下来的。/n我只是觉得陪你练习对我自己有好处。
1010201013,ぱんだ,ここちゃんとの掛け合いシーン、一番気合入れて手伝ってた/nカトりんが言っても説得力ないですよ～？,让和演小心菜的对手戏，最起劲的卡特琳娜/n来说这种话可没说服力哦~？
1010201014,カトリナ,う、うるさいわね！/nアタシはただ、ここなが気になるって言うから……。,你，你好烦~/n我只是，有点在意心菜……。
1010201015,知冴,おっ、ツンツン転じてデレとなす。/n今夜は麻婆ナスが食べたい気分。,哦，傲了又娇。/n今晚有点想吃麻婆茄子了。
1010201016,八恵,美味しいですよね、麻婆ナス。私も好きです♪,很好吃哦，我也喜欢麻婆茄子♪
1010201017,静香,もうなんの話だかわかんなくなってきた……。,我已经不懂你们在聊什么了……。
1010201018,,,
1010201019,望有,……あら、まだ残ってたのね。,……啊，你们还在啊。
1010201020,静香,柊さん、どうかしたんですか？,柊小姐，怎么了吗？
1010201021,望有,ええ、ちょっとミーティングをね……。,没什么，刚开了个会……。
1010201022,望有,あなたたちも、そろそろ切り上げて身体を休めなさい。,你们也是，该停止练习让身体好好休息了。
1010201023,一同,はい！,好！
1010201024,,,
1010201025,静香,柊さんたち、なんの話し合いしてるんだろ？,柊小姐，开会在聊什么呢？
1010201026,ここな,次の演目についてとかかな？,下一次要演什么剧？
1010201027,ぱんだ,それにしては、なんだか深刻な顔してた気が……。,而且，感觉一副复杂的表情。
1010201028,八恵,雰囲気もピリッとしていましたね……。,身上的氛围也火辣辣的……。
1010201029,知冴,ピリ辛なボス……今夜の麻婆ナス、山椒は多めにしたいね。,火辣辣的老大……今天的麻婆茄子，想多加点辣椒呀。
1010201030,ぱんだ,さっすー、どんだけナス食べたいんだよ……。,流流，你到底想吃多辣的茄子啊……。
1010201031,カトリナ,ん……？　あれ……？　,嗯……？啊……？
1010201032,カトリナ,あっ！？,啊！？
1010201033,ここな,わっ！？　びっくりした……。/nカトリナちゃん、どうかしたの？,哇！？吓我一跳……。/n小卡特琳娜，怎么了？
1010201034,カトリナ,稽古場にタオル忘れてきちゃった……。/n取りに行ってくるわ。みんなは先に帰ってて。,我把毛巾忘在练习场了……。/n我现在去拿，你们先回去吧。
1010201035,,,
1010201036,カトリナ,戻ってきたはいいけど、柊さんたち、まだミーティング中ね……。/nこれじゃ中に入れないし……。,虽然跑回来了，柊小姐她们还在开会吧……。/n但我也进不去……。
1010201037,望有,……で、さっきの連絡は本当なの？/nここなには、まだこのことは話してないのよね？,……话说，刚才的联络是真的？/n我们还没和心菜说这件事吧？
1010201038,カトリナ,ここなの話……？,心菜的事……？
1010201039,望有,あの子に、引き抜きの連絡が来るとはね……。/nしかも、あの超大手のオリンポスからなんて……。,收到了挖角那孩子的联络/n而且，竟然还是超大型剧团奥林匹斯……。
1010201040,カトリナ,え……？,诶……？
info,录制：ylaie 翻译：null  校对：潮留开,,
title,新的开始,,
