Id,SpeakerName,Phrase,translation
1010208001,望有,はい、そこまで。/n10分休憩よ。そのあと、シーン12から通しでやるから。,好了，先到此为止。/n休息十分钟。然后，就从第十二幕开始过一遍。
1010208002,一同,はい！,好的！
1010208003,カトリナ,はぁ……はぁ……。,哈啊……哈啊……
1010208004,ここな,カトリナちゃん、大丈夫？/nお水持ってこようか？,小卡特琳娜，没事吧？/n要我帮你带水吗？
1010208005,カトリナ,大丈夫……ここなは先に休憩してて。/nちょっと息整えたら、すぐ行くから……。,没事……心菜你先去休息吧。/n我稍微喘下气就来……
1010208006,ここな,うん、何かあったら言ってね！,嗯，有什么事记得跟我商量！
1010208007,花,カトリナ、すごい気迫だね。/nちゃんと私は主役だって顔、できてるじゃない。,卡特琳娜的气势真强啊。/n有好好地摆出一副自己是主角的架势。
1010208008,望有,ええ、そうね……。,嗯，没错……
1010208009,花,……気になることがあるって感じだね？,……你是感觉到了什么值得在意的问题吗？
1010208010,望有,……私の心配しすぎかもしれません。,……可能只是我在杞人忧天。
1010208011,カトリナ,……今の、どういう意味？,……你刚才说的话，是什么意思？
1010208012,花,カトリナ……。,卡特琳娜……
1010208013,カトリナ,はっきり言って。/nアタシの演技に気になるところがあるなら――,如果你觉得我的演技有什么问题，/n那就说得直白点——
1010208014,望有,何も問題ないわ。/n舞台の演出について考えてただけ。,没有问题。/n我只是在考虑舞台演出的事情。
1010208015,カトリナ,本当に……？,真的吗……？
1010208016,望有,ええ。あなたの演技に合わせたプランを/nいろいろ考えているところよ。,当然。为了打造能够配合你表演的演出计划，/n我正考虑着很多事情呢。
1010208017,カトリナ,そう……それならよかったわ。/nどんな演出プランでも、最高の演技をしてみせるから。,这样啊……那就好。/n无论是什么样的演出计划，我都会呈现出最好的表演。
1010208018,望有,……。,……
1010208019,,,
1010208020,花,稽古場の片付け、これで完了っと。/nみんなも寮に戻ってったし、私たちも帰ろっか。,练习场算是收拾好了。/n大家都回到宿舍了，我们也回去吧。
1010208021,望有,はい……。,好……
1010208022,花,……カトリナのこと、やっぱり気になってるんでしょ。/n心配事なら、私にもちゃんと伝えてよ。,……你还是在担心着卡特琳娜对吗。/n既然有所担忧，就稍微向我倾诉一下吧。
1010208023,望有,……主役に抜擢されてから、あの子の熱意は凄まじいです。/n誰にも負けない気迫が漲ってるし、パフォーマンスも上がってる。,……从被选为主角以来，她的热情就一直非常高昂。/n不输于人的气势日渐高涨，表现也在增强。
1010208024,望有,できれば、それに水を差したくない。/nだけど……今のカトリナは、役にのめり込みすぎてる気がする。,如果可以的话，我不想给她泼冷水。/n但是……我觉得现在的卡特琳娜，有些过于沉浸在角色之中了。
1010208025,花,それが不安の原因ね……。/nでも、まだそうだって決まったわけじゃないでしょ？,这就是你不安的原因呀……/n可是，也许不一定就是如此吧？
1010208026,望有,……このまま何事もないなら、それでいいんです。/n舞台のためにも、カトリナのためにも……。,……如果这样下去什么都不会发生就好了。/n无论是为了舞台，还是为了卡特琳娜……
info,录制：ylaie  翻译：null  校对：潮留开,,
title,不协调音,,
