Id,SpeakerName,Phrase,translation
1010205001,ここな,王子様との出会いと別れを経験した人魚姫は、/nきっとこう考えるはずじゃない？,在经历了与王子的相遇和别离后/n美人鱼一定会这样想吧？
1010205002,静香,ここなの意見もわかるけど、私はこう思うの。/n人魚姫があのとき去っていく理由は――,虽然能理解心菜的意见，但我是这样想的。/n美人鱼那时候选择离去的理由是——
1010205003,ぱんだ,いよいよオーディション当日ってことで、/nここちゃんとおシズちゃんはメラメラ燃えてますね～。,终于到了试镜这一天，/n心菜和静静也都斗志昂扬呀~。
1010205004,八恵,ここなさんたちばかり気にしていていいんですか？/nオーディションには私も流石さんもいるのですが……。,一个劲地盯着心菜同学她们真的好吗？/n你试镜的对手可还有我和流石同学呢……
1010205005,ぱんだ,無問題です。/n今回は激カワ人魚ぱんだが全員蹴り落としてやりますよ！,没问题。/n这一次，超可爱人鱼潘达一定会将你们所有人踩在脚下！
1010205006,知冴,ぱんだ……。,潘达……
1010205007,ぱんだ,あん？,啊？
1010205008,知冴,人魚に足はないから、蹴れないよ。,人鱼没有脚，所以踩不了哦。
1010205009,ぱんだ,うっせー！　尾びれで叩き潰す！,烦死了—！那就用尾鳍把你们打倒！
1010205010,ぱんだ,ってことで、ここちゃんも叩き潰すつもりなんでー♪/n簡単に主役を取れると思ってるなら、痛い目見せちゃいますよ！,综上所述，心心也是我将要打倒的目标—♪/n如果你觉得能轻松拿下主角，那可会吃到苦头哦！
1010205011,八恵,見せちゃいます。,会让你吃到苦头的。
1010205012,ここな,そ、そんな……簡単に主役を取れるなんて思ってないよ！,怎，怎么会……我才没觉得能轻松拿下主角！
1010205013,ここな,でも……うん。負けないよ。/n私も主役、取りたいから。,但是……嗯。我不会输给你们。/n我也想要主角。
1010205014,静香,（実際、最近のここなは前よりも圧倒的に演技に集中できてる。,（事实上，相比于以前，心菜最近更加显著地将精力集中于表演之中。
1010205015,静香,　みんなから受けるプレッシャーを、上手に力へ変えられてるんだ）,这是将大家施加的压力，巧妙地转变为自己的力量了吧）
1010205016,静香,（ここなも、ちゃんと大きくなってるんだね。/n　私も、そんなここなが見られて嬉しいよ）,（心菜也确实成长了不少呀。/n能够看到这样的心菜，我也很开心啊）
1010205017,静香,（でも……ここなの近くにいて、/n　同じように大きく成長してるのは、やっぱり――）,（可是……在心菜身边，/n同样取得了飞跃性的成长的人，果然还是——）
1010205018,カトリナ,『覚悟はできたわ。/n　海の魔女、あなたの望みは何？』,『我已做好觉悟。/n海之魔女啊，你的愿望是什么？』
1010205019,一同,……！,……
1010205020,カトリナ,……このシーンの人魚姫の気持ち……/nもっと彼女に近づいて考えなきゃ……。,……美人鱼在这一幕中的感情……/n必须得更贴近她来考虑……
1010205021,静香,あなたよね、カトリナ……！,是你啊，卡特琳娜……！
1010205022,ここな,一瞬で、空気が変わった……。/nカトリナちゃんの人魚姫、すごい……！,仅需一瞬，就完全改变了气氛……/n小卡特琳娜的美人鱼，太惊人了……！
1010205023,ぱんだ,入団オーディションでもカトりんが演じてたシーンだけど……、/nレベルが上がりすぎじゃないですか？,虽然这是卡特琳在入团试镜时就演过的场景……/n是不是等级提高得有点快了？
1010205024,知冴,カトリナの成長……半端ないね。,卡特琳娜的成长……真厉害啊。
1010205025,ジュゴン,キュゥッ！,咕叽！
1010205026,ぱんだ,わっ！？　ジュゴン、いつの間に……？,哇！？儒艮，什么时候……？
1010205027,八恵,きっと、ジュゴンさんもオーディションが気になるんですよ。,一定是儒艮也在关注这场试镜吧。
1010205028,八恵,……私たちも、/n足元を掬われないようにしないといけないかも。,……或许我们，/n也不能大意呀。
1010205029,,,
1010205030,望有,みんな、揃ってるわね？,大家都到齐了吗？
1010205031,一同,はい！,是的！
1010205032,望有,……なら、オーディションを始めるわ。準備して。,……那么，该开始试镜了。做好准备吧。
1010205033,カトリナ,（……大丈夫、今のアタシは……）,（……没事的，现在的我……）
1010205034,カトリナ,（誰よりも、人魚姫になれる！）,（比起任何人都要，更能胜任美人鱼！）
