Id,SpeakerName,Phrase,translation
1010203001,カトリナ,ねぇここな……、/nどうして、そんなにあっさりチャンスを手放せるの……？,我不明白，心菜……/n为什么，你能这么轻易地放弃这个机会呢……？
1010203002,カトリナ,ワールドダイスターになりたいんでしょ？/nだったら、あのスカウトは最高の近道かもしれないじゃない……。,你不是想成为世界大明星吗？/n既然如此，接受他们的挖角很有可能就是最短的捷径，不是吗……
1010203003,カトリナ,（アタシだったら、そんなことできない。/n　もっと迷って迷って……吐きそうなくらい考えて……！）,（如果是我，一定无法如此迅速得出结论。/n而是会更加更加迷茫……苦苦思索到反胃呕吐……！）
1010203004,カトリナ,（……オリンポスに行くって選択をするの？　本当に？/n　アタシに、今のすべてを捨てられる……？）,（……选择前往奥林匹斯？真的要这样做吗？/n我能舍弃现在所拥有的一切吗……？）
1010203005,ぱんだ,おー、なんだかナーバスになってる子がいますよ～？,哦—，这边好像有人变得焦虑了呀~？
1010203006,知冴,ナーバスナーバス……、,焦虑焦虑……
1010203007,知冴,そういえば、今度シーバス釣りに行くんだよね。,对了，过几天我还要去钓花鲈呢。
1010203008,ぱんだ,さっすー、そのダジャレはちょっと……。,流流，你这个冷笑话有点……
1010203009,カトリナ,……バカ話に付き合う気分じゃないんだけど。,……我现在可没心情跟你们开玩笑。
1010203010,八恵,皆さん心配しているんです。/nカトリナさん、あれからずっと難しい顔してますから。,大家都在担心你./n因为卡特琳娜开会以来一直都是这副愁眉苦脸的。
1010203011,ぱんだ,まぁ正直なところ、ぱんだもめっちゃもったいねーとは思います。/nこの大チャンスを逃すとかありえねー！　って感じですよ。,不过说实话，潘达我也觉得非常可惜。/n我也觉得，　怎么能放弃这样的好机会ー！
1010203012,八恵,でも、当のここなさんが決めたことですから。,可是，心菜同学作为当事人就是这么决定的。
1010203013,八恵,私たちは、その選択を受け入れるしかないです。,我们也只能接受她的选择。
1010203014,知冴,マグロではなく、気高きキンメであれ。,并非金枪鱼，而是高洁的金眼鲷。
1010203015,知冴,煮付けも美味しいし、これもひとつの選択だよね。,哪怕只是简单的炖煮也能做得美味，/n这也未尝不是一种选择。
1010203016,ぱんだ,それに～……オリンポスも一目置くここちゃんたちが/nシリウスに残ってくれるのは、いろんな意味で万々歳ですし！,而且呀~……让奥林匹斯青睐的心心她们/n愿意留在天狼星，从各种意义上都帮了大忙呀！
1010203017,カトリナ,……なによ、みんなあっさり切り替えてさ……。/nひとりで考え込んでるアタシがバカみたいじゃない……。,……什么嘛，大家怎么思维转变得这么快……/n这不就显得独自在钻牛角尖的我像个傻瓜一样吗……
1010203018,ぱんだ,カトりんだって、素直に喜んでいいんですよ。/nなんだかんだ、ここちゃんたちが残ったのは嬉しいんでしょ？,卡特琳你就坦率一些，把喜悦表达出来也没问题啦。/n不管怎么说，你也对心心她们留下来感到高兴对吧？
1010203019,カトリナ,そ、そんなこと……！,这，这种事情……！
1010203020,カトリナ,（ないって言いたいけど……ここなたちが残るって聞いてから、/n　すごく安心してるアタシも、確かにいる……）,（无法否认……在我听见心菜她们会留下来时，/n我确实有感到很安心……）
1010203021,カトリナ,（……アタシにもできたんだな……そんな風に思える相手が……）,（……原来我也结识了……能让我如此牵挂的对手呀……）
1010203022,ここな,みんな、遅れてごめーん！,大家对不起，我迟到了！
1010203023,ここな,台本のチェックしてたら、時間過ぎちゃってて……。,在确认剧本的时候，一不小心花了太多时间……
1010203024,静香,だから急ごうって言ったのに……。,我明明都催过你了……
1010203025,静香,ん？　みんな、どうかしたの？,嗯？大家怎么了？
1010203026,一同,……。,……
1010203027,ここな,あ、あわわわ……遅刻しちゃったこと、そんなに怒ってる……？,啊，啊哇哇哇……对我的迟到，这么生气吗……？
1010203028,カトリナ,……はぁ～……ここまで完璧にいつも通りだと、/nこっちばっかり悩んでたのが本気でバカらしくなるわね。,……唉~……既然你们都一如既往，/n只有我在烦恼，那确实像个傻瓜呀。
1010203029,ここな,なんの話……？,你在说什么……？
1010203030,カトリナ,……なんでもないわ。さっさと稽古はじめましょう。/nまずは遅刻したここなの長台詞シーンからスタートね。,……没什么。赶紧开始练习吧。/n就先从迟到的心菜那段长台词的一幕开始。
1010203031,ここな,ええーっ！　あそこ、まだ台詞覚えきれてないよお！,咦ー！我还没完全背熟那一段的台词呢！
1010203032,カトリナ,オリンポスを蹴ってここに残ったんだから、/n弱音なんて吐いてるヒマないんじゃない？,你可是拒绝了奥林匹斯留在这里的，/n怎么还有闲心说泄气话？
1010203033,ここな,うぅ……が、頑張ります……。,呜呜……我，我会努力的……
1010203034,カトリナ,（そうよ……アタシも迷ったりしてる場合じゃない。/n　ここなが横にいるなら、それに負けない輝きを示す！）　,（没错……我不该迷茫下去。/n既然心菜就在身旁，那我也必须释放出不输于她的光辉！）
1010203035,カトリナ,（アタシだって、ワールドダイスターになるんだから！）,（毕竟我也要，成为世界大明星呀！）
info,录制：ylaie 翻译：null  校对：潮留开,,
title,在对手的身旁,,
