Id,SpeakerName,Phrase,translation
2004501001,心菜,こんにちは、ふたりで予約していた、鳳です～。/nって……！,打搅了、我是之前预约了两个人的凤~。
2004501002,历,あらっ？,咦？
2004501003,伊吕波,あれっ！,诶！
2004501004,静香,历さんに伊吕波ちゃん！？,历同学和小伊吕波！？
2004501005,初魅,おや、これはまた珍しいこともあるものだな。,嚯、这可真是稀奇啊。
2004501006,心菜,それに連尺野さんまで！　/n皆さん、どうしてここに？,连尺野同学也在！　/n大家、怎么都来了？
2004501007,千歌,なになに？　心菜ちゃんのお友達？,什么什么 ？小心菜的朋友吗？
2004501008,心菜,う、うん……。/n東京でみんなそれぞれの劇団で役者をしてて……。,啊、嗯……。/n大家都是东京各个剧团的演员哦……。
2004501009,梨子,え、ええと……つまり、/n旅館に来てたお客さんが偶然みんな知り合いってこと？,诶、额……也就是说/n今天来到这旅馆的各位都碰巧是熟人？
2004501010,伊吕波,ま、待ってください！　ま、まさか、/nそちらはAqoursの千歌ちゃんと梨子ちゃんじゃないですか！？,等、等等！ 这、这俩位、/n不正是Aqours的小千歌和小梨子吗！？
2004501011,初魅,黛雅や露比と同じグループのメンバー、ということか？,两位是跟黛雅和露比一个组合的成员、是这样吧？
2004501012,千歌,あっ、はい！　初めまして、Aqoursの高海千歌です！/nこっちは桜内梨子ちゃん！,啊、嗯！初次见面、我是Aqours的高海千歌!/n这边这位是樱内梨子！
2004501013,静香,こんなところで历さんたちに会うなんて……。/n千歌ちゃんたちが知ってて私たちを集めたとか？,没想到能在这种地方见到历同学你们呢……。/n是小千歌你把我们聚起来的吗？
2004501014,千歌,ううん！　まさかお客さんたちが知り合いだったなんて思わなかった！,不是哦！我也没想到你们之间竟然互相认识！
2004501015,千歌,みなさん、旅行ですか？,各位、都是来旅游的？
2004501016,历,私と伊吕波は姉妹旅行に……。,我和伊吕波正在姐妹旅游……。
2004501017,初魅,私は脚本づくりの息抜きに。,我是写剧本期间出来透个气。
2004501018,伊吕波,心菜ちゃんたちは？,小心菜你们呢？
2004501019,心菜,私と静香ちゃんも、休演日だから旅行に来たの。,我和小静香、放假就出来旅游了。
2004501020,静香,じゃあみんな、それぞれの理由で内浦に来たってこと？/nすごい偶然ね。,那就是说、我们皆出于不同的理由而来内浦的吗？/n太巧了吧。
2004501021,千歌,うんうん！　でも、すっごく素敵な奇跡だよ。,嗯嗯！  这简直、就是奇迹啊。
2004501022,黛雅,あら。/n善子さんを迎えに行っている間に、なにやら騒がしいですわね。,哦。是在接善子同学的时候、惹了什么乱子是吧。
2004501023,露比,历さん、伊吕波ちゃん、何かあったの――/nって、初魅さん！？,历小姐、小伊吕波、怎么了/n咦、初魅小姐！？
2004501024,初魅,おや、一週間ぶりくらいか？/n黛雅も露比も、相変わらず名前以上の美しさだな。,噢、一周没见了啊？/n黛雅还有露比、你们如名字般出色的美貌依然未变。
2004501025,露比,ピギィッ！　あ、ありがとうございますっ…！,呃！ 谢、谢谢…！
2004501026,善子,わっ、露比！？　曲がり角で立ち止まらないで！/nぶつかるところだったじゃない！,哇、露比！？别在拐角处发呆啊！/n差点就撞到了！
2004501027,静香,ま、まだだれか来るの……？,又、又有人来了……？
2004501028,心菜,えっ、ええと、まず！　みんなで自己紹介しましょう！,额、唔、总之！先介绍一下吧！
2004501029,心菜,じゃあ、ええとこちらの5人が、Aqoursのメンバーの、/n千歌ちゃん、梨子ちゃん、黛雅さん、露比ちゃん、善子ちゃん。,那、这边五位是Aqours的成员、/n小千歌、小梨子、小黛雅、小善子。
2004501030,千歌,うん！　本当はAqoursは９人なんだよ。,嗯！其实Aqours有九个人来着。
2004501031,千歌,そうだ、みんなも呼べば――,对了、把大家叫过来
