Id,SpeakerName,Phrase,translation
2004401001,ここな,よし、これで今日のお買い物は全部かな？/n静香ちゃん、チェックリストはどう？,好啦，今天该买的东西都买齐了吧？/n小静香，购物清单还有什么？
2004401002,静香,洗剤も買ったし、替えの歯ブラシも買ったから……。/nうん。大丈夫じゃないかしら。,洗涤剂也买了，新的牙刷也买了……/n嗯。应该没问题。
2004401003,ここな,やったあ！　じゃあ、買い出し完了っと。,太好啦！总算买齐了。
2004401004,ここな,今日はあんまり大荷物じゃなくてよかったね。,还好今天不需要买什么重物。
2004401005,静香,ええ。新人の静香にはパシられてもらう、/nなんて流石は言ってたけど……。,是啊。虽然流石她说……/n要让身为新人的静香跑腿，这样的话。
2004401006,ここな,ふふ、もともと私たちの買い出し当番なだけだもんね。/n流石ちゃんなりに、静香ちゃんのことお祝いしてくれてるのかも。,呵呵，可是今天本来就轮到我们出门采购呀。/n这大概就是流石欢迎小静香你的方式吧。
2004401007,静香,だったらもっとストレートでいいじゃない。/nそれに、もう公演初日からずいぶん経つのよ？　面白がってるだけよ。,那把话说得更直白点不好吗。/n而且，自从我演出以来也过了很久了吧？我看她只是想捉弄我。
2004401008,ここな,そうかな？　でも、それってふたりで考えた『静香ちゃんデビュー計画』が/n上手くいったってことかも？　,有吗？可是，这不就说明了/n她们俩制订的『小静香出道计划』进行得很顺利吗？
2004401009,ここな,新人扱いってことは、/n静香ちゃんもすっかりシリウスの役者の一員ってことだよ。,把你当作新人看待，/n也就意味着小静香你现在已经是天狼星的演员中的一员啦。
2004401010,静香,まあ……そうね。/n役者になったっていうのは、まだ慣れないけど。,嗯……有道理。/n只是，我还没有习惯作为演员的身份。
2004401011,ここな,えぇっ！？　毎日一緒に稽古したり、舞台に立ったりしてるのに！,什么！？我们明明每天都一起练习，一起站在舞台上欸！
2004401012,静香,だって、本当にこんなことになるなんて思ってなかったんだもの。,可是，我真的没想到事情会变成这样。
2004401013,静香,ああ、ええと、計画のことを疑ってたって意味じゃないんだけど……。,该怎么说呢，我当然没有怀疑那个计划的意思……
2004401014,ここな,わかってる。/nふふ、私もシリウスに合格したときはしばらく同じような気持ちだったもん。,我知道。/n哼哼，毕竟我刚进天狼星时，也是和你现在差不多的心情嘛。
2004401015,静香,……ええ。,……是啊。
2004401016,ここな,でもだからなのかな？　『今度の連休は、稽古もなしにするから/nふたりで息抜きしてきたら？』なんて、柊さんたちも突然だよね。,不过，柊姐她们突然说『这次放长假不用练习/n不如你们俩去放松放松？』，可能也是因为这个缘故吧。
2004401017,静香,主演ふたりをねぎらうため、って言ってたけど、/n来週急になんて言われても困っちゃうわよね。,虽说是为了犒劳身为主演的我们，/n不过突然告诉我们下周放假也很头疼啊。
2004401018,ここな,うん。ふふ、静香ちゃんとふたりっきりで旅行かぁ。,嗯。呵呵，要独自和小静香两人旅行啊。
2004401019,ここな,どこがいいかな？　青森？,去哪里好呢？青森？
2004401020,静香,それじゃ帰省じゃない？,那不就成了返乡了？
2004401021,ここな,そっかぁ。/nでも、海に行くのは『悪魔の友人』みたいでいいかなって思ったの。,对哦。/n可是，我觉得去海边很好呀，很有『恶魔的朋友』的氛围。
2004401022,静香,それはそうかも。,好像是这样。
2004401023,静香,じゃあ、旅行に行くならどこか海がきれいなところにする？,不如我们这次旅游就去海景漂亮的地方？
2004401024,ここな,海がきれいなところかぁ。,海景漂亮的地方啊。
2004401025,ここな,……沖縄とか？　あっ、ハワイもいい！　バカンスだよ、バカンス！,……比如说冲绳？啊，还有夏威夷也不错！去度假啦，度假！
2004401026,？？,あれぇ？　駅は……。,咦？车站是在……
2004401027,静香,ここな、二泊三日でハワイに行くつもり？,心菜，你是打算用三天的假期去夏威夷嘛？
2004401028,ここな,確かに！　二泊三日じゃ行けないかぁ……。,的确！就三天去不成啊……
2004401029,？？,ん～、こっちかな！,嗯~，是这个方向吗！
2004401030,ここな,あっ、あの子、なんか落としたよ！,啊，那个女孩子好像落下东西了。
2004401031,ここな,お～い、そこのお嬢さ～ん！,喂~，那边的小姐姐~！
2004401032,静香,パスケース、落としたわよー！,你把卡包落下啦·—！
2004401033,？？,えっ！？,欸！？
2004401034,静香,このパスケース、あなたの？　/nさっき、走り出したとき落としてたわよ。　,这卡包是你的？/n你刚才跑起来的时候把它落下了。
2004401035,？？,あっ！　本当だ！/nありがとうございます！,啊！真的欸！/n非常感谢你们！
2004401036,ここな,いえいえ、すぐ届けられてよかった！,没事没事，幸好能当场交还给你！
2004401037,ここな,どこか、お出かけですか？,你这是要去哪？
2004401038,？？,はいっ。ホールを探してたんですけど、,我在找一座歌剧院，
2004401039,？？,早く着いたので観光してたら迷っちゃって……。,因为我来得比预定的时间还早，在这附近观光了一会，就迷路了……
2004401040,静香,地図とかあるの？,你有地图吗？
2004401041,？？,ばっちり！　えーと、この場所なんです！,当然！嗯—，就是这个地方！
2004401042,ここな,あっ、ここかぁ！,啊，是这里啊！
2004401043,ここな,歩くと結構あるし、電車で行ったほうがいいかも？,得走很长一段路，乘电车去比较好吧？
2004401044,静香,そうね。,对呀。
2004401045,静香,浅草駅ならここからすぐ近くだし、案内する？,浅草站就在附近，需要我们带路吗？
2004401046,千歌,本当ですか！？　ありがとうございます！,真的吗！？非常感谢！
2004401047,千歌,私、高海千歌って言います。おふたりは？,我叫作高海千歌。请问你们是？
2004401048,ここな,鳳ここなです！　こっちは、静香ちゃん。,我是凤心菜！她是静香。
2004401049,ここな,千歌ちゃんは、今日は演劇を観に来たの？,小千歌是要去看戏剧吗？
2004401050,千歌,ううん、友達がピアノの演奏会に出るから、/n招待してもらったんです。,不，是我的一个朋友要在钢琴演奏会上表演，/n她邀我来看演出。
2004401051,ここな,ピアノの演奏会……！　かっこいい響き……！,钢琴的演奏会……！听上去好帅气……！
2004401052,静香,あら、役者だって十分かっこいい響きでしょ？/nさっきまで『ふたりでシリウスの役者だ』ってあんなに喜んでたじゃない。,哎，难道演员听上去不够帅气吗？/n明明刚才还一脸高兴地说着『我们俩都是天狼星的演员啦』这样的话。
2004401053,千歌,えっ、ふたりは役者さんなの！？　すごい！,欸，你们是演员吗！？太厉害了！
2004401054,ここな,えへへ、そう言われると照れちゃう。/nちょうど私たちが主演の舞台をやってて、もうすぐ千秋楽になるんだ。,欸嘿嘿，被你这么一说有些难为情呀。/n由我们主演的演出刚结束，舞台已经终演了。
2004401055,千歌,主演……！　千秋楽……！　かっこいい！/n私は、静岡にある高校でスクールアイドルをしてるの。,主演……！终演……！好帅气！/n我在静冈的一所高中里当学园偶像。
2004401056,静香,スクールアイドル？,学园偶像？
2004401057,ここな,学校で、アイドル活動をしてるってことかな？/nアイドルって、大きなライブ会場で歌ったり踊ったりする、あの？,是指在学校里从事偶像活动吗？/n偶像，是在很大的舞台上唱唱跳跳的？
2004401058,千歌,そう！　学校のみんなと一緒にAqoursってグループで活動してるんだ。/nいろんな曲を作って、歌ったり踊ったり。,对！大家在学校里组成一个叫作Aqours的团体开展活动/n创作各色各样的歌曲，一边唱歌，一边跳舞。
2004401059,ここな,自分たちで曲も作ってるの！？　すごいねえ。,你们自己作曲！？真了不起。
2004401060,千歌,えへへ、ありがとう。/nふたりは？　今日もお稽古とかあるの？,欸嘿嘿，谢谢。/n你们俩呢？今天有练习吗？
2004401061,ここな,今日はないんだ。だからお買い物中。,没有。所以我们才出来买东西。
2004401062,ここな,ふふ、でも明日はあるし、結構忙しくしてるかも。,哼哼，不过明天的练习安排说不定会很紧凑哦。
2004401063,静香,ま、そのせいでねぎらいなんて話も出てるわけだけど。,但也因此得到了犒劳啦。
2004401064,千歌,ねぎらい？,犒劳？
2004401065,ここな,うん。丁度、来週の連休に舞台のお休みをもらったんだ。/nだから、ふたりでどこかにお出かけしようって話をしてて。,嗯。正好我们下周放长假，剧院也暂时歇业。/n所以，我们俩正商量着要去哪里旅游呢。
2004401066,静香,舞台に海が出てくるから、海がきれいなところがいいかもって/n言ってたところなの。,因为我们的演出与大海有关/n就想去个海景比较漂亮的地方旅游。
2004401067,千歌,海！？/n私、海ならおすすめの場所があって――,海！？/n如果要看海，我有个推荐的去处——
2004401068,千歌,そうだ！　連絡先、おしえてくれないかな？,对了！能告诉我你们的联系方式吗？
2004401069,千歌,地図とか、写真とか送れたほうが便利だし！,这样我给你们发起照片和地图也更方便吧！
2004401070,ここな,たしかに！　ええと、じゃあ私から送るね。,有道理！等等，我发给你。
2004401071,千歌,うん！/nじゃあ、私からも……。,嗯！/n那么，我也……
2004401072,千歌,って、わあ！　もう電車の時間！,哇！不对！电车已经到站了！
2004401073,千歌,ごめんね、行かなくちゃ！,对不起，我得走了！
2004401074,ここな,大丈夫！/nまた困ったら遠慮なく連絡してね！,没事！/n如果又遇上了什么麻烦就联系我，不要顾虑哦！
2004401075,千歌,ありがとう！　じゃあ、また連絡するね！,谢谢你！那，有机会再联系！
2004401076,ここな,……ふふ。とっても賑やかな女の子だったね。/n明るくて元気で、つい色々話しちゃった。,……呵呵。是个很活泼的女孩子啊。/n开朗而充满活力，不由得就跟她说了这么多话。
2004401077,静香,そうね。/nほら、ここな。しりうす湯に戻りましょう。,对呀。/n走吧，心菜。回天狼星泡澡吧。
2004401078,ここな,あっ、うん！,啊，嗯！
2004401079,,,
2004401080,,,
2004401081,ここな,ただいま～。,我回来了~。
2004401082,静香,ここな、携帯鳴ってる。,心菜，你的手机在响。
2004401083,ここな,えっ？　あっ、本当だ！/nえーと……千歌ちゃんからだ！,欸？啊，真的欸！/n我看看……是小千歌发的消息！
2004401084,ここな,『今日はありがとう！　さっきの海の件だけど、/n　私の住んでる町にすっごく素敵な砂浜があるんだ！』だって。,说是『今天谢谢你们帮忙！关于我方才所说的海景/n在我所居住的城市里，有一片非常美丽的沙滩！』
2004401085,,,
2004401086,千歌,あっ、ここなちゃんから返事来た！/n『そうなの？　ぜひ教えてほしいな』だって、梨子ちゃん！,啊，小心菜回复了！/n『真的吗？请务必告诉我更多』小梨子快看！
2004401087,梨子,もう、時間ギリギリに『着いた』って連絡して来たと思ったら……。/nさっき言ってた、浅草で会ったっていう子たちの話？,真是的，直到最后关头才发来『到了』的信息，我还以为发生什么事了呢……/n这就是你刚才说的，在浅草遇见的那些女孩子？
2004401088,千歌,そう！　海に行きたいって言ってたから、内浦を紹介したんだ。,没错！因为她们说想去看海，我就向她们推荐了内浦。
2004401089,千歌,ふたりは近くの劇場で役者さんをしてるんだって。,她们俩似乎是附近的剧院里的演员。
2004401090,梨子,役者って、舞台に出て演劇をしてるってこと？/nすごい。ちょっと観てみたいかも。,演员，就是站在舞台上表演戏剧的那些人？/n太强了。我有点想去亲眼看看。
2004401091,千歌,だよねだよね！,对吧对吧！
2004401092,千歌,『友達も、ここなちゃんたちの舞台観てみたいって』っと。送信！,『我的朋友也说想看小心菜你们表演的舞台』好了。发送！
2004401093,梨子,えっ！？　送っちゃったの！？,什么！？你把消息发过去了！？
2004401094,千歌,うん！　あっ、曜ちゃんたちにも聞いてみたほうがよかったかな？/n――って、返事来た！　『招待席、お願いしてみるね』だって！,嗯！啊，是不是也该问问小曜？/n——她回复了！说是『我去问问还有没有嘉宾席』！
2004401095,梨子,えぇ～！？,欸~！？
