Id,SpeakerName,Phrase,translation
2004404001,ダイヤ,ええと、劇団電姫、ですわよね。/nげ、き、だ、ん……でんき、検索。,嗯，剧团电姬，没弄错吧。/n jutuan……dianji，搜索。
2004404002,ルビィ,あった？　お姉ちゃん。,找到了吗？姐姐。
2004404003,ダイヤ,劇場の名前は劇団名と違ってますのね。/nややこしいですわね……ええと、劇場名は……。,剧场的名字跟剧团的名字不一样啊。/n真麻烦……嗯，剧场名叫……
2004404004,ルビィ,早く行かないと開場時間になっちゃうかなぁ。/nグッズとかもね、色々あるんだって。,再不快点开场时间都要过啦。/n听说会卖很多周边呢。
2004404005,ダイヤ,ええ。スクールアイドルの聖地、秋葉原で話題の劇団とあれば、/n確認しないわけにはいきませんわね。,没错。既然在学园偶像的圣地，秋叶原中有一个广受讨论的剧团，/n当然必须亲自确认一番才行。
2004404006,ダイヤ,――って、ルビィ、あぶない！,——不对，露比，危险！
2004404007,？？,わっ！？,哇！？
2004404008,ルビィ,わぁっ！　ぶつかっちゃった！,哇啊！撞到了！
2004404009,ルビィ,ご、ごご、ごめんなさいっ！,对，对不起！
2004404010,？？,い、いえお気になさらず……。,请，请不要介意……
2004404011,ダイヤ,あら、なにか落とされましたわよ。/nキーホルダー？　ってこれ……。,咦，掉了什么东西。/n钥匙圈？等等，这是……
2004404012,ルビィ,劇団電姫、って書いてある！/nってことは、もしかして……。,上面写着，剧团电姬！/n也就是说，莫非……
2004404013,電姫オタク？,えっ！？　あらっ。うふふ、……失礼いたしました、/nこれはその、私が劇団電姫オタクとか、大ファンとかではなくてですね……。,欸！？哎呀。唔呼呼，……失礼了，/n这是，那个，其实我并不是剧团电姬的狂热粉丝……
2004404014,ルビィ,あっ、あのっ！　ルビィたち、劇団電姫の劇場を探してるんです。/nだから、その……。,啊，请问！我们正在找剧团电姬的剧场/n所以说……
2004404015,ダイヤ,よろしければ、劇場までの道を教えていただけないでしょうか？/n申し遅れましたが、わたくしは黒澤ダイヤ。こちらは妹のルビィです。,如果可以的话，可以帮我们指路吗？/n抱歉没有自我介绍，我是黑泽黛雅，她是我的妹妹露比。
2004404016,電姫オタク？,あっ、あら～……ご丁寧にありがとうございます。/nですが、私もあまりこの辺りには詳しくなくて……。,啊，哎呀~……谢谢你们这么客气。/n可是，我也不太了解这附近的路……
2004404017,電姫オタク？,その、電姫空間？　もどこにあるのか、ちょっと……。,那个，叫电姬空间？的剧场具体在哪里，我也有点……
2004404018,ダイヤ,……。/nわたくしたち、まだ劇場の名前は言っていなかったと思いますけれど。,……/n我们好像还没说剧场的名字吧。
2004404019,電姫オタク？,そ、そうでしたか！？,是，是这样吗！？
2004404020,電姫オタク？,うふふ、その、風の噂で聞いたことがあったと言いますか～……。,唔呼呼，那就，可能是我把风声搞混了吧~……
2004404021,ルビィ,じいっ……。,盯……
2004404022,電姫オタク？,……。,……
2004404023,ルビィ,じい～……。,盯~……
2004404024,電姫オタク？,……わかりました！　観念いたします。,……我知道了！请放过我吧。
2004404025,電姫オタク？,これから私もその劇場に向かうところでしたから、ご案内いたします。,我也正要去那个剧场，就让我给你们带路吧。
2004404026,,,
2004404027,善子,劇場って……ここ？　案外小さいのね。/n舞台、すぐ近くじゃない……。しかも、本当に招待席だし。,剧场是在……这里？出奇地小啊。/n舞台就近在眼前……而且，也真的是嘉宾席。
2004404028,善子,限定復活上演『アラビアンナイト』か……。/nなんとなく話は知ってるやつでよかった……。,限定重演的『一千零一夜』啊……/n还好是我听说过的故事……
2004404029,ダイヤ,まさか、道案内をしていただいたうえに、/n席まですぐ近くだなんて。こんな偶然あるものですのね。,没想到，你不但帮我们带了路，/n我们的座位还离得这么近。世上还有这种巧合啊。
2004404030,電姫オタク？,え、ええ、そうですわね～……。/n本当に、こんな偶然、あるものですのね～……。,呃，嗯，对呀~……/n还有这种巧合啊~……
2004404031,電姫オタク？,（回替わり演出担当が叶羽さんだったらどうしましょう……。/n　おふたりのすぐそばで歓喜に震えるわけにはいかない……）,（要是这次的演出担当是叶羽同学该怎么办呀……/n又不能在她们俩旁边兴奋地颤抖……）
2004404032,電姫オタク？,（復活公演限定の追加演出や、演出変更も十分考えられる……。/n　何が来ても、無言で耐えるしかないということですわね……！）,（很有可能存在重演限定的追加演出，或是演出变更……/n看来无论发生了什么，都只能默默忍耐啊……！）
2004404033,ルビィ,だ、大丈夫ですか？/nさっきから、ちょっと震えてますけど……。,你，你没事吧？/n从刚才开始就一直在发抖……
2004404034,電姫オタク？,えっ、ええ！/nさあほら、始まりますわよ。,没，没事！/n快看，要开始了。
2004404035,,,
2004404036,善子,（始まった！）,（开始啦！）
2004404037,,,
2004404038,いろは,『この街の人間は下を見ない。/n　喉をからして、商売にのめり込む』,『这座城市的人都不会低头/n就算喉咙喊干了也要继续进行买卖』
2004404039,いろは,『誰も俺のことなんか見えてない。俺の名前も、誰も知らない。/n　だけど、俺はこの街が好きだ』,『谁都不会把我这样的人放在眼里。我的名字也不为人知。/n但我喜欢这座城市』
2004404040,いろは,『必死に生きる人々。夜には音楽に酔いしれ甘い香りと笑い声が聞こえてくる。/n　ほら、今夜も始まる！　アラビアン・ナイトが！』,『这里有着拼尽全力生活的人们。晚上能听到陶醉于音乐而发出的香甜笑声。/n好了，今夜也开始了！一千零一夜！』
2004404041,,,
2004404042,善子,（いろは！？/n　駅で会った時と、全然違う……！）,（伊吕波！？/n和我在车站时见到的她，完全不一样……！）
2004404043,暦,（はぁ～～～～！！　アラビアンナイトといえばこれ！　この口上ですわ！　/n　我が妹ながら、なんと凛々しく愛らしいアラジン……！）,（哈啊~~~~！！说到一千零一夜！就得是这种口吻呀！/n不愧是我的妹妹，多么凛然又惹人喜爱的阿拉丁……！）
2004404044,ルビィ,すごい……！,好厉害……！
2004404045,,,
2004404046,電姫オタク？,はぁ、はぁ……。相変わらず、素晴らしい舞台でしたわ……。/n何度再演しようと、この良さは尽きることのない永遠……。,哈，哈……依然是如此精彩的表演啊……/n无论重演多少次，都绝不会耗尽它永恒的美……
2004404047,ルビィ,だ、大丈夫ですか……？/n息、上がっちゃってるみたい……。,没，没事吧……？/n你的呼吸，好像有点急促……
2004404048,電姫オタク？,えっ、ええ。まあ、その……。/nやはり観劇というのは体力を使うものですから……。,没，没事。只是，那个……/n观看戏剧果然很耗费体力呀……
2004404049,ダイヤ,そこまで息が上がるかはさておき、たしかに素晴らしい舞台でしたわね。/nお芝居に加え、歌にダンスにと楽しませていただきました。,这确实是精彩得足以让人喘不过气的表演呢。/n不只是故事，歌和舞蹈也让我看得很享受。
2004404050,ルビィ,う、うん……！/n元のお話はあんまり知らないけど、とっても楽しかった。,嗯……！/n虽然不太了解原作的故事，但还是看得很开心。
2004404051,電姫オタク？,そうなんですわよ！　『アラビアンナイト』の物語としての魅力を伝えながら/n観客を楽しませる、あの技量……！,对吧！不仅充分表现了『一千零一夜』这个故事的魅力/n还能让观众享受的本领……！
2004404052,電姫オタク？,よ、よろしければこのあとお茶などいかがですか？/nこの素晴らしさを語らずに帰るなんて、ありえませんわよね……！,不，不介意的话我们待会去喝一杯茶吧？/n如果不将这份美好之处诉诸话语就回去，那简直是不可理喻……！
2004404053,,,
2004404054,電姫オタク？,そう、そうですわよね！　レイラ姫に言い寄るアラジンを見守る魔人……！/nあそこの動きは演じている叶羽さんのアドリブなんです！,对吧！向蕾拉公主求爱的阿拉丁和守护着阿拉丁的魔人……！/n那个动作其实是叶羽同学的即兴演出哦！
2004404055,電姫オタク？,今回は限定復活公演でしたが、『アリス』などを経て変化した叶羽さんの/n繊細な演技がこれまでのどの公演よりも素晴らしく――,这次的限定再演，经过『爱丽丝』等等的磨练，/n叶羽同学细腻的演技相比于之前变得更加出色了——
2004404056,ダイヤ,（喋り出したら止まらないですわね、この方……）,（这人一说起话来就没完没了啊……）
2004404057,電姫オタク？,ああでも、今日一番私を撃ちぬいたのはやはりいろはさんでしたわ！/n終盤で美兎さんが躓いてしまった時、スマートに腰を支えたあの機転！,啊不过，今天最能打动我的还是伊吕波！/n尤其是在故事的尾声，美兔被绊倒时，迅速地搂住她的腰的临机应变！
2004404058,ルビィ,（いろはさん、いろはさん、ええと……。/n　買ったパンフレットにたしか名前が……）,（伊吕波，伊吕波，呃……/n我买的小册子上好像有这个名字……）
2004404059,ルビィ,あっ、あった。/nえーと……千寿いろはさん。,啊，有了。/n嗯……千寿伊吕波。
2004404060,電姫オタク？,そのパンフレットのお写真！　それも素晴らしいですわよね！/nまつげの一本、肌のキメ、どこをとっても完璧でまさに珠のよう……！,这张小册子上的照片也非常棒呀！/n细长的眼睫毛，皮肤的纹理，简直就如宝石一般完美无缺……！
2004404061,ダイヤ,……あの、そういえばあなたの/nお名前をお伺いしていなかったかと思うのですが。,……这么说来，/n我们好像还没问过你的名字。
2004404062,電姫オタク？,えっ！？　あらっ。うふふ……失礼いたしました、/nですが私、名乗るほどのものでは……。,欸！？哎呀。唔呼呼……这可真是失礼了，/n但我并不是什么值得一提的人物……
2004404063,ダイヤ,じい……。,盯……
2004404064,電姫オタク？,うぐっ……。,咕……
2004404065,ダイヤ,じい～……。,盯~……
2004404066,暦,～～～っ……千寿暦と申します……。,~~~呜……我叫千寿历
2004404067,ルビィ,あれっ？　千寿って……。/nさっき言ってた、いろはさんと同じ？,咦？千寿不就是……/n跟刚才我们说的伊吕波同一个姓氏？
2004404068,暦,い、いえ～……。/nその……ぐ、偶然ってあるものですわね～……。,不，不是~……/n那个……也，也有这种巧合啦~……
2004404069,ダイヤ,千寿、なんて名字あまり多くはないと思いますけれど。/nまさか……わたくしとルビィと同じ、姉妹……？,我倒觉得千寿这个姓氏不多见。/n莫非，就像我和露比一样，你们是姐妹……？
2004404070,暦,内密にしてくださいまし！/n……実の姉がこんな……いろはさんも恥ずかしいでしょうし……。,请你们务必要保密！/n……自己的亲姐姐居然是这副样子……伊吕波也一定会觉得很难堪……
2004404071,ダイヤ,内密にするのは構いませんけれど、/nそもそもどうして――,要我们保密倒是无妨，/n说到底你为什么——
2004404072,？？,おや？　そこにいるのは暦か？,哎呀？是历吗？
2004404073,暦,あ、あなたは――！,你、你是——！
