Id,SpeakerName,Phrase,translation
2004405001,初魅,隣、失礼するぞ。,打扰了，我要坐在旁边了。
2004405002,ルビィ,ピギ！　は、はいっ！　どうぞ！,呀！ 好，好的！ 请坐！
2004405003,初魅,どうしたんだ？　/n今日は見慣れない顔ぶれと一緒なんだな、暦。,怎么了？ /n今天和没见过的人在一起呢，历。
2004405004,初魅,こんな美少女たちと楽しいお茶会を開催するのなら、/n私にも一言くらい声をかけてくれたらいいのに。,既然和这样的美少女们在一起开心地开茶会，/n明明也叫上我就好了。
2004405005,ダイヤ,び、美少女！？,美、美少女！？
2004405006,暦,どうしたんだはこちらの台詞ですわよ、初魅さん。/n勝手に席に座るだなんて、マナー違反ではありませんか？,我才想问怎么了，初魅小姐。/n竟然随便地坐下来，不是违反了礼仪吗？
2004405007,初魅,おいおい、固いことを言うな。/n次の舞台の脚本を考えに来ていたんだが、なかなか良い案が思いつかなくてな。,喂喂，别这么死板。/n我是来考虑下一个舞台的剧本的，但是怎么也想不出好的点子。
2004405008,暦,（焦りました……。いろはさんに関する追及を逃れられてなによりです。/n　……今は嵐のごとく現れた、初魅さんに感謝ですわ……）,（我着急了……能逃过跟伊吕波有关的话题比什么都好。/n ……要感谢刚才像暴风雨一样出现的初魅小姐啊……）
2004405009,初魅,私は連尺野初魅。Edenという劇団を取り仕切っている。,我是连尺野初魅。掌管着叫做Eden的剧团。
2004405010,初魅,ふたりは？　こんな美少女を私が知らないなんてことはないと思うのだが……。,你们两个是？ 没想到竟然有我不认识的美少女……
2004405011,ダイヤ,……黒澤ダイヤですわ。/n静岡県の高校でAqoursというスクールアイドルをしています。,……我是黑泽黛雅。/n在静冈县的高中做着叫Aqours的学园偶像。
2004405012,ルビィ,く、黒澤ルビィですっ。/nお姉ちゃんたちと一緒に、Aqoursとして活動しています。,我，我是黑泽露比。/n和姐姐她们一起作为Aqours活动。
