Id,SpeakerName,Phrase,translation
2004505001,千歌,……ここなちゃん。/n静香ちゃんのこと、本当によかったの？,……小心菜。/n让小静香就这么走了真的好吗？
2004505002,心菜,うん。静香ちゃんがああ言うなら、/nついて行かない方がいいのかなって。,嗯。既然她都那么说了，/n我觉得还是不要打扰她比较好。
2004505003,千歌,……。,……
2004505004,心菜,あはは、ごめんね。/n心配かけちゃってるよね。,啊哈哈，对不起。/n让你操心了。
2004505005,心菜,本当は、私も心配だなって思ってる。/nだけど……。,其实，我也很担心她。/n可是……
2004505006,千歌,……だけど？,……可是？
2004505007,心菜,……静香ちゃんは私に弱いとこ全然見せないんだ。,……小静香从来不会向我露出软弱的一面。
2004505008,心菜,私は静香ちゃんに甘えてばっかりなのにね。,明明我总是受她关照。
2004505009,心菜,……だからこそ、静香ちゃんは私に甘えられないのかもしれないけど。,……虽然，这也许正是她不会试图依赖我的原因。
2004505010,千歌,そっか。/n……ちょっぴり、寂しいね。,这样啊。/n……听上去有些寂寞呀。
2004505011,心菜,そうだね。/nでも、静香ちゃんがそうしたいなら、尊重したいんだ。,对呀。/n可是，既然小静香要这样，我也想尊重她的意愿。
2004505012,千歌,……うん。,……嗯。
2004505013,,,
2004505014,静香,……。,……
2004505015,梨子,見つけた、静香ちゃん。,找到你啦，小静香。
2004505016,静香,えっ？　……梨子ちゃん？/nどうしたの？　ここなに一緒に私を探してって言われた？,欸？……小梨子？/n怎么了？是心菜让你来找我的吗？
2004505017,梨子,ううん。私ひとりで勝手に来たの。,不。我是自作主张过来的。
2004505018,梨子,ごめんね、考え事してる時に。,对不起，在你思考的时候打扰你。
2004505019,梨子,ずっと何か、悩んでそうだったから。/nもし、力になれることがあればと思って。,因为你似乎一直有所烦恼，/n我想，我说不定能帮得上你的忙。
2004505020,静香,ああ、……少し自分の考えを整理したかっただけなの。/n急に出て行ってごめん、みんなを驚かせちゃったわよね。,啊……我只是想稍微整理一下自己的思绪。/n抱歉，突然离席让你们担心了吧。
2004505021,梨子,大丈夫。ここなちゃんが落ち着いてたし、/n私は東京で会った時からちょっぴり心配してたから。,没事的。小心菜还算平静，/n而我自从在东京遇见你们以来，就一直有些担心你的状况。
2004505022,梨子,ちょうどいいタイミングかもって、みんなに嘘ついて追いかけてきちゃった。,觉得现在时机正好，我就骗过大家偷偷追出来啦。
2004505023,静香,……そっか、ありがとう。,……这样啊，谢谢你。
2004505024,静香,でも、今の私は悩んでいるっていうより、戸惑ってるんだと思う。,可是，我觉得我现在与其说是在烦恼，不如说是在迷茫。
2004505025,梨子,戸惑ってる？,迷茫？
2004505026,静香,うん。,嗯。
2004505027,静香,私は、『悪魔の友人』で舞台にデビューした。/n念願だった、ひとりの役者として、ステージに立った。,我在『恶魔的朋友』的演出中首次亮相。/n如愿以偿地作为演员站在舞台上。
2004505028,静香,カーテンコールで拍手を浴びるたびに、/nすっごく満たされた気持ちになるの。,每当舞台谢幕时，我沐浴在观众的掌声中，/n总会感到分外满足。
2004505029,静香,今日みたいに、周りの人たちも祝福してくれて、/nここなも、自分のことみたいにずっとはしゃいでる。,像今天这样，被周围的人祝福，/n心菜像是自己被夸奖般，一个劲地闹腾着。
2004505030,静香,夢が叶ったんだ、思い描いてた未来が本当に来たんだって/n嬉しいのに――,梦想实现了，我曾在心中描绘的未来终于成为了现实/n我本应感到高兴才对——
2004505031,梨子,……のに？,……可是？
2004505032,静香,……本当にいいのかなって思っちゃう。,……我还是会禁不住去想，这样真的好吗。
2004505033,梨子,……いいのかな、って？,……你的意思是？
2004505034,静香,こんなに幸せでいいのかな、とか。/nもっとやらなくちゃいけないことがあるんじゃないか、とか。,就是说，我真的可以这么幸福吗？/n是不是还有许多亟待我去解决的问题呢。
2004505035,静香,私は、ずっとここなのための演技をしてきたから、/n私が評価されてるって、まだ全然実感がなくて。,我一直以来都只为心菜一个人而表演，/n所以，对自己的表演会被众人审视，我至今没有丝毫实感。
2004505036,静香,たまに、すごく不安になる。/n諦めたくない、って思ってた夢が、せっかく叶ったのに。,有时，我会感到非常不安。/n明明我此前从未想过要放弃的梦想，现在终于实现了。
2004505037,梨子,……。,……
2004505038,静香,あはは、ごめんね。/n海を見てたから、アスモデウスに引っ張られちゃってるのかも。,啊哈哈，抱歉。/n也许是看着海，不由得就想起了阿斯摩太吧。
2004505039,梨子,ううん。気にしないで。/n夢が叶うとびっくりしちゃう気持ちは、私もわかるから。,没事的，不用在意。/n梦想实现时反而会错愕不已，这种心情我也能理解呀。
2004505040,静香,……。,……
title,第零步,,
info,翻译：null  校对：潮留开,,
