Id,SpeakerName,Phrase,translation
2004403001,いろは,とうちゃーく！/nふあぁ、公演前に買い物と思って早起きしたものの……さすがに眠いですね。,到啦—！/n呼，虽说想要早起在公演前去买东西……果然会很困啊啊。
2004403002,いろは,でも、おかげでじっくり探す時間は取れそうですし。/nいざ、蕾さんに教えてもらったあのお店に……。,不过，也因此得到了充足的时间来挑东西。/n那么，就前往蕾同学告诉我的那家店……
2004403003,？？,……。,……
2004403004,いろは,……ん？,……嗯？
2004403005,？？,……こっち？　いや、こっちかも。,……这边？不对，好像是那边。
2004403006,？？,もう、地図アプリなんて全然当てにならないじゃない……。,唉，地图app根本派不上用场嘛……
2004403007,いろは,んん～……？,嗯嗯~……？
2004403008,？？,なにこれ、この細い道行けってこと？　/nこんな道通って大丈夫なの……？,这又是哪，要我穿过这么窄的巷子？/n这种路真的能走吗……？
2004403009,いろは,あの、お困りですか？,请问，你遇到什么麻烦了吗？
2004403010,？？,ひゃあ！？,咿呀！？
2004403011,いろは,わわわっ！？　す、すみません！　/nもしかして、迷子の方なのかなーと思いまして……。,哇哇哇！？抱，抱歉！/n我只是想说，莫非你迷路了……
2004403012,？？,まっ、迷子！？　,迷，迷路！？
2004403013,？？,この堕天使ヨハネが、魔都・東京で迷うわけないでしょう？,我堕天使夜羽，怎么可能在魔都·东京迷路呢？
2004403014,いろは,おお……！　堕天使の方でしたか……。,噢噢……？原来您是一位堕天使呀……
2004403015,いろは,――って、あれ……？　もしかして……。,——不对，咦……？莫非……
2004403016,ヨハネ？,なによ！　私はただお店を探してるだけ！　/nヨハネを愚弄したら恐ろしい呪いがかかるのよ！！,怎么了！我只是在找一家店罢了！/n要是想愚弄我夜羽，可就要遭受极其可怕的诅咒了呀！！
2004403017,いろは,あっ、す、すみません！　ジロジロ見てしまって！,啊，抱，抱歉！我不该这么一直盯着你看！
2004403018,いろは,（Aqoursの善子ちゃんかと思いましたが、まさかこんなところにいるはず……/n　それに、もしご本人でも、プライベートかもしれませんし）,（我还以为是Aqours的小善子，但她不会来这种地方才对……/n而且，就算真的是本人，现在也应该是她的私人时间吧）
2004403019,いろは,そう、お店！　このあたり、たくさんありますからわかりにくいですよね～。/nなんのお店ですか？　僕でよければご案内させてくださいっ！,对了，你说一家店？这附近的店家很多，很难找吧~/n是什么店？如果你不介意的话，让我给你带路吧！
2004403020,ヨハネ？,だ、大丈夫よ！/nこの堕天使ヨハネにかかれば、こんなもの……。,没，没事！/n只要我堕天使夜羽稍微动动手指，这种事情……
2004403021,いろは,（すごい、堕天使推しを崩さない姿勢……。/n　どこか蕾さんを彷彿とさせるような……）,（好厉害，这副严守自己堕天使设定的姿态……/n似乎跟蕾同学有相似之处……）
2004403022,ヨハネ？,な、なによ。なんか言いたいことでもあるの……？,怎，怎么了。你有什么想说的话吗……？
2004403023,いろは,いえいえ！　ちょっとなじみ深い感じがするもので！,没有没有！只是觉得你给了我一种很亲切的印象！
2004403024,いろは,もしかして、占い道具とかが売ってるディープなお店を探されてますか？,莫非，你在找一家卖占卜道具的店？
2004403025,ヨハネ？,ぎくっ！,咕！
2004403026,ヨハネ？,だっ……だったらなによ……？,那……那又如何……？
2004403027,いろは,でしたら、ご案内しますよ！/n僕もちょうど、そのお店に探し物に行こうと思っていたんですっ。,既然这样，我可以给你带路哦！/n我也正好要去那家店找些东西。
