Id,SpeakerName,Phrase,translation
2004402001,梨子,ねえ、千歌ちゃん。/n本当に入っていいんだよね……？,小千歌。/n我们真的可以进去吗……？
2004402002,千歌,うん！　ここなちゃんも、終演後に会いに来てねって言ってたし、/n係の人も通してくれたからいいんだと思う！,嗯！小心菜也让我们，在演出结束后去找她，/n而且负责人也放我们进来了，一定没问题啦！
2004402003,千歌,あっ、楽屋ってここかな？/nこんにちはーっ！,啊，这里就是后台吗？/n你们好—！
2004402004,,,
2004402005,ここな,千歌ちゃん！　来てくれてありがとう！,小千歌！谢谢你来看我们的演出！
2004402006,千歌,ここなちゃん！　こちらこそ招待してくれてありがとう。/nもう、最後の方のアスモデウスの台詞なんて涙が止まらなくなっちゃったよ！,我们才要谢谢你的邀请呢。/n阿斯摩太最后的台词简直让我泪流不止！
2004402007,ここな,本当！？　聞いた？　静香ちゃん！　楽しんでもらえたならよかったねえ。/n――っと、千歌ちゃんの後ろの子は……。,真的！？小静香听见了吗！你们看得开心就再好不过了。/n——对了，跟在你身后的是……
2004402008,梨子,はじめまして、桜内梨子です。/nええと、Aqoursのメンバーで、千歌ちゃんのクラスメイトです。,初次见面，我是樱内梨子。/n那个，我是Aqours的成员，也是小千歌的同班同学。
2004402009,梨子,ちゃんとした舞台って私もあんまり観たことがなかったんですけど、/nすごく感動しました。まさか、こんな話だとは思ってなくて……。,我虽然没怎么看过正式的舞台演出，/n但也深受感动。完全超乎了我的想象……
2004402010,千歌,うんうん！　普通の高校生の女の子が悪魔と出会い、友達になって……。/nでもお別れしなくちゃいけなくて……。,嗯嗯！身为普通高中生的女孩子遇见恶魔，并与其成为了朋友……/n但最终却不得不分离……
2004402011,千歌,お別れのシーンはすごくさみしかったけど、/n静香ちゃんの表情がすっごーく切ないの！,她们分离的那一幕十分寂寞，/n小静香的表情更是让这个场景显得尤为悲伤！
2004402012,梨子,あっ、私も！　私も、あのシーンで泣きそうになっちゃった。/nたったひとりの友達を守りたいって想いがすごく伝わってきて……。,啊，我也一样！我看到那一幕时差点哭出来了。/n想要守护自己仅有的朋友，这份感情让我深受触动……
2004402013,静香,そ、そんな急にほめないでよ……。,别，别这么突然地夸我……
2004402014,ここな,ふふ、よかったね！　静香ちゃん。/n私もあのシーンが来るたびに、演じながら胸がぎゅーってなっちゃう。,哼哼，太好啦！小静香。/n每当我演到那一幕，就算在台上也照样会为此感到揪心呀。
2004402015,千歌,だよねだよね！/nこの前会ったときは知らなかったけど、ふたりともすっごい役者さんなんだね！,对吧对吧！/n上次见面时我还不清楚，原来你们俩是这么厉害的演员啊！
2004402016,ここな,ふふ、ありがとう。,哼哼，谢谢你。
2004402017,静香,……。,……
2004402018,千歌,あっ、あと、私好きだったシーンがあって――,啊，还有另外一幕也让我很中意——
2004402019,静香,（……ふたりともすっごい役者、かあ）,（……我们俩都是很厉害的演员，吗）
2004402020,静香,（私も、もう舞台に立つひとりの役者なんだ。/n　ここなのファントムじゃなくて、役者・『静香』としてみんなに見られてる）,（我也已经，成为了在舞台上独当一面的演员啊。/n不是作为心菜的幻影，而是作为演员·『静香』为世人所知）
2004402021,静香,（この『悪魔の友人』がデビュー作って言ったって、/n　もう何公演も舞台に立ったのに。まだ信じられないな）,（虽说这场『恶魔的朋友』是我的出道作，/n明明已经演了好几次，我却至今都无法相信这个事实）
2004402022,梨子,それに、ふたりとも私たちと同じ高校生なんでしょ？/nああやって毎日のように公演をしてるって、全然信じられなくて……。,而且，你们俩都和我们一样是高中生吧？/n却能每天都像那样参加公开演出，太令人难以置信了……
2004402023,千歌,だよね！　それに、息ぴったりで！/n私たち、ダンスを揃えるだけでもあんなに大変なのに、それを演技でなんて――,对呀！不仅如此，还配合得这么默契！/n我们光是做到舞蹈的步调一致就已经够呛了，你们却能在表演中也——
2004402024,静香,（そっか。千歌ちゃんも梨子ちゃんも私の事情を知らないんだ。/n　……隠してデビューしようって決めたけど……変な感じ）,（对哦。小千歌和小梨子都不知道我的身份啊。/n……虽说本就打算隐瞒这件事出道……感觉好奇怪啊）
2004402025,静香,（私が実は――なんて言ったら驚かせちゃうだろうし、/n　でも、普通の役者としてデビューしたってわけじゃないし……）,（我其实是——要是真说出口估计会吓她们一跳，/n可是，就这么作为普通的演员出道也不是个事……）
2004402026,静香,（ここなの隣で舞台に立つってずっと夢見てたけど……。/n　……本当に、これでよかったのかな）,（虽说我一直梦想着能和心菜并肩站在舞台上……/n……这样真的好吗）
2004402027,静香,……。,……
2004402028,ここな,静香ちゃん？　どうしたの？/nほめられすぎて、照れちゃった？,小静香？怎么了？/n被人夸得太过头了，害羞了？
2004402029,静香,えっ？　あぁ、ううん。/n……ちょっと、感慨深いなって。,欸？啊，不是。/n……只是，稍微有些感慨
2004402030,ここな,そうだよね。私も、静香ちゃんと一緒にこんなに/nほめてもらえる日が来るなんて思いもしてなかったもん。,对哦。我也一样，没想到居然会有/n和小静香一起被大家称赞的一天。
2004402031,ここな,嬉しいね、静香ちゃん。,我很开心呀，小静香。
2004402032,静香,……ええ。そうね、……嬉しい。,……嗯。对，……很开心。
2004402033,梨子,……？,……？
2004402034,千歌,そうだ！　この前の話の続きなんだけど、,对了！关于之前那件事的后续，
