Id,SpeakerName,Phrase,translation
1010209001,カトリナ,ダメよ……これじゃまだまだだわ……。/nもっともっとのめり込んで、先に進まなきゃ……。,不行啊……这还远远不足……/n必须更加更加入戏，走得更远……
1010209002,ここな,カトリナちゃん……そろそろ寝ないと……。/n明日の稽古にも影響出ちゃうよ？,小卡特琳娜……该睡了……/n不然会影响到明天练习的哦？
1010209003,カトリナ,うん、わかってる。/nでも、もう少しだけ台本を読み込みたいの。,嗯，我知道。/n可是，我想再看一会剧本。
1010209004,静香,だからって、睡眠時間を削りすぎても良くないわよ。/n台本の覚えだって悪くないんだし、そこまでしなくても……。,那也不应该因此而削减睡眠时间呀。/n你背剧本的进展也不慢，就算不这样做也……
1010209005,カトリナ,それじゃダメなのよ。/nもっと、人魚姫のことを深く理解しなきゃ……。,那样是不够的。/n必须更加，深入理解美人鱼的心情才行……
1010209006,カトリナ,アタシのことは気にしないで。/nアンタたちは先に寝てていいから。,不用管我。/n你们先睡就好。
1010209007,ここな,カトリナちゃん……。,小卡特琳娜……
1010209008,,,
1010209009,ぱんだ,なるほど……。/nカトりん、部屋だとそんな感じなんですか。,原来如此……/n卡特琳她在房间里的时候是这种感觉啊。
1010209010,ここな,うん……あんなに本気で役に向き合ってるのすごいと思うの。,嗯……能那么认真地揣摩角色，我觉得她很厉害呀。
1010209011,八恵,実際、最近のカトリナさんの演技は素晴らしいと思います。/nイメージ通りの人魚姫そのものみたいで、怖いくらい。,事实上，我也觉得卡特琳娜同学最近的演技很棒。/n她演得仿佛美人鱼本应如此，甚至让我有些毛骨悚然。
1010209012,静香,うん……ああいうのを、冴え渡ってるっていうのかな。/nでも、さすがにちょっと心配になっちゃって……。,嗯……/n但是，果然还是会有点担心……
1010209013,ここな,さすがにそろそろ休ませたいと思って、/n今日は先に部屋へ戻ってもらったんだ。,我想，再怎么说她也该休息一会，/n今天就先让她回房间了。
1010209014,知冴,最近のカトリナの目、確かに怖いね。/n魔女の私より迫力がある。,卡特琳娜最近的眼神，确实很吓人。/n比身为魔女的我还要有压迫感。
1010209015,ぱんだ,役にのめり込むってのは、いい役者の要素ですけど……。/nカトりん、大丈夫ですかね～……。,虽说能够进入角色是好演员应有的素质……/n卡特琳她没事吧~……
1010209016,望有,……。,……
1010209017,,,
1010209018,カトリナ,そうね、ここはもう少し感情を悲しみに寄せて……、,对，这里要将感情稍稍变得更悲伤一些……
1010209019,カトリナ,でも、それでいいのかしら……。,可是，这样真的对吗……
1010209020,望有,……先に部屋に戻ってたんじゃないの？,……你不应该是回房间了吗？
1010209021,カトリナ,柊さん……。,柊姐……
1010209022,望有,休めるときには休みなさい。/n体調管理もプロの仕事よ。,该休息的时候就去休息。/n管理身体状况也是你作为演员的工作。
1010209023,カトリナ,わかってるわ……でも、やめられないの。/nここでやめたら、全部なくなっちゃいそうなのよ。,我知道……但是，我停不下来啊。/n如果就此作罢，这一切似乎就会随之烟消云散。
1010209024,カトリナ,だって、今のアタシの演技、これまでで一番いいんだもの。,要知道，我的演技可从来没有过像现在这么出色呀。
1010209025,カトリナ,柊さんだって、そう思ってるでしょ？,柊姐你也是这么认为的吧？
1010209026,望有,それは……。,这……
1010209027,カトリナ,これを逃しちゃったら、自分で自分が許せなくなる。,如果不把握住现在的状态，我绝对无法原谅自己。
1010209028,カトリナ,前の自分には、戻りたくないの……。,我不想变回原来的自己啊……
1010209029,カトリナ,そうよ……もう止まれないの……。,没错……已经停不下来了……
1010209030,カトリナ,止まっちゃいけないのよ、アタシは……！,我不能停下来……！
1010209031,望有,カトリナ……。,卡特琳娜……
info,录制：ylaie  翻译：null  校对：潮留开,,
title,那是昏暗的水底,,
